i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54
171,91f35d16-88fd-4729-b4a8-09d26f20ad86.FPKM.txt.gz,0.021031885906733383,0.018857354694718168,0.0036202943845487358,0.015655398401424447,3.607681766493697e-05,0.021129735610294225,0.018528021135448304,0.019252658810171283,0.007070120978326943,0.03267150919732247,0.027860887029684138,0.0011724731086440484,0.02149276284749391,0.011572961551200169,0.01577988066279585,0.04413977492720845,0.02981187817171534,0.013984193074965979,0.013969466978877076,0.008079967562498248,0.019583860378087195,0.0010224032428746601,0.027904684117270016,0.0220450666588029,0.033458960328845266,0.015086473339784209,0.04448077376555532,0.008093956568568868,0.004933449962894332,0.017879052102585266,0.059160359523204226,0.013518293163309703,0.010209800708570051,0.025853906180341304,0.021633272182018503,0.013091596714602137,0.02045300565453074,0.020650363949454142,0.02225948902247063,4.670024527333728e-05,0.0182160077902392,0.024000726229134392,0.0065261972676095405,0.07489781345755696,0.01708806125955963,0.011835947636952903,0.020498130321267,0.004130468615011791,0.011249766033810317,4.1879533967102756e-05,0.016119217331925836,0.025822219284325897,0.02047230814354497,0.0020184874343154866
172,1943018e-c964-4fd1-b23a-92c1202257b0.FPKM.txt.gz,0.026456597181363967,0.023590843057809733,0.01423079913561727,0.01677310948102121,5.6047184461244836e-05,0.026951411477810196,0.027193209314384122,0.026336346541229773,0.03181329837404337,0.003962650591768419,0.02539682416379783,0.002034030407343604,0.016762857071150276,0.0027913633661167296,0.01788506235878026,0.021131131176083413,0.03278440906734889,0.028112401360840828,0.028827087401048584,0.004259655356651891,0.027568617137605805,0.0005121778162956395,0.030586019930943238,0.022224603512252316,0.01631749940442784,0.02761460089244343,0.016960313323009943,0.008592851595328289,0.003778488297665288,0.026410250109835425,0.006329266853043554,0.026933717862198798,0.012137192736514178,0.0241953082240673,0.01804847388465236,0.024380172403533705,0.02410852431738145,0.024702878080643736,0.02700544026055552,0.0001341535316930342,0.02292672770469449,0.022643796457799407,0.008720338564436486,0.025600591403468025,0.016930310118248613,0.026058452066725777,0.02705225426240405,0.00573814866294189,0.011060835181735893,9.054001642662598e-05,0.03507973674911825,0.01875101401686634,0.02078370356377007,0.012673866988601241
173,a1218099-ef29-4229-a2ca-e4f69287f31a.FPKM.txt.gz,0.018445197571240277,0.01862479188694669,0.008596449862547482,0.02056769645684997,3.193737992298629e-05,0.019459480412545235,0.0173846737740802,0.01990401809500161,0.015167905187378627,0.1250490840428704,0.024575223504805892,0.0015414261249751206,0.01804619811502726,0.0036386504932541044,0.02915333417821307,0.020513097494956927,0.022970989011203903,0.024785514756076557,0.024152355622886496,0.004260645189823069,0.02333018751679092,0.00871450573914465,0.019117821858120432,0.02432172947779932,0.014922454017322312,0.0252275522047261,0.0160485721540072,0.011926922088867274,0.0031904216594512472,0.02257612261558468,0.006526283073062658,0.024740048841415146,0.007852296467493513,0.018102195486079605,0.015340314276274773,0.020252766919342736,0.02197601451900667,0.020989325208936278,0.01913976740920517,5.0154072254065986e-05,0.023747662976011233,0.020997374417923667,0.007946736696998795,0.027405930944743945,0.01637305156213516,0.022667568963678778,0.0158086463476998,0.0039435975496069165,0.006588696697084393,4.198648539238431e-05,0.024243281888060367,0.03546561805628134,0.026864294712378497,0.006691427936514201
174,9ce4048c-b607-4677-b874-647e9c29785d.FPKM.txt.gz,0.023887882784388737,0.021660483330570395,0.00838040504618074,0.02284244321605861,4.99032374636014e-05,0.019786831283671636,0.02113971789685764,0.023885424185822908,0.031309701720054754,0.002194748815877616,0.022954467772704722,0.008197631409906965,0.014312810496236719,0.023061094082946026,0.02564721429286733,0.01628672412514976,0.02520883073972387,0.025079966052823702,0.022102083221308823,0.007065917564018014,0.024583798669815683,0.02508086336676671,0.02347811308999903,0.025751788437656867,0.01437867229022411,0.027812216147710657,0.014307218348246956,0.010813748752783632,0.006924174048569448,0.020866615542794082,0.0060665626078354185,0.03441389663057792,0.010212995132167195,0.02167553303688301,0.01861216747430298,0.022404957379863408,0.02469547707595739,0.019539730943849243,0.02054634673940348,9.696726265617057e-05,0.026332191963320845,0.0196673936750098,0.01822289523886808,0.018670909493174414,0.025188826065688015,0.02624135540063486,0.027167554646344592,0.006115050044682839,0.009635993196920191,8.452081592456202e-05,0.029328733501747428,0.026002047074040812,0.022524404334698496,0.007502000296249144
175,8d54214a-1d9b-4fea-9c42-5bbb3cd11da9.FPKM.txt.gz,0.007221036032613026,0.004485341709008694,0.002881652603964749,0.006079912487322797,2.3415159392089783e-05,0.005243160378544575,0.006628746315730463,0.00521892331444489,0.012501998810625494,0.0015520789951738285,0.008600721498679518,0.0005898887001790447,0.004787399734539286,0.0013868187218247223,0.0205561465225367,0.005813626189659183,0.01606867255878469,0.010958219346654422,0.01255758388356634,0.5742485178358632,0.010379548637888182,0.010360261453126915,0.006711704911806785,0.007181751033210039,0.004232416332266598,0.014796239566824038,0.00790605522064985,0.025734055255207763,0.0009350835171287869,0.008625201874953565,0.002766622219051872,0.009173764025389032,0.0023721774080363426,0.009748697809126575,0.003801541193183132,0.004215703619114381,0.006297993342671583,0.007447310106366896,0.006963108002008198,3.261886583256631e-05,0.009996048391327495,0.0054164203281474345,0.005177024631066796,0.04460070333755258,0.01737269731306592,0.0069436439479165744,0.006469290408990577,0.0017066003313635106,0.0030076766519181574,2.8029587082782144e-05,0.008369483090719906,0.02451599917469057,0.0064525240531142876,0.0028581435600927587
176,fd39d52c-5ae1-429c-b85c-96321db417d3.FPKM.txt.gz,0.025202393741834903,0.02136200522966822,0.006164242651902349,0.02008711940049124,6.502231612767736e-05,0.022225109207871203,0.02038968208250383,0.021231968179403187,0.021316893731784903,0.014429952708148943,0.02734341291029405,0.005050732502314818,0.022884851078306682,0.011686930626729765,0.022591541628070626,0.021982998062201612,0.027200518497586867,0.022085568386701542,0.025247184086003835,0.006963749034393685,0.024212808713585738,0.023121410337131176,0.025685649663478815,0.022560536482023674,0.018898136558767403,0.026298752121556482,0.017559628143388413,0.011406867055344778,0.009336421937515868,0.02292708803344682,0.015244290379106825,0.0266466200295909,0.024883881853402807,0.022302777233228537,0.01307832490664944,0.020279820041406996,0.0212539469837276,0.02396229318933971,0.024801828641399813,0.00014146227709463174,0.023371581724340482,0.02063022846900689,0.00946710689130399,0.02324063222122426,0.02104608869671759,0.02380915856418351,0.022640116230589483,0.012739633467378957,0.006876562234022148,0.00011636008659577783,0.02871889964039236,0.02132246095888531,0.019849965004302927,0.006056785167530208
177,6d44a9ba-d0f4-4d8b-b368-036d00198d1f.FPKM.txt.gz,0.010011406363993398,0.01162250690630895,0.007540763048262855,0.009464889883733738,0.0001861672993644598,0.013701044640439468,0.008229442920300496,0.014582298763820577,0.010620726713185383,0.0007882785032707324,0.014747838105305899,0.0003884535993600513,0.007087750742469098,0.0015234240124918654,0.01176798133960414,0.011131785629538975,0.011981477558725912,0.014459911776424562,0.010197642009195346,0.45481716018230617,0.01293279803746985,0.0010886260030444823,0.012377762226342612,0.014224169104015099,0.006266087658511907,0.015249822665412263,0.008108109080395559,0.05165437272694052,0.0011934251828139113,0.009058873616926979,0.0035373980596382797,0.01719577336490177,0.0023612248822018505,0.009352783651206517,0.012034767328311312,0.018368070019156423,0.014752923471236688,0.01241912834366972,0.01222627707381077,0.00034584917983731877,0.01265623184976661,0.016384396687610037,0.003568800134258231,0.009945467566830983,0.007655071560347944,0.019463526777991996,0.011597501439199116,0.001465857698734369,0.004883389548035787,0.00033097964931827543,0.01723159827299879,0.012907469771054393,0.015988626778645626,0.006321890591261934
178,94719fc5-6ae9-410a-a15b-49ffe3753d2d.FPKM.txt.gz,0.01936903749112652,0.014123459304983566,0.01955674783771026,0.01721232750787553,9.305909084043906e-05,0.014413102246768204,0.02133511932928769,0.01263661796004052,0.006784924130544736,0.022335972403684838,0.015288998631952195,0.0074308968326039825,0.01944179988848723,0.024866333018781876,0.037204277638212095,0.019983168346563312,0.021747984946669918,0.017374651173417948,0.027142483607459626,0.002328356417674591,0.018827939858326287,0.0074974448652272525,0.0180067948623946,0.014509315953491975,0.027277152466416245,0.01622570486791307,0.04764323036228092,0.004133268833897755,0.009468582369750471,0.02486870416076858,0.0784469555560211,0.014100155558076727,0.017440909443777474,0.0259631687372818,0.017678023991692958,0.006989675980929804,0.01361102129857176,0.017652487224730794,0.018825139205146557,0.00016837677925517168,0.01646582728470252,0.009959365861705845,0.01737541000493841,0.026062444568561844,0.029880415811960794,0.009691995437886462,0.015566729006155076,0.010750842954274241,0.011272843796568727,0.00012795527202160605,0.012174847174785532,0.04220992157371303,0.012287162683036357,0.04617086838905331
179,bcae978c-e9b1-4c7a-8691-caf718db5b3a.FPKM.txt.gz,0.0166255856623903,0.010002101165617698,0.023944790305988978,0.010303218155543557,3.750953879187117e-05,0.008839543122217118,0.01553999650431039,0.007613199672520411,0.004707343570157058,0.002868636575335105,0.006147559503293547,0.20323321015092985,0.012171593125970897,0.003338360726944652,0.00895321515593936,0.008565784614437815,0.007775132584056619,0.008557558383390743,0.013162628536165708,0.0005275570855954376,0.008698321868692259,0.000536026369916324,0.0111965266119308,0.005136658747771897,0.02152207509717675,0.006354561218160919,0.017502828564000247,0.001589639200312605,0.08919479130271891,0.015613986279473519,0.08090762665375802,0.005918736644071602,0.05830580357728922,0.01676767353356738,0.007011632090258504,0.004932865268515286,0.006530501328442826,0.006446230309847037,0.009351949716768677,6.357710685352235e-05,0.009893006489319029,0.003983249451767858,0.06557315094735985,0.009034541646061977,0.019479013748661424,0.004433813896195577,0.013767072318591604,0.04722769597229133,0.014868322774144356,5.0642393579354126e-05,0.00658261606057774,0.007975991805618164,0.004765123063258735,0.045869223803449384
180,fd168f37-df3d-4cf2-881e-c90c61c95fdb.FPKM.txt.gz,0.021809771784756883,0.016667685438238607,0.026025355961406295,0.01668935515851113,8.273235826949521e-05,0.01261511427629373,0.015351356904171661,0.015239177308429051,0.026506641925298134,0.0065706575401355246,0.014610052452467687,0.006231393556134032,0.008981417217906629,0.07851069988858975,0.024928802273383593,0.009989554802362965,0.017647906569131646,0.023237193634274313,0.016294414442471896,0.012832843853465807,0.01991928784704478,0.01926591790111077,0.020986341211971384,0.018959068413708393,0.011915500593835402,0.021724714953978447,0.012109892834988319,0.012810775011205375,0.005779695238519203,0.018599770008731423,0.017890005794166493,0.026466173485431174,0.009149692609409617,0.023487532565949546,0.010908722712574521,0.01969607264196673,0.017984826028408195,0.011778964472629888,0.015706374818653113,0.00018297562595308338,0.02557110842789366,0.010884088706469943,0.04706252149647735,0.012990793756880765,0.03668311171534465,0.024837605968237635,0.0307226641701698,0.00754994443426055,0.013756898929813181,0.00015280475225280647,0.021245094967488398,0.019973621888038952,0.01809691744107636,0.0443283912296611
181,27b907cb-2b29-4301-aa21-293d97d9b695.FPKM.txt.gz,0.01894017509428967,0.020484166623297727,0.11538253734155393,0.016804519332093978,0.00011054904431728643,0.018737191660898236,0.0188985232585063,0.022384693394214863,0.02048538561226627,0.0037170770871727396,0.020458496609286843,0.0015114620524538235,0.014004974081237602,0.0075506698805962265,0.020021958845642573,0.017236912032629025,0.020143844125884037,0.02063633274731965,0.019114560198709538,0.007949998800002236,0.020889634066607616,0.013500064621416036,0.02070180840680502,0.02103896836987138,0.01523511909773141,0.01969825637185596,0.0192669100980902,0.012679529909437442,0.003266305254073374,0.018977478785422466,0.012651520539833379,0.023301404700160053,0.007355281674036924,0.019473043743997585,0.013239784196504789,0.017718540344259435,0.020586163447043258,0.01843735810168787,0.020052287347941438,0.0002469559318387276,0.018475491159604323,0.019538792340657234,0.01095973239466847,0.01982717185495031,0.01564201010581335,0.02208052267749615,0.023026579765073364,0.0036468599891021783,0.013364119328631071,0.00018115052902534313,0.02151018194159244,0.019430305020760284,0.019201894173333293,0.07022474588830543
182,96833a09-14ce-4483-b17d-f4328e0b68f5.FPKM.txt.gz,0.0012904536039445955,0.0013830130452269379,0.00061131108952279,0.0010692967679127715,0.33515700745448096,0.0014290911453204694,0.0014507747903822537,0.0011726067418476832,0.0003370792888613679,0.0011404477628628438,0.0011291596004718682,0.0002752908667504875,0.0019539820021667407,0.00031404123324061913,0.0008453766553935604,0.0022292602843644507,0.001021034275379216,0.0009397713909693353,0.0013845193459311733,0.00018682230394638456,0.0009885768197893908,4.566679291807937e-05,0.001354379416695198,0.0010139387875766847,0.002082078976714938,0.0007830583425553412,0.0031575348898362976,0.0006849514280554302,0.0009136769779192825,0.0013865746058312214,0.049903917701164625,0.000703781544665108,0.0013271054755273142,0.0012352366764288014,0.0014350635678677046,0.0008875159381616036,0.0011468854432869614,0.0018600755037294677,0.0016985923254441955,0.275197084847973,0.0007589193394898189,0.0011691322824150176,0.00046251780238498616,0.0013898768624379806,0.000606343325711575,0.0008748677204045755,0.0009984489130884446,0.0005376367750616415,0.0007070031380284216,0.2849338358701101,0.0016246987496054026,0.0010058937853255707,0.0010435669476735704,0.0007612227771458266
183,432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6.FPKM.txt.gz,0.015615902992177022,0.017755885826402952,0.005639559169760347,0.017092496951992327,2.3282354134672225e-05,0.019921823016427212,0.015856631309742415,0.01600173082218608,0.007582526127144157,0.05314333688568515,0.02046151923221489,0.09612163293955955,0.024667278620248166,0.00220268471534107,0.012324372323188913,0.023176416598230123,0.017026292847152593,0.014930088671656475,0.017118774480217144,0.002590087900146208,0.01649581637152875,0.005755260290418681,0.014558171846963047,0.01688418437700197,0.025810235651017536,0.015438536924852227,0.015050212795291883,0.011387162688958402,0.0906300968518655,0.016845144043348165,0.014851620250640433,0.012839593764853274,0.0498141680090958,0.013509287958252382,0.016580424660451693,0.01885584954462269,0.01683583416439428,0.019586528101244727,0.01801665697788388,3.0134264852456596e-05,0.015696045393416545,0.020063613735130593,0.0070853498670699015,0.01664190839208808,0.01046723245738315,0.015758945365121495,0.01244027013910655,0.037701349967524216,0.004282104303710475,2.668740011439807e-05,0.01492355146213917,0.014723888033035004,0.018009213833706534,0.0031525963293087657
184,a1e80ada-950c-439a-a360-f99c02ccec93.FPKM.txt.gz,0.015034246848669238,0.01901208617414225,0.01537132617137673,0.03454950187317117,4.8009522125358466e-05,0.015722562723924527,0.015472054753762019,0.01708856372906616,0.020435413845740574,0.0012029174603933857,0.017683221871055834,0.0034414401710746844,0.007980728403353189,0.05717156925652165,0.02014409625303174,0.009992861532860862,0.015776924884361766,0.015570217761090114,0.012750582576939319,0.004991154772068529,0.01569722547372342,0.209689571783863,0.019694398529051586,0.01697276537346236,0.010010345980026859,0.01673427275544178,0.010586727206912058,0.01151649895827448,0.004837269212873294,0.01231906142033533,0.004110993628445823,0.026218882047282076,0.006643780221785821,0.016090673459191393,0.027715333055778522,0.013455517524181842,0.013721615351623428,0.010458514324378755,0.014163474595840794,7.647548452837974e-05,0.01793263132984326,0.018218894008130173,0.03658138457993018,0.0119139285285767,0.023072926920607188,0.020740172721670988,0.020166429843529992,0.005457447069818323,0.010457891830807193,6.819197954512917e-05,0.016860324540542142,0.014642325592727356,0.01596212232562906,0.007772451756912215
