i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79
1081,0733fd68-9cd5-440a-a849-fb14ef76c00d.FPKM.txt.gz,0.011286863763943831,0.010508367580569108,0.011647401948368712,0.01015069726112792,0.0001019286881248315,0.021261353693115447,0.005970883618791298,0.013225987870167138,0.0077147958496207834,0.0003604374173567083,0.009526300143646327,0.01276088446784717,0.007385752267314725,0.0016586830145589595,0.00653845754343612,0.005943515688804893,0.00937263926137223,0.0037643695019381907,0.007143829496344954,0.01718209803242749,0.008069045329461913,0.0002516293276233419,0.011539158917048972,0.014103863942111002,0.007479497779362988,0.012168168189329778,0.0035529379421675262,0.02479180143375804,0.04359335357309297,0.009548478414237947,4.6104579796712985e-05,0.011144777607814486,0.008320750028558206,0.005501986099091089,0.030514212841181502,0.01607188785499416,0.024188063363983128,0.0074750522757149876,0.009962919144453542,3.847506335784808e-05,0.011570295754137492,0.01831908982334877,0.011545240453772787,0.008138105896395369,0.007330629207735864,0.01923104368372346,0.013863758970322153,0.0107838043878614,0.0012387386688946383,0.018917737037026983,0.011842181799867244,0.006214299086280034,0.014919244823142299,0.010933422701490782,0.01993278040888266,0.009665242088016118,0.007539031914545333,0.055019541627089656,0.004482113562004958,0.013287930840993856,0.013322101169842362,0.006731817813106833,0.010947700904001307,0.00487155910189097,0.0005940545051891849,0.01834526106914524,0.0027897931715863836,0.043120140080659605,0.01624701334365475,0.009845492307525867,0.03839932156591466,0.06768790366491514,0.007074946755899773,0.005972627649956941,0.018200865674583244,0.005100543595418326,0.007377802659140108,0.014332307872641436,0.012397103543379015
1082,f6466e05-5aea-4d32-a97a-c65589f327e2.FPKM.txt.gz,0.01437042042505486,0.011823740911663567,0.017127149770605306,0.004310068921906894,8.509309073155033e-05,0.00896922390863909,0.012793015693790032,0.010292556693435947,0.017213944198827512,0.0006456707105557054,0.008837512858249335,0.005357201741969248,0.007707443981785602,0.003623894116692798,0.013373650438704398,0.00614623077326033,0.013654786842026678,0.004364180180160609,0.010344084753962889,0.012484089984637386,0.013029696560593032,0.12440614009199467,0.014110102971358294,0.01639829213725393,0.007006413614534234,0.013621475269528033,0.006732556209275187,0.006306924264591546,0.0006765844408144205,0.012430562591494655,4.222406852616132e-05,0.03410467899758929,0.00912799558430034,0.009434904293124451,0.008637585996148943,0.011885984180609384,0.019671519225255948,0.007240508845547298,0.010922529989157402,3.692804527124923e-05,0.014289760842871483,0.011927174498393582,0.01268423318854676,0.008551843172039322,0.013519436631533094,0.016173637818175386,0.017138043706813374,0.001930318700259362,0.009140154077222993,0.041845428392352786,0.01468016939356577,0.009862700694031595,0.014447423021215188,0.017726702105521602,0.016666421628050595,0.009649602603367276,0.006624086238181191,0.017102111851665203,0.007731666359854181,0.0160911155530845,0.01528675152913476,0.005775589460426154,0.008455812847306678,0.00671310530495264,0.002792490456883137,0.012225307889150609,0.0045285036530244615,0.012417264829124001,0.012444004189027212,0.011651700853698542,0.023045493580111674,0.016204015473246073,0.009699932401801845,0.0076517576913858335,0.012294481359437079,0.021139070761605136,0.007443731138611771,0.014374023401399911,0.008727365329298926
1083,43c99312-8f57-4a49-a030-450bafc13d2a.FPKM.txt.gz,0.006331940809336045,0.004786802772087776,0.006286736534312261,0.0015307459200267666,3.659484275751109e-05,0.004812684053448387,0.0031413623118562157,0.005512721379811426,0.019706555671843685,0.011083866749584557,0.004698561743821542,0.0012684877550994387,0.00535402392214637,0.0022195422601415456,0.005314158451925496,0.004025881654396034,0.006032062174455427,0.005410895171894939,0.005332279678788644,0.006187882141655201,0.006056148770532821,0.2677623010289119,0.005464397171780061,0.007576955381355973,0.003210004993174179,0.00620110887037674,0.004841969943307443,0.3047158954893669,0.00015726654873085913,0.0051816920927383915,2.5793929854849398e-05,0.012064479568518612,0.004361697717697638,0.0006075592355662194,0.0036958545791648794,0.006124028454642231,0.008785713535991196,0.004467986055517139,0.005403303242768622,2.4097626735050644e-05,0.005411970756933375,0.005856815240993387,0.004631245937602657,0.005217317930793997,0.004873932550538842,0.008527161509870432,0.008609799973484506,0.0007937858517447539,0.0023065416933176625,0.008930637958170866,0.005917134135243111,0.004987966040067301,0.006837788964034061,0.0065502923261259215,0.00889528847540715,0.004227683681911941,0.005354955669670519,0.010586008241670407,0.004052431510503904,0.005897329943979514,0.005841068701177001,0.0050490591205241174,0.004176618913512776,0.003491870903256586,0.0003971813922130673,0.00610505871776972,0.00687315355482681,0.007297818298235441,0.005922762968808636,0.005069396102319872,0.010739210348026596,0.016548364019256585,0.005036011712144049,0.0038447169496097465,0.0067567509469629965,0.006221471678860054,0.004575359492242914,0.0061033616662426815,0.00568263588582505
1084,998523c5-4a3d-4e63-8e3e-bdd0ac9cda0f.FPKM.txt.gz,0.0021384144858048464,0.0016253234706967846,0.0023510013150465723,0.00081964650860206,0.2828539853976481,0.0017979950608106809,0.0014525974262171231,0.0016827872535025675,0.014292093459209669,5.930335088935326e-05,0.0013646531399352012,0.0008172232328954137,0.0021719580075696887,0.0003769626782677729,0.0015383910560084694,0.0008385086469419277,0.002445613048422861,0.0009586966130872272,0.0015450529274565132,0.0025716171793699646,0.0018876607474834581,0.000729126929718474,0.0020271137124972887,0.0022854336654858608,0.001002537321740731,0.002511129680033211,0.0006993886935039804,0.0010792867741585537,0.00019992613861056802,0.0022576627314850467,0.2416716894541337,0.002946141910314688,0.0016223653803383528,0.0011535814011306136,0.0011067054299102714,0.0027014064038754495,0.004071053054885679,0.0011457806262072305,0.0019578755842542413,0.23990982954575135,0.002249831356770173,0.0024086614430481467,0.0017914332072012493,0.0014679404124190712,0.0017486012462725868,0.0028212027547098806,0.002598151467613511,0.00026545597779151453,0.0015800898406014925,0.08006390080045123,0.003134777813298098,0.0010284400001442035,0.00229510892201127,0.0029964903208922703,0.0022079051709799342,0.001325437260251532,0.001313049333650085,0.004909579514518805,0.0009656025731593724,0.0026391532826193775,0.002436199165852353,0.0019239560280730613,0.0010706038212757484,0.0008581690256423392,0.00014826510954818998,0.002760528136182207,0.0005063765175419373,0.0035205901936985777,0.002310252479545341,0.0019124981659944557,0.005434063413656579,0.007013751392492816,0.0014109763937350866,0.000992051881457408,0.0022518954473570965,0.0025958117862246895,0.0018775703941774548,0.0029535263516256923,0.001544582153613721
1085,9b4a8702-e00c-4a28-9e56-5a32bf3313af.FPKM.txt.gz,0.010445075295728593,0.012822818843769967,0.00937195117305977,0.009507668143205987,3.737586352421245e-05,0.032233374202806996,0.01644678232302019,0.01779869194556318,0.00714151934310763,0.005454481464608881,0.015644965412169632,0.012788379317801824,0.026750669150260226,0.006046536625879171,0.01080092369430229,0.01305500971062,0.010478712164497746,0.0018683848173351699,0.010632900822650913,0.010604529911158476,0.008784439824363267,0.05202775530229132,0.014434715579394788,0.017191660349599618,0.010700553635452685,0.010189710599912055,0.007211957701643751,0.006305810519954615,0.003433342179291072,0.008805421620694242,2.781575480430341e-05,0.010090645616893204,0.009538492544205327,0.042726986661400373,0.051685472980933365,0.014182023465304852,0.013180952219793936,0.015415821181051644,0.01224341232630583,2.5228493627908524e-05,0.01263968647537911,0.01721489781424553,0.012965736734350657,0.00990083842210601,0.0108128291185482,0.012611826956304759,0.010774985868021478,0.004098652310369525,0.0021906635522082334,0.0031691633513431143,0.008579049229057837,0.00804804650291162,0.013222276858093544,0.006709158049120877,0.016010740919251767,0.015815296380551506,0.01292574395312075,0.01401798241991634,0.014663861233394856,0.01175916320217822,0.01071368558548293,0.0351581996218451,0.019128026044552552,0.009652137333444485,0.0029506565063357943,0.014511543406195569,0.006954502556686064,0.015422290543785975,0.012840230053484577,0.013188096296297193,0.008976615578638134,0.010048704707756784,0.00833973162443581,0.010417376921398868,0.012905798086420337,0.005021679388348861,0.016996269256240974,0.011238938078234022,0.00927195027795301
1086,b8e564b0-affd-4137-a10c-be4fe254a905.FPKM.txt.gz,0.008689732430673698,0.008460855219071906,0.007008487498906288,0.011828276478812589,2.540941974009765e-05,0.01047863198492214,0.005359033174274826,0.010147434951152973,0.005767590641129918,0.05372837080977077,0.013382007915778793,0.010438245002901435,0.011454476079783045,0.02793400432792872,0.007203194695772785,0.0123701313023462,0.00726227072809005,0.0016227217295213146,0.008980875591608603,0.007867422403922646,0.007988528521904792,0.30335206257297004,0.009154029002068109,0.008194116703271461,0.011150732990247656,0.0076459453807947,0.007437923065698173,0.002317152100658297,0.019948039052556894,0.008380723851910648,2.139488569029874e-05,0.006062051262053004,0.009644937302068075,0.0018125486836891122,0.006059591814602164,0.01025924364126366,0.006239099545706326,0.010824322915052823,0.008536206604827061,2.031824908276296e-05,0.008006242253458275,0.00918722519149266,0.008351334405428823,0.012243881295544538,0.007640320722959069,0.0068321424045133285,0.007214329938627919,0.012362562292279314,0.0012313929871360684,0.0033149651711482635,0.008690448896639313,0.0076529865068203536,0.009061527757488804,0.0063798356194120776,0.007051336507939681,0.01104933591891198,0.013673486801913005,0.008417028083366225,0.00992936463296124,0.007299997569727207,0.0074890960745112286,0.011324009513539037,0.01014425065730507,0.00872752577030525,0.001167003495114333,0.010241099842409439,0.008338964605960883,0.005757196460787508,0.010808548822759936,0.008277191548757458,0.005383187867537987,0.005933674860075597,0.009714577345029656,0.010837187296015526,0.011097933126757187,0.0037039047405312596,0.010977151616543102,0.009554981607917918,0.009874629258148405
1087,b667a6ae-353f-4045-a442-a4320231ed73.FPKM.txt.gz,0.007962394398688242,0.008738574971838744,0.004999565384291493,0.02635177030847918,8.589933338248176e-05,0.009124110757268579,0.009727649568773068,0.008480461396334666,0.00176977502466632,0.15797836674441437,0.014039170923824298,0.02481478444148553,0.009001266483262492,0.040847578452518615,0.007337037953438115,0.02713149661415193,0.006428880147254712,0.0012319159632560508,0.011921939294138553,0.004028281804760055,0.007810176014798352,8.16688598326237e-05,0.007189714143041068,0.005076909831664385,0.02707235597779834,0.007022131660103964,0.030975970735030806,0.0006141434051293252,0.02390819210321326,0.010312351249057865,5.006531001214107e-05,0.002086373584423829,0.01616588807584346,0.013898729191718596,0.005640194866618088,0.008715977865893109,0.003796513673859533,0.017257211572732918,0.013865628606560215,3.801505012473807e-05,0.006729959862259268,0.006457789156996795,0.008946891998857554,0.015048617024648336,0.007007725995621794,0.00466281006743509,0.005820334640807292,0.050317037642246355,0.009503408186530095,0.009847830512044447,0.011112208434838223,0.006945806740779958,0.005741401888250499,0.006539110772895118,0.002980648002169663,0.013674034485798799,0.021880954142718078,0.0032944551190642888,0.018079197004716906,0.006469089951780154,0.005592369155105662,0.007306254738095193,0.015925930558442256,0.01874625345850037,0.002055033642887414,0.006345952034134793,0.02711666337711334,0.002801059382814765,0.00717856850037629,0.01053979597951389,0.0024666728827907884,0.0018031539111980361,0.010134738043553363,0.0254281347842576,0.00686849688478508,0.0069734972814615576,0.01638794838583218,0.010264183771855815,0.011426849853138684
1088,be5ceb98-a493-4cad-8bab-281342dea3d0.FPKM.txt.gz,0.008065229296253713,0.00821773326677672,0.011748419977194675,0.004933071510561391,6.960149649848721e-05,0.004284190428108421,0.01588734982820231,0.005334953795720211,0.006916827608638615,0.0005716316706270878,0.006109130814375595,0.006565395084231784,0.004416655532694921,0.006475129177445883,0.014260793533282636,0.0048694586626980025,0.010446246050031752,0.002644504579169383,0.009008523033481059,0.012368341678482771,0.00989199449543295,0.026164175099016532,0.007896003282696054,0.007663879150571036,0.00572954497144486,0.00957977931670797,0.00941665437305227,0.0014331880532797504,0.0017564106992932504,0.009422727517668128,3.716435383292272e-05,0.01691470286714938,0.006851310296064332,0.04005414379739083,0.0039741056609859295,0.005862662814487587,0.0070091421324974534,0.0053685436074545215,0.00696930932422359,3.244451583311285e-05,0.009662504951777845,0.005744906181997331,0.008759321232756575,0.007570064713868737,0.015276777065317779,0.006906856957223723,0.0076692369545844526,0.005901478549327923,0.0489829343607943,0.011592203165971362,0.008260817214497939,0.017982271773271722,0.007734487000331258,0.012068365112658712,0.010047755344550068,0.006253144991701886,0.0041501005437934325,0.00512883671185064,0.007467470638584308,0.009144235934372259,0.010097201861899704,0.0036100587929575718,0.005822536069537814,0.005369631270927699,0.33436951568319095,0.006449925401556562,0.003644449871916791,0.004683757866139067,0.006421746922325579,0.007748808073811671,0.007444341904000895,0.0036188371189510827,0.008206899518199973,0.0066386219999225275,0.006841663742797587,0.019453071387194088,0.005188825634958539,0.007066224836652086,0.005799039290270127
1089,f02c6de4-67f9-465e-bbc1-3d48ae377313.FPKM.txt.gz,0.014626619853199425,0.012937629325821806,0.014356591417600446,0.007961967272850338,5.2095515595916644e-05,0.01590195092371415,0.01324629301449418,0.014562729943022606,0.007190924157944122,0.0014868680429826545,0.016564983249205332,0.01000919470406348,0.010214428769493666,0.009009377379740457,0.013830445191568702,0.021312334197711048,0.015959892160320135,0.0029638631897330884,0.013849236151999683,0.013856540177161569,0.014350002189651625,0.00028720172270903113,0.01586585478475035,0.011635160471032378,0.01575652129421449,0.015100278051536195,0.018966156667417765,0.0032440361909787095,0.0027094988049316776,0.013281875886413117,3.7467605793013394e-05,0.00837956063490377,0.015344951909924435,0.018215153464236775,0.014973150023667168,0.014812730116718145,0.012819807391683738,0.017232212976455885,0.017949582487788034,3.454933386719823e-05,0.015019499591380422,0.014809029288641919,0.015722341582900694,0.01735859332677885,0.01422952884243396,0.0120356022582463,0.014028400933944609,0.002923021018855435,0.005326959635598616,0.021056759921855534,0.018146874486745235,0.0177483548547912,0.01435221554955294,0.01372201945916077,0.00935156306587076,0.01764808832271011,0.014362027107819832,0.014121881720739608,0.012520912226585752,0.013830959701346443,0.013924428005652962,0.008604596311696093,0.020687499014275256,0.013954961641113872,0.007485095053231037,0.014449990724813445,0.013138292865753786,0.010123368992449772,0.013312263337216858,0.015291656914693764,0.01079604940432544,0.009256720113405368,0.013169822026264844,0.018204877347672017,0.014726273522144508,0.01527133200352095,0.0140763866147782,0.01951697998920777,0.014805056574928852
1090,cbb39a6a-61e7-4295-b712-daf6af43dc82.FPKM.txt.gz,0.008457037986697025,0.00693349680052003,0.01242378694049408,0.004208520678183175,3.465882948504029e-05,0.0041258577833847825,0.016136886103635055,0.004298122251230072,0.0072119019070363685,0.002367625877885432,0.005869849575611974,0.004667129299330721,0.002674466055122542,0.013119441223893939,0.01373597862885665,0.005154661612580274,0.010045005984918498,0.0045235370498751155,0.010645293869713215,0.010894855252645391,0.013206868622166983,0.07064999547328281,0.006715821507900075,0.004449696153363833,0.005979397076004248,0.009186998541718299,0.029843677871236197,0.0022595180428301807,0.0009340679597817556,0.011873772285381915,2.4046495756150958e-05,0.013982011676557316,0.007474313913108012,0.05073558844596588,0.0044859812125017705,0.004870798250828648,0.004574104896351771,0.003857795250641272,0.007703298234553858,2.267294972387444e-05,0.008829342219216618,0.0035294760842431412,0.00870135617861879,0.008830120690016605,0.011642830547740637,0.005004423268117681,0.006993548824798454,0.002995918894326621,0.2382586972239623,0.010582988998162452,0.008821744926704409,0.027529165706485732,0.006574039630498611,0.01838817833888247,0.0051851031427765665,0.0042548747207513385,0.004347918608420939,0.0031657008815700882,0.009634580916008322,0.0066750481153222095,0.009032802615725165,0.002012480338990451,0.004586701438578244,0.004725129609594052,0.02735485606190465,0.005057549260584522,0.01965021739820965,0.0031674032575773935,0.005246485523760317,0.008024149904024724,0.005349468481162424,0.002154285841030313,0.014144941724157365,0.009294376607889784,0.005043496672958723,0.05590091056826035,0.004377983642946216,0.0061825483169923486,0.008390616248275055
1091,72be5cae-79cb-40da-b6ba-00d2192d6ec8.FPKM.txt.gz,0.012016010456343885,0.009368385157570698,0.016963068673787742,0.0029912593008263886,0.00011665633019050627,0.009422207842090432,0.009053692919535054,0.010300494471294167,0.006417621904793523,0.0006517630282632007,0.012028259289098103,0.0033056869212382016,0.008086057596661913,0.002983723556749814,0.0199959487922209,0.008055214288508023,0.018324065296861165,0.0027807768754601757,0.012815782395705997,0.04174793477660618,0.01326860809143136,0.002276550656574166,0.01181342390147843,0.015789424821927193,0.004954036937489358,0.014324176067702825,0.006477706841891176,0.10221809941083607,0.0007582626042809469,0.009499558198469338,6.142711298087088e-05,0.021847023156083233,0.007183641144417761,0.01158835141695331,0.008111199808772496,0.00947159651119504,0.018630471983098817,0.011737115145256553,0.009379194049677788,4.890901533318179e-05,0.01469158124016441,0.013011376472846463,0.00927421919161644,0.014355847873995712,0.019587149908892956,0.014997554296045915,0.012084857045569419,0.001221663749537126,0.0016259899906522189,0.007983896379140872,0.012651306131769497,0.0449200481926592,0.015701652928833874,0.011456611066805508,0.03480202101682707,0.010714150473605109,0.005757087473241071,0.023929838096116665,0.00666102877833667,0.015068537568657435,0.014680234243762786,0.007243574306248694,0.013896381989569943,0.005945792327504759,0.006468272142345402,0.013023953004376927,0.0031475804005767854,0.024421691723205848,0.010960123529060095,0.009886751901780589,0.020288182586293158,0.022324909064287742,0.009640092705077492,0.005592695777529281,0.017030831866866016,0.009749486583818608,0.0074686484210355775,0.012842576765309336,0.008028416036381407
1092,69700f16-c897-4ce1-a462-d5fc5edcf73d.FPKM.txt.gz,0.017194481905927553,0.012757349593595228,0.019990576261449403,0.0075057676763050475,0.00045678280278356193,0.012018859966721905,0.00996893764639412,0.013663511199755531,0.010651683545040529,0.0011212871664172874,0.012912280819101693,0.006505105860910313,0.008103646894439005,0.004349774662016229,0.016663112894432355,0.009945690199908536,0.020248095506613852,0.004066142228877344,0.016326597619294492,0.020193220467817644,0.016068818623541765,0.0025107015097407424,0.014684392583905262,0.014307741606641814,0.00955870276272623,0.017480476552321284,0.010289791881469989,0.0033401522860767546,0.019346450201101546,0.01544555304604019,0.0002572943527962033,0.01761429044454202,0.012475908134255843,0.0022145535692236896,0.009872127017378985,0.013784869860297087,0.01853439742851713,0.012327552770322728,0.013742366906053089,0.00019537111294356478,0.01464115493973764,0.017496154225860733,0.015190957099096286,0.015473149693969557,0.015600777529523194,0.01800281869771777,0.016450908521547496,0.0032361049532310567,0.01879357225633753,0.012752115396267671,0.015127494428023101,0.02046422080768171,0.016337860501335864,0.01990435067181636,0.018167951306079844,0.013444574006405417,0.011172772232367609,0.017552033852229827,0.009440811513159193,0.015921637385743495,0.017609798025019684,0.007434698669250138,0.012146944784275707,0.013334689877631945,0.0015329172999960356,0.014383110828979652,0.006854906882576372,0.01145169842851786,0.013676400329229075,0.014559384340101867,0.022665714585334392,0.016616517955005683,0.013948586611854337,0.009611844138967936,0.017229687444316064,0.01657860745246853,0.009828739089910752,0.014849844395686679,0.011820071275048189
1093,406342c7-8231-4efb-a8dd-b65238aacd9b.FPKM.txt.gz,0.009202198117487076,0.00933404975216322,0.01080546601865644,0.0032277605031017084,0.000186509976422086,0.010101021277440394,0.005129015332362881,0.013578158339999218,0.01517949962892396,0.0006046153499133586,0.008260216034467254,0.0036736414840681337,0.014119356669907207,0.0035681235867293924,0.009642837378349362,0.009067510042789575,0.011501291424716606,0.002290137604370406,0.008725672735232849,0.013617639856064805,0.008612735678029865,0.09782859141388046,0.01059804163101097,0.017783949891040943,0.0065690736808014395,0.00975492506581434,0.005103128826792656,0.1691130824616219,0.0008056233054858695,0.008394426459474377,0.00010964936679588172,0.02416970929143148,0.007603366104471746,0.0007017830018564491,0.009949517026320022,0.009398931025640865,0.014849968109363116,0.010794537442639723,0.008415670751579576,8.030328498368492e-05,0.009701962158256226,0.014436416000701871,0.008514353314227367,0.008130588503580394,0.011128559848004439,0.013409613365570477,0.011759252203065753,0.0008872830952055431,0.001379666096344776,0.0034969956292545726,0.008152179169044888,0.007563010735365776,0.012465562304422523,0.007649101101216243,0.032766927768345784,0.01112846559457149,0.008813940194491606,0.01969555316372007,0.007065870621083374,0.011577884223470314,0.011365252896898463,0.016201403977333478,0.010741734179019562,0.0077923941222182245,0.005503086190544242,0.012245618005702289,0.004822616481088381,0.017577516593985387,0.011533725980059983,0.009679112423470464,0.016824154228833814,0.02405148061763325,0.006991319655101992,0.006341371530524377,0.013043095600009144,0.004564761394701728,0.009646678494979981,0.00960734222157701,0.009292415384173176
1094,9da11996-ba83-4163-bc96-c20a038ee77b.FPKM.txt.gz,0.008215221100489986,0.011828721654781674,0.009410938548764486,0.015133682479388044,6.204220279050328e-05,0.0059624557418621925,0.031102193617572726,0.0058579097514236105,0.005839829360881271,0.001435211432487806,0.006696886260661047,0.01975731719434801,0.004362132001087391,0.009955894649903143,0.010745138021685228,0.007443311233016986,0.007292967778117244,0.003767112342732285,0.008656584692627516,0.005802219653255859,0.009534540459767187,0.03299042061574833,0.009858137144671486,0.005813026869078553,0.011052724454714884,0.008564756886233362,0.01920191634497904,0.001161767111340469,0.010629596175269004,0.011106670337888445,3.724501685039942e-05,0.010460473238467601,0.00891692629533712,0.27468183628284537,0.0070692216281501305,0.007030010413491373,0.005196847122405704,0.005584204878211873,0.00927996372799686,3.1919097708337424e-05,0.010264175389805995,0.00495824612803927,0.01189261451404104,0.00780640414330507,0.011103776350318086,0.005446054112594247,0.0075864020148322265,0.01076212038053214,0.02828905931965004,0.00820476185218114,0.008408813415526696,0.01178214982194102,0.007786604881307807,0.011610734756471341,0.005362180277156535,0.00685764907574246,0.006200784959131122,0.0037470886489672514,0.011445815892071751,0.007226836295301657,0.010099898557700366,0.003109207212939513,0.006680227736926854,0.007808932816736057,0.04376736163292149,0.005652853656036201,0.010184175423106017,0.003415579160390504,0.006384770659645975,0.009245801595517278,0.004871039193390479,0.0024575057284081958,0.009817664523421936,0.012815756511092471,0.005668767107297036,0.022834823970287174,0.006198021222263723,0.006924874545844201,0.007790492698125212
1095,e1b5d397-c4e0-4f6a-8ee2-7224a7195223.FPKM.txt.gz,0.015281689224277032,0.009594501023619011,0.01305652893434405,0.00564640776325516,3.763345429578622e-05,0.013352546854034222,0.008809369043853028,0.011923243014689106,0.0028178243471486536,0.0032454633636140543,0.02406436725807051,0.007579364604731052,0.007436585654973828,0.01714301449783253,0.015210094046868437,0.03505347713387597,0.01890534795471069,0.014182519660278005,0.015545521191053,0.014634809262085085,0.018092314575646928,0.00132976935473672,0.0112524904958721,0.008146843650929686,0.017771482224299133,0.014010121064964295,0.044882013225123814,0.000967375663206979,0.0004920685809651816,0.0124773499638543,2.9620054870671267e-05,0.006080174026922639,0.017500737815450827,0.0031091680009677544,0.012303374625659318,0.01145833317087842,0.00565306088495634,0.015466128213243736,0.018643624996674938,2.7722756285789626e-05,0.01236170516757583,0.011184907202877802,0.012416971313050185,0.0251822797461731,0.01601302124782671,0.007676972207105158,0.011710776581507433,0.002472790209168271,0.00435878552194066,0.008722306279621934,0.0185120122288997,0.03778875192970339,0.0116542813491816,0.01202243809229236,0.006289023913706991,0.016505216356989337,0.02059922284401387,0.00506792321631908,0.017751111319712798,0.009734492140477924,0.010913999017090857,0.006358607197552299,0.019425105549126114,0.015402154163823135,0.0007549277124806011,0.011014214481285593,0.036355393900265195,0.003776484751793742,0.010007730507450711,0.013117902570812603,0.004705889619417308,0.0027646746271110826,0.020229528100671513,0.030321768950927065,0.01270219811620716,0.014873919590916175,0.014692345915364849,0.014664993159528187,0.016679091566912878
1096,0ca5cc29-f48e-4533-a732-877e7bd2e73a.FPKM.txt.gz,0.010087187201395202,0.013066456472118007,0.007311135999041557,0.02189829455107534,5.1368520783455395e-05,0.039966639003462534,0.008598518573710814,0.016839798015036114,0.004746927473714206,0.004519896562093692,0.01597610595326436,0.01781262801532312,0.01318587094640125,0.006220505904922028,0.008214468766569793,0.013937850053697241,0.008588607519595096,0.003710241377342426,0.011023277428258751,0.007331908902071826,0.008004306277672768,0.0004725513812040163,0.015436177356918277,0.010659094412236279,0.016670076619043694,0.009699721590865686,0.0068738399952996574,0.0033742735153168817,0.08154768594179701,0.00988487078070871,3.0423781254781537e-05,0.00609003748583237,0.012255317655936824,0.00443565158269415,0.10056177194848417,0.013544720514815142,0.010086979810596523,0.015368880785991622,0.013026274861599034,2.789683347905622e-05,0.01088739544671201,0.016983442697755563,0.014207273608258707,0.010937882299263391,0.007937624652470969,0.012543745727494785,0.00953117883431078,0.01670846156888322,0.0017218223273936122,0.00702610943757446,0.010006714704156084,0.00565378174253205,0.01308696455562309,0.007782662811593678,0.010185716982250242,0.016714433912506203,0.015515317595289803,0.011871575788313642,0.011542060783810352,0.01090428787244531,0.010310183440397455,0.01251710732188639,0.020068420191798882,0.012798449253266474,0.0036613914984355337,0.013162766359212765,0.007982590140648609,0.008818074766728733,0.013997692970192713,0.012306528366291546,0.00737601846664586,0.008737107036893687,0.00821982308946442,0.011307802049192333,0.012884919423557326,0.004515149547815858,0.015378601842550781,0.012519365692415227,0.010551314822344145
1097,86272569-4b9c-4d44-b8f1-daeb9348a6e0.FPKM.txt.gz,0.006380707474055995,0.01043493319669431,0.005190843270955753,0.05136776490222066,0.00022603323646408277,0.0062241686348845264,0.009117048409329146,0.006667734466487754,0.0032500669814590627,0.0007589241376784494,0.006354418622917496,0.04759787846798403,0.007423604125655166,0.004336723336007907,0.0051526853295631074,0.007071542745704984,0.004763768866514764,0.0016825787402489662,0.006432518700615055,0.004785068372506474,0.00591458616508947,0.0005151101665190504,0.006339464612416092,0.008433219042263698,0.01600082931412561,0.006546592140114265,0.004456916199541418,0.0031364874810800567,0.413897554102852,0.007466076945057952,0.00014209101249742118,0.004840802210794617,0.00748546454701486,0.016585868943736738,0.0050933007454786175,0.00835191426710413,0.007408857292442076,0.007208071959808265,0.007107361233055308,9.953944368105215e-05,0.007699813110338828,0.006307580557751934,0.007904094277618975,0.005250182936376334,0.005963326872435121,0.007882451096662663,0.007464244771415289,0.025842952916845734,0.0020600655535457572,0.0017059269963054602,0.005793027140481537,0.004117046633903908,0.006752054029746701,0.004104478670474534,0.006830121928673866,0.00809195297877989,0.010327598189958431,0.007675458327317067,0.007422865500430592,0.005915829291725527,0.008227523187794829,0.006012102202942877,0.007286253144534874,0.004263317072355175,0.0028517005788803716,0.0061846866638119394,0.004593539567694453,0.008208920009904492,0.007927493804290205,0.006244968222797123,0.006234154575502775,0.010173779970994702,0.004748713942222613,0.007931361858980501,0.007773568476327287,0.0033915509891408978,0.008252387477943277,0.0058825340909772934,0.0064512525394959915
