i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
10,4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM.txt.gz,0.0422085757958,0.00667721434126,0.0574937652517,0.0650290954922,0.0700437102786,0.0217746909442,0.0369257997908,0.0397414925853,0.0354240969671,0.0110750583251,0.037623018959,0.100989514896,0.0744415542624,0.0452119814432,0.0135689576573,0.000670403046311,0.0426108176236,0.0314821270548,0.0159555925022,0.00694537555979,0.0523987020997,0.0010726448741,0.0149365798718,0.00866160735834,5.36322437049e-05,0.00678447882867,0.0296586307688,0.00394196991231,0.000858115899279,0.0265479606339,0.00182349628597,0.000160896731115,0.0,0.0590491003191,0.00150170282374,0.0,0.003271566866,0.00337883135341,0.014534338044,0.00203802526079,0.000294977340377,0.0131398997077
11,20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz,0.026989241812,0.00334168755221,0.0253183980359,0.0279269602578,0.0943515250712,0.011354917907,0.0135031456191,0.0164356469405,0.0190953574412,0.199989770344,0.0146113583278,0.0641569911172,0.0684534465415,0.0494944845106,0.00583090379009,0.00201183230184,0.0395717184117,0.0141339743918,0.0717439858149,0.0029666001739,0.00854176256969,0.00117641041379,0.00692206707244,0.00238691968015,0.000358037952023,0.00293250132133,0.0018072391864,0.00305184730534,0.000409186230883,0.00272790820589,0.00588205206895,0.000477383936031,0.00127870697151,0.0111844236441,0.0407992771043,0.0,0.000323939099449,0.000937718445774,0.0994663529572,0.0327007996181,0.00523417387005,0.000119345984008
12,5f5460db-801d-4d87-ac5c-4b28ab42d8b9.FPKM.txt.gz,0.00824805999772,0.0744114919716,0.0385397517448,0.0201402332883,0.00924043013552,0.00580780556053,0.0893133124014,0.0182856399161,0.00260293806634,0.00159429956563,0.0352047373473,0.0627308073989,0.0126242496218,0.0482356960419,0.00252159625177,1.62683629146e-05,0.0169353657941,0.0673835591924,0.0021148871789,0.01010265337,0.018106687924,0.000390440709951,0.00579153719761,0.0606159202199,1.62683629146e-05,0.00431111617238,0.00813418145732,0.0336755112333,0.156111210529,0.0060030259155,0.000146415266232,0.038686167011,1.62683629146e-05,0.0096634075713,0.0997087963038,0.00606809936716,0.00385560201077,0.0160406058338,0.00206608209016,0.00367665001871,4.88050887439e-05,0.000813418145732
13,314b3b08-27e7-4936-a7d9-2dce4e4d3db7.FPKM.txt.gz,0.00641439054575,0.0607101148664,0.0267208171376,0.091422495686,0.0816266057764,0.0255355493193,0.0196440710463,0.00737306304579,0.00827944431856,0.109689564414,0.00622265604574,0.105663139914,0.0105105366823,0.0532847605933,0.00183019295463,0.000435760227293,0.038590925729,0.00955186418225,0.0316013316833,0.00183019295463,0.00711160690941,0.00153387600007,0.00385212040927,0.00198706663645,0.0062923776821,0.0115563612278,0.00122012863642,0.000139443272734,0.00202192745464,0.000627494727301,0.000156873681825,8.71520454585e-05,0.0164891670007,0.0116609436823,0.000557773090934,0.0,5.22912272751e-05,5.22912272751e-05,0.00681528995486,0.229854804692,0.000801798818218,0.000191734500009
14,47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM.txt.gz,0.0523075660257,0.0046171841333,0.0582586033531,0.0494551722723,0.0611520387433,0.0182224867128,0.0256715437812,0.0347417455008,0.0300835197308,0.00119020746547,0.0103219716402,0.262440746137,0.0655229730562,0.0525332950278,0.0024830190228,0.00896759762779,0.0277031047998,0.0367527857011,0.0456383000554,0.00695655742751,0.0348443495927,0.000759270279699,0.0418624694753,0.00621780796618,2.05208183702e-05,0.00211364429213,0.0246044612259,0.00168270710636,0.000246249820443,0.0021341651105,0.00681291169892,0.0,0.0,0.0055816625967,0.00459666331493,0.0,0.000820832734809,0.00367322648827,0.00578687078041,0.00233937329421,0.000266770638813,0.000615624551107
15,fddb387d-716e-48ca-9e99-483564c5384b.FPKM.txt.gz,0.0228905494144,0.0391527203112,0.0402848967661,0.0922003334774,0.0715535519463,0.0146565388337,0.0245579365569,0.0243726713189,0.0167973815846,0.0742501904115,0.0367648572428,0.0868893966529,0.0170032318492,0.0534387286688,0.00374647481422,0.00253195825357,0.0231375697318,0.0292719076144,0.0317832808415,0.0604993927417,0.0123716008975,0.00111159142839,0.00399349513164,0.00364354968196,0.00889273142716,0.00479631116326,0.00773996994586,0.000514625661294,4.11700529035e-05,0.0120010704214,0.0537063340126,0.0,0.00487865126907,0.0569175981391,0.000617550793553,0.0,0.000802816031619,0.00599024269746,0.0301776487783,0.00255254328002,0.010436608411,0.013030321744
16,83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz,0.0218422986041,0.00466630924723,0.0320486090427,0.0425329123727,0.109608625722,0.0142173507277,0.0177915450448,0.0161037310617,0.0174539822482,0.148765910129,0.0158257381704,0.0876273306725,0.0528186493517,0.0401699727964,0.00192609360418,7.94265403785e-05,0.0253370663807,0.01574631163,0.0549234526717,0.00385218720836,0.0109012926669,0.00103254502492,0.00794265403785,0.00339548460118,0.000357419431703,0.000337562796608,0.00393161374873,0.00123111137587,0.00077440876869,0.00123111137587,0.0178511149501,7.94265403785e-05,0.0025813625623,0.0138003613908,0.00506344194913,0.0,0.000138996445662,0.00266078910268,0.192152657811,0.00631440996009,0.00230336967098,0.0025813625623
17,1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM.txt.gz,0.0185820635105,0.00561242293823,0.0654879609166,0.0815691520298,0.0975631034082,0.0146271955333,0.0266081191113,0.0311445853205,0.0406246365011,0.0475456554612,0.0290508316855,0.0369605676399,0.136181226009,0.0497848086542,0.000959637082703,0.0,0.0546411538909,0.045975340235,0.0360590903804,0.00857857392114,0.0330056996627,0.00154123531464,0.00346050948005,0.00834593462836,8.72397347912e-05,0.00267535186693,0.0166627893451,0.00154123531464,0.000436198673956,0.00104687681749,0.0451029428871,0.0,0.0,0.0101198092358,0.00753169710364,0.0,0.00421658718157,0.00444922647435,0.022158892637,0.000610678143538,0.00878213330231,0.000668837966733
18,eb3fc2fd-468c-42b4-bffe-700011c0a918.FPKM.txt.gz,0.0173202892386,0.0159421522756,0.0400680561463,0.0228668651638,0.026746065504,0.0130667800936,0.111458953637,0.0170140365802,0.00501914079115,0.0298426201616,0.047009783071,0.131671629094,0.0188175244577,0.0330582730753,0.0016333475117,0.000544449170566,0.0347596767333,0.0305231816248,0.0144789451297,0.00445767758401,0.0256401531263,0.000425350914504,0.00476393024245,0.0462611654615,0.000561463207146,0.00093577201191,0.026626967248,0.0216248404934,0.0580008507018,0.00973202892386,0.000306252658443,0.0574734155678,0.000459378987665,0.0122501063377,0.0153466609953,0.0147001276053,0.00624415142493,0.00326669502339,0.0601105912378,0.00867715865589,0.0097830710336,0.000510421097405
19,b0a26c8d-9863-4352-8abe-dde66bdb8e55.FPKM.txt.gz,0.0190898573081,0.00607404550713,0.171615888932,0.0499421519476,0.0535094485152,0.00517418691349,0.037151304795,0.0281527188585,0.0436752795989,0.00925568839182,0.0515490422934,0.0292454042936,0.0567553670138,0.0519668337833,0.000610618331405,0.000931996400566,0.0312700861293,0.0859043578866,0.00527060033423,0.0298238848181,0.0361228949736,0.00183185499422,0.00530273814115,0.0197647512534,0.0,0.0295989201697,0.00784162488752,0.00925568839182,0.0016068903458,0.000578480524489,0.000321378069161,0.000224964648412,0.0,0.00247461113254,0.0934888803188,0.0,0.000546342717573,0.00106054762823,0.0,0.0224321892274,0.000514204910657,6.42756138321e-05
20,dc674030-76f0-412d-8491-586a928803fb.FPKM.txt.gz,0.0217600744161,0.00305637686456,0.0382379322946,0.0238031959071,0.0209627587123,0.0202817182153,0.0373741736155,0.0385369256835,0.00626225042357,0.0179562140793,0.0377728314674,0.0634862629149,0.0229892694595,0.0255473240092,0.0328228298063,0.000149496694462,0.0361449785721,0.0282548752533,0.00699312315205,0.00204312149098,0.0757117703731,0.000332214876582,0.00686023720142,0.0281219893027,0.000265771901266,0.000481711571044,0.0783196571542,0.0109963124149,0.0478721637155,0.0185043686256,0.000215939669778,0.00636191488655,0.000199328925949,0.164529417627,0.0173416165576,0.00172751735823,0.00857114381582,0.00780704959968,0.024783229793,0.0111624198532,0.00292349091392,0.00247500083054
21,b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM.txt.gz,0.0177047171738,0.0288952419849,0.0353890136818,0.090014294466,0.0800898509291,0.0180518684909,0.0160098019195,0.0217071676537,0.0298958546049,0.1085766796,0.0181948131509,0.0606493771697,0.018827853788,0.0370430876047,0.00349193383704,0.00196038390852,0.0273024300592,0.0233816622422,0.0356340616704,0.0129875433939,0.0180927098223,0.000183785991423,0.011272207474,0.00628956503982,0.101531549929,0.014335307331,0.0109046354911,0.000837247294262,0.000204206657137,0.0029814171942,0.0281396773535,2.04206657137e-05,0.00140902593425,0.0250561568307,0.00341025117419,0.0,0.000571778639984,0.00281805186849,0.0716356953237,0.0128241780682,0.000326730651419,0.0013477639371
22,23e87533-2220-4b0d-b3e2-43707cb25858.FPKM.txt.gz,0.0306890561668,0.0027504342791,0.0286262304574,0.0294405037638,0.0815901852924,0.0124493341054,0.0172264041691,0.0239215402432,0.0263643601621,0.105149826288,0.0265634047481,0.0528011001737,0.0509554140127,0.0344347133758,0.00486754487551,0.00238853503185,0.0343261436016,0.0141321656051,0.0769397799653,0.00714751013318,0.0180044875507,0.000959033005211,0.00987984944991,0.00611609727852,0.000850463231036,9.04748118124e-05,0.00792559351477,0.00370946728431,0.000488563983787,0.0129921829763,0.000416184134337,0.000162854661262,0.0,0.0606000289519,0.0160140416908,1.80949623625e-05,0.00189997104806,0.00249710480602,0.184478141285,0.00870367689635,0.000199044585987,0.00123045744065
23,f387829d-a128-4eda-9d8a-10d63bb1ee9c.FPKM.txt.gz,0.0530570444938,0.00690722098749,0.0448642524077,0.0415086939469,0.0853488473439,0.0246437442803,0.0223558635116,0.0316163332898,0.0349501024099,0.0141194927441,0.0245565869177,0.108009761625,0.0607922604262,0.0329672724103,0.00368239857062,0.00385671329586,0.0406153309801,0.0318995947183,0.0287401403234,0.0108075129647,0.0658909661394,0.000610101538327,0.0469124504293,0.00677648494357,6.53680219637e-05,0.00237503813135,0.0470649758138,0.00294156098836,0.000871573626182,0.0158190613152,0.000849784285528,0.000152525384582,0.000130736043927,0.0403756482329,0.00501154835055,0.0,0.0158844293372,0.00841068549266,0.0199372466989,0.00830173878938,0.00477186560335,0.00154704318647
24,5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.FPKM.txt.gz,0.0217294596722,0.00214442961594,0.013277213154,0.0223340063192,0.0439151809648,0.083929325075,0.0112240358622,0.0199728524336,0.00577170949823,0.0618348561065,0.0101176014327,0.0655419817723,0.0123875029942,0.020474740216,0.00249803237176,0.00108362134848,0.0796974985457,0.00455120966362,0.0348355747185,0.00360446680126,0.0140528579087,0.000262350431738,0.00748269057478,0.00219005577798,0.0024295931287,0.000136878486124,0.00239537350717,0.00151706988787,0.0,0.00354743409871,0.000239537350717,4.56261620413e-05,0.00106080826746,0.00731159246712,0.003866817233,1.14065405103e-05,9.12523240826e-05,6.8439243062e-05,0.285129293137,0.0169273061173,0.129521267495,0.000787051295213
25,18ec943b-2068-467c-82df-07c60f4ed200.FPKM.txt.gz,0.00672318035662,0.0121973904494,0.122638250379,0.0380537322952,0.0266801307433,0.00608540830698,0.116366825224,0.0180702080731,0.00619170364859,0.00369376312083,0.0566554170763,0.041747495416,0.034599133693,0.0406048204937,0.00223220217374,5.31476708033e-05,0.0370705003853,0.0809439026335,0.00276367888177,0.00209933299673,0.0250591267838,0.000876936568255,0.00465042119529,0.0679227232867,0.000106295341607,0.00975259759241,0.0214450851691,0.00544763625734,0.0671786558954,0.0159177274056,0.000212590683213,0.0110281416917,5.31476708033e-05,0.0621296271691,0.00244479285695,0.0231723844703,0.00103637958066,0.00119582259307,0.00770641226648,0.000770641226648,0.000212590683213,0.016210039595
26,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151.FPKM.txt.gz,0.0408347315436,0.00308305369128,0.0625629194631,0.0299916107383,0.0253355704698,0.0151006711409,0.0332843959732,0.0460360738255,0.00977348993289,0.0279152684564,0.0277265100671,0.144861577181,0.0240562080537,0.0349203020134,0.0142197986577,0.00230704697987,0.0396602348993,0.0546770134228,0.0111157718121,0.00656459731544,0.0394505033557,0.00119546979866,0.0152684563758,0.0152894295302,0.000209731543624,0.000734060402685,0.0362206375839,0.00184563758389,0.000629194630872,0.0356333892617,0.000209731543624,0.000335570469799,0.000209731543624,0.0989303691275,0.00436241610738,6.29194630872e-05,0.00717281879195,0.00912332214765,0.0593540268456,0.0085360738255,0.000650167785235,0.0105494966443
27,430d5203-9a93-4e33-94fa-aa4e0970989c.FPKM.txt.gz,0.0074584394189,0.0684738655085,0.0331136738056,0.0243822075783,0.00861165193949,0.00669462333383,0.0665718136888,0.0160850681444,0.00271079826269,0.00244121611502,0.0471618990565,0.177085517448,0.0110528680545,0.0307623184065,0.00519694473566,0.000614048225251,0.0205481503669,0.0517747491388,0.00227647146922,0.00883630372922,0.0130298038041,0.000629025011233,0.00304028755429,0.0662573011832,0.0,0.000164744645799,0.011472218062,0.0140781788228,0.0792721282013,0.0204283360791,0.00043432679347,0.00618541261045,8.98607158904e-05,0.0865658229744,0.0589186760521,0.00503220008986,0.012325894863,0.0156806949229,0.00241126254306,0.0103339823274,1.49767859817e-05,0.00178223753183
28,e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.FPKM.txt.gz,0.00940583665757,0.0626285954231,0.0496745748478,0.0229267268528,0.00982574007978,0.0061095947932,0.10321226118,0.0259710266639,0.00520680243544,0.000419903422213,0.0406466512702,0.0504513961789,0.0230736930506,0.0678773882007,0.00476590384212,8.39806844426e-05,0.0279235775772,0.0941003569179,0.00199454125551,0.00367415494436,0.0160193155574,0.000608859962209,0.00388410665547,0.0646231366786,0.0,0.000125971026664,0.0102246483309,0.00806214570649,0.177199244174,0.00430401007768,0.000272937224438,0.0134998950241,0.0,0.0111064455175,0.0133109384841,0.000167961368885,0.00375813562881,0.0608020155364,0.000104975855553,0.00115473441109,4.19903422213e-05,0.000755826159983
29,ac3052a6-d735-4755-9145-80b9f633c838.FPKM.txt.gz,0.0242583988563,0.00341761972838,0.0493879556826,0.0411454610436,0.0439152966405,0.0196122230164,0.0193665117941,0.0587919942816,0.0313840243031,0.000781808434596,0.0292396354539,0.0655825589707,0.0485614724803,0.0318084345961,0.00341761972838,0.0,0.0487178341673,0.0486508220157,0.00696926375983,0.0310936383131,0.101724446033,0.00111686919228,0.00980611150822,0.00880092923517,0.0,0.00227841315225,0.131701215154,0.0050929235168,0.000893495353824,0.0311159756969,0.000312723373838,0.000245711222302,0.0,0.0688438170122,0.00245711222302,2.23373838456e-05,0.0170434238742,0.00337294496069,0.000111686919228,0.000290385989993,0.000178699070765,0.00848820586133
30,60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM.txt.gz,0.0304415764801,0.00218473291278,0.0259853000752,0.0287632386133,0.0489611667342,0.0138462874009,0.0144973667458,0.0223247873141,0.0294721916778,0.0557468603507,0.0161757046125,0.0728051391863,0.0252908154407,0.0265351004109,0.00625036171075,0.294736385207,0.0272729903351,0.012819028879,0.0516088894033,0.00596099311303,0.0221077608658,0.000405116036808,0.00820359974536,0.00274900167834,0.000188089588518,0.000448521326466,0.00677122518664,0.00328433358412,0.000159152728746,0.00817466288558,0.000795763643729,8.68105793159e-05,1.4468429886e-05,0.0633427860409,0.0242056831993,0.0,0.00153365356791,0.0224984084727,0.0123705075525,0.00656866716824,0.0029949649864,0.00141790612883
31,60a2aca4-1635-4343-81cd-9d7f68d3c395.FPKM.txt.gz,0.0147955642839,0.00612790337109,0.0497762946119,0.0226215613602,0.0128612140632,0.00714675959423,0.0428805575654,0.0481224990033,0.00435597950475,0.000413448902146,0.0304327924044,0.0928635766283,0.0317765013363,0.0523603502503,0.0148841604772,1.47660322195e-05,0.021056361945,0.0574841634304,0.00457746998804,0.0051533452446,0.0404589282814,0.00100409019092,0.00925830220162,0.0253975754175,4.42980966584e-05,0.00186052005965,0.0224296029414,0.0208644035261,0.019107245692,0.0207462752684,0.000694003514316,0.0292515098268,0.0,0.0278930348626,0.221579079486,0.000738301610974,0.00435597950475,0.0165674881503,0.00028055461217,0.0152385452505,4.42980966584e-05,0.00248069341287
32,55adf423-02a4-425b-b57d-2d804a96320d.FPKM.txt.gz,0.0325349994215,0.0032627559875,0.04783061437,0.0456323035983,0.0448918199699,0.00823788036561,0.0271896332292,0.0393613328705,0.0175633460604,0.016822862432,0.0264954298276,0.0774268193914,0.0527131782946,0.103922249219,0.0293185236608,0.000370241814185,0.0205484206873,0.0557676732616,0.0202013189865,0.0114543561263,0.0132592849705,0.00201318986463,0.016105518917,0.00608584982066,0.00194376952447,0.00328589610089,0.00712715492306,0.00330903621428,0.000462802267731,0.0843919935208,0.00807589957191,0.000578502834664,6.94203401597e-05,0.111697327317,0.00559990743955,2.31401133866e-05,0.00678005322226,0.00171236839061,0.0186509313896,0.00608584982066,0.000717343514983,0.0204790003471
33,7ea958f2-f45d-4549-9d45-07c51eebae99.FPKM.txt.gz,0.0343039847007,0.0030030927373,0.0328397902317,0.02910460026,0.0332880130283,0.0156280348419,0.0131179871808,0.0393987838221,0.017854208065,0.0278943987091,0.0161808429577,0.065604876664,0.0367094470425,0.0206481301639,0.0184966607402,0.000328696717515,0.025264824969,0.0199608552091,0.0189000612571,0.0138202028955,0.0433132629126,0.000179289118645,0.0120721339887,0.00375013073165,0.00277898133899,0.000298815197741,0.0450314502996,0.00191241726554,0.000298815197741,0.0748382662742,0.00885987061302,7.47037994352e-05,0.000194229878532,0.237827015882,0.00179289118645,0.0,0.0455842584154,0.00554302191809,0.0162256652373,0.0033467302147,0.000493045076273,0.0132375132599
34,cfd41bd1-a69c-470a-be0a-885732277544.FPKM.txt.gz,0.0288479908298,0.00309919548282,0.048653123607,0.0424759600076,0.0654864250992,0.0199749517077,0.0211212294891,0.0306947716997,0.0279139867117,0.00774798870704,0.0239020144771,0.0844212358573,0.0560190197202,0.028402216137,0.00766307924176,0.0012311872466,0.0450232439661,0.0276380309495,0.04355855569,0.0190834023223,0.0576322995606,0.000254728395848,0.00757816977648,0.00757816977648,0.000191046296886,0.00430915536309,0.0478040289541,0.00312042284914,0.000233501029527,0.0266615720987,0.0206330000637,0.00335392387866,0.000254728395848,0.109172344987,0.0197839054109,0.0,0.000870322019147,0.0126939650598,0.0272559383557,0.00596488993611,0.00802394446921,0.00367233437347
35,2c4641bd-928f-4fa2-9931-3351955c2396.FPKM.txt.gz,0.0289964509552,0.00319036472098,0.0273163180548,0.0389451030733,0.0708109944877,0.0189156535528,0.014781393944,0.0170089858793,0.0127425809862,0.0367552669335,0.0120440987692,0.0445140829117,0.0397946084724,0.0489315109869,0.00755115910292,0.0081363739334,0.0378690629012,0.0119685871781,0.0615797024843,0.00534244506532,0.00966548365174,0.00279392886808,0.0117042966095,0.00303934153893,1.88778977573e-05,3.77557955146e-05,0.00122706335422,0.00077399380805,1.88778977573e-05,0.00328475420977,0.00364343426716,1.88778977573e-05,0.000132145284301,0.0086649550706,0.00152910971834,1.88778977573e-05,0.000151023182058,0.00205769085555,0.386524956581,0.0121196103602,0.00373782375595,0.00164237710489
36,d38d30c2-78fe-4e5f-a94b-56080bf4371a.FPKM.txt.gz,0.0227384102715,0.00524355581692,0.0480740958542,0.0484416348133,0.0975203371557,0.0127658531804,0.020288150544,0.0369254140939,0.0698814074292,0.0545917867294,0.0277859453102,0.0973488189748,0.098696461825,0.0789963736156,0.00193570518475,0.000122512986377,0.0264137998628,0.0320003920416,0.0489561893561,0.0175438596491,0.0254336959718,0.00345486621582,0.00735077918259,0.00485151426051,0.000122512986377,0.000220523375478,0.00737528177987,0.00389591296677,0.000294031167304,0.00465549348231,0.00994805449378,2.45025972753e-05,0.000245025972753,0.0206801921004,0.0019847103793,0.0,0.000686072723709,0.00788983632265,0.0458933646967,0.00401842595315,0.00259727531118,0.00210722336568
37,f0051b3a-479d-4410-ab85-270618818492.FPKM.txt.gz,0.0153006498833,0.0102530128084,0.0388668054767,0.033566786548,0.0429049151366,0.00974824910089,0.0150955896271,0.0735693103666,0.0371947756956,0.000347025048899,0.0234084169348,0.132453151618,0.0159631522494,0.058300208215,0.00757145561234,1.5773865859e-05,0.0437093822954,0.0310114202789,0.00839169663701,0.00544198372137,0.0333617262919,0.000930658085684,0.00555240078238,0.0105527162597,0.0188339958357,0.0142438008707,0.0202220960313,0.00405388352577,0.00722443056344,0.0836961322481,0.000536311439208,0.00293393904978,0.0,0.117120954003,0.0422739605022,0.0,0.0137705848949,0.000441668244053,0.000378572780617,0.0145119565903,1.5773865859e-05,0.00623067701432
38,04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM.txt.gz,0.0227368344034,0.0205052223381,0.0331815105453,0.0827708573415,0.0655398854927,0.0122921582615,0.0165724633705,0.0124019096746,0.0139567213595,0.0799904882109,0.011926320218,0.0585157950575,0.0275476046754,0.0615156670142,0.00579853298945,7.31676086996e-05,0.0188406592402,0.0201393842946,0.0359618796759,0.00325595858713,0.0147798569573,0.000475589456548,0.0045180998372,0.00299987195668,0.0681190436994,0.017779728914,0.0043717646198,0.000128043315224,0.000768259891346,0.0207796008707,0.0391446706543,1.82919021749e-05,0.0720700945691,0.0863194863634,0.000274378532624,0.0,0.00420713750023,0.00186577402184,0.0521136292963,0.00290841244581,5.48757065247e-05,0.00278036913059
39,f5abf3ae-a7bd-4606-bd9a-2633a82eb65c.FPKM.txt.gz,0.0159441541544,0.00681550630951,0.0530370309176,0.0766228133584,0.0843677068919,0.0169355005267,0.0223465994754,0.019393213408,0.0121026869617,0.0495466655652,0.0125777070985,0.0662136764493,0.0193725603585,0.0419256903282,0.0111319936389,0.000247836593073,0.0305665131457,0.0269315764473,0.0192692951114,0.00741444474277,0.0246390879613,0.00115657076767,0.00615460872798,0.00380016109379,0.00819926062083,0.0064437514199,0.0272000660898,0.00154897870671,4.13060988455e-05,0.0560523761333,0.00353167145129,4.13060988455e-05,0.106074061835,0.105681653896,0.0011772238171,0.0,0.0113385241331,0.000640244532105,0.00910799479543,0.00119787686652,0.00202399884343,0.0311861046283
40,c962af41-67e1-4e18-9d59-cee591ef98f9.FPKM.txt.gz,0.0366517857143,0.00269345238095,0.0190476190476,0.02875,0.0449851190476,0.114166666667,0.0170089285714,0.0256547619048,0.00660714285714,0.0443005952381,0.0146726190476,0.075431547619,0.0153720238095,0.020193452381,0.00208333333333,0.00369047619048,0.0919642857143,0.00575892857143,0.0271875,0.00537202380952,0.0187648809524,0.00047619047619,0.0206101190476,0.00318452380952,0.00016369047619,7.44047619048e-05,0.00197916666667,0.000386904761905,0.0,0.00136904761905,0.000133928571429,4.46428571429e-05,0.003125,0.00522321428571,0.00200892857143,1.4880952381e-05,5.95238095238e-05,5.95238095238e-05,0.194360119048,0.0138095238095,0.131324404762,0.00123511904762
41,73912113-540a-41bd-ada5-4f427592dfee.FPKM.txt.gz,0.0453993340859,0.00231498020835,0.0190914417182,0.0257362923163,0.0436845339316,0.0899698480973,0.016733591506,0.0291087326198,0.00655911059032,0.0431415138827,0.0129324511639,0.0760228068421,0.0196344617671,0.0154189113877,0.0108746909787,0.00245788022121,0.0875977078838,0.00618757055688,0.0285800025722,0.00354392031895,0.0201346118121,0.0012289401106,0.0179339516141,0.00274368024693,0.000971720087455,0.000214350019292,0.00294374026494,0.000885980079738,0.000171480015433,0.0123465611112,7.14500064305e-05,0.000242930021864,0.00272939024565,0.0269938124294,0.00467283042055,0.000114320010289,0.000285800025722,4.28700038583e-05,0.202932308264,0.0126609411395,0.101859129167,0.00282942025465
42,430d6c41-8efd-4e14-9876-5901e770f74d.FPKM.txt.gz,0.0251780264496,0.00715284842319,0.0452218972533,0.0375286113937,0.0622456765005,0.0118578331638,0.0173575788403,0.03063008647,0.0161018565615,0.000254323499491,0.0247965412004,0.0458259155646,0.0230957527976,0.0211565361139,0.0287067650051,4.76856561546e-05,0.0366543743642,0.0171032553408,0.0247011698881,0.0223804679552,0.0269900813835,0.0012239318413,0.0230321719227,0.0072482197355,1.58952187182e-05,0.00247965412004,0.0126049084435,0.00246375890132,0.00027021871821,0.0482737792472,0.00788402848423,0.00185974059003,3.17904374364e-05,0.314709435402,0.00198690233978,0.0,0.0310433621567,0.0027021871821,0.0001748474059,0.00413275686673,0.000111266531027,0.0127638606307
43,f9deb5e8-3a97-4eba-8b67-c71068a1bc93.FPKM.txt.gz,0.0472820842715,0.0214761115372,0.06982210456,0.0489645446223,0.0220204369448,0.0136081351906,0.0336986911448,0.0911992478413,0.0725684736621,0.000321646831779,0.0336739490808,0.139446272608,0.0318430363461,0.05230472326,0.00519583343643,0.0,0.0393893658609,0.0656901798748,0.00972363114531,0.0157606947572,0.0689313902566,0.000593809535591,0.0133607145508,0.0141524605983,0.0,0.000346388895762,0.0199915876982,0.00408244055719,0.00220204369448,0.00519583343643,0.000123710319915,0.00158349209491,0.0,0.0184575797313,0.0227132147364,0.000692777791523,0.00492367073261,0.00274636910211,0.000272162703813,0.00462676596482,4.9484127966e-05,0.000964940495336
44,3d936a71-67c1-4173-82a4-12a667bcf3e9.FPKM.txt.gz,0.0521979491752,0.00281765492644,0.042532322782,0.0311903700401,0.0373785109229,0.0162995987517,0.0201515827017,0.0521801159162,0.0181899242086,0.0118412839947,0.0188140882746,0.0957824342399,0.0424788230049,0.0260900579581,0.0269817209095,0.000213999108337,0.0320463664735,0.027320552831,0.0248238965671,0.0151582701739,0.042514489523,0.0100044583148,0.00852429781543,0.00501114578689,3.56665180562e-05,0.00119482835488,0.0276593847526,0.00244315648685,0.000731163620152,0.0618635755684,0.000570664288899,0.000285332144449,0.000142666072225,0.0996344181899,0.0156219349086,8.91662951404e-05,0.00624164065983,0.00518947837717,0.0208649130629,0.00246098974588,0.00313865358894,0.0912884529648
45,1477e0a8-d5fb-4572-8caa-c6f2d1786402.FPKM.txt.gz,0.0364325378958,0.00313297313522,0.0359260093051,0.0318174996248,0.0676684676572,0.0180661864025,0.0210678373105,0.0343876632148,0.0191167642203,0.0438053429386,0.0187790784932,0.0994109260093,0.054029716344,0.024444694582,0.0113312321777,0.0104307369053,0.0315923758067,0.0227187453099,0.0581945069788,0.0212179198559,0.0283843613988,0.0006753714543,0.0117251988594,0.00669743358847,0.000356446045325,0.000881734954225,0.0130384211316,0.00350817949872,0.000131322227225,0.00703511931562,0.0047276001801,0.000619090499775,0.000694131772475,0.0972910100555,0.00538421131622,0.0,0.00313297313522,0.0088548701786,0.109428935915,0.0170156085847,0.00692255740657,0.00992420831457
46,8cd200d8-da0a-4176-8665-d527343c7264.FPKM.txt.gz,0.0410290678249,0.00423209711549,0.0333221962357,0.0409845194342,0.0786279095668,0.0193117273638,0.0201358725916,0.0194899209266,0.0232319857445,0.108363960352,0.0212273081635,0.0534357946319,0.0559750529012,0.0489586813676,0.00218287114378,0.0134090655975,0.0398485354717,0.0142332108253,0.0597171177191,0.00926606526339,0.0274418086647,0.00142554850206,0.00668225860341,0.00563537142221,0.00133645172068,8.90967813788e-05,0.0139659204811,0.00133645172068,0.000155919367413,0.000556854883617,0.0012473549393,0.000133645172068,0.0,0.00630359728255,0.0113598396258,0.0,6.68225860341e-05,0.00677135538479,0.201381000111,0.00661543601737,0.000222741953447,0.000289564539481
