"","MMpurple","MMturquoise","MMbrown","MMred","MMgreenyellow","MMpink","MMmagenta","MMgreen","MMyellow","MMblack","MMblue","MMgrey"
"HBB",0.191865636445054,0.787297332720531,0.229391224380994,0.331136789571765,-0.0399558850977963,-0.051630312717216,-0.147838972733857,-0.373203758107721,-0.332497428871912,-0.371280028512361,-0.57741244518263,-0.296798899836823
"HBE1",0.153433495925445,0.0453839028366111,0.014137535674468,0.0555172294841308,-0.0797350190436405,0.138303016285231,0.188892150516463,-0.0424412168004241,0.0397055543983115,0.310072209178832,0.0997942632113564,0.237233832802524
"HBEGF",0.477903979649534,0.610768521911301,0.0947795362585093,0.255525836701404,-0.181224063240097,-0.0309418437660606,-0.0637494469495374,-0.316588290731528,-0.357543612912625,-0.278254104126187,-0.277380806446864,-0.00368640812351707
"HBG1",0.234304147205211,0.542967683419292,0.101429977733833,0.206369370908133,-0.112231008733897,-0.0457812388453528,-0.105214735116362,-0.325076410228017,-0.24597437710624,-0.213213151900334,-0.354889704706198,-0.0934093335090901
"HBG2",0.227246597226922,0.59753557428328,0.152457329639643,0.249407277371512,-0.0756205172182644,-0.0113139548059155,-0.0619452796990172,-0.350443630512496,-0.268404302610544,-0.195202228562169,-0.403935833884052,-0.114591587440555
"HCAR2",0.502462702400033,0.230946524208132,0.0546077390260251,0.0933968367475259,-0.326528121661943,0.0110842706910858,-0.0134226964599552,-0.128318067116317,-0.0381217221290227,0.0616069191842297,0.13080064246132,0.315666317757622
"HCAR3",0.487598181906115,0.151208539652108,0.10572141658427,0.119527491431249,-0.345893504165463,0.0294339788460958,-0.0124795984835753,-0.0457263618955994,0.0201007907057809,0.0743788397124108,0.176015884982339,0.33407930315072
"HCK",0.310940601359888,0.625653009291368,0.422702586598263,0.360381956076749,-0.0327191060651648,-0.000228292134636517,-0.13394316063307,-0.134769910464624,-0.310648508073389,-0.230602086642486,-0.268664637155271,-0.052647259294442
"HCST",0.145514213528913,0.760363852423897,0.665135725641131,0.562977550711667,0.108273832285057,-0.038366955331158,-0.120400376008407,-0.139335642473592,-0.297181188501383,-0.353030265509193,-0.498926077547073,-0.334046071382202
"HDGFL1",0.0833687736574804,-0.123533909112053,-0.0765971028013736,-0.0350927997026654,-0.154746072422793,0.0439563574123807,0.139022528938424,0.110803017436741,0.106585471736199,0.184774206208214,0.185024599241421,0.293038806219162
"HEG1",0.402087451453344,0.77844346283849,0.244165234891228,0.330766461855546,-0.157858267209741,-0.0575870460478622,-0.107929523076661,-0.159041683761441,-0.41313957227317,-0.31424840649088,-0.421248300661586,-0.107471842708882
"HEPACAM2",-0.11856667133917,0.0521158122214556,0.0675689128257275,-0.0457821467525147,-0.1144362573204,0.0692126611383741,-0.0307411801955777,-0.0596601955544579,0.0467774359668566,0.0936602726736698,-0.0341033434914732,0.00562595016902332
"HES3",-0.0760949335931855,-0.00725699288361408,0.00967305529634972,-0.0204654377440543,0.0412898484470772,0.0101487533424866,0.00638588035229633,-0.0194606718020078,0.0150673460131748,0.103748015912663,-0.0231533848989549,0.0179128924709887
"HES6",-0.440219807295397,-0.357234387774254,-0.0403200183694574,-0.192506085931021,0.0983796263785048,0.0601435011581162,0.000426650871898745,0.199941419953708,0.301107011646183,0.207138518900634,0.182434284065893,-0.0098325917331105
"HEY1",0.34084147554276,0.0382348867234744,-0.0999885717563092,-0.110441625030513,-0.306980168493202,0.0260962657656689,-0.0148468725379519,-0.0463820618639949,-0.0113720046992701,0.130565875639218,0.262358573083156,0.43504822072549
"HGD",-0.372202023052662,0.201665263707645,0.0949640096648886,0.047855983817721,0.295545564486258,-0.0219817342391523,-0.017703447343963,-0.100133341636932,-0.0932015707617517,-0.210106219078985,-0.358462810382444,-0.562250203087457
"HGF",-0.0233016232021277,0.730009004842094,0.404023420197696,0.378611540175055,0.0695627217693152,-0.09040453973187,-0.134397710004229,-0.033616032028664,-0.230951519230339,-0.345115754782531,-0.561378334523093,-0.352018044648948
"HHATL",-0.00157931274118341,0.491931310237233,0.165492742914791,0.204562049288458,0.0988887463473429,-0.112095062504476,-0.163824990107281,-0.21314474215665,-0.254864132409083,-0.319054314217986,-0.37396443369445,-0.31934962085722
"HHIP",0.232832314259323,0.803222162526121,0.121608778454829,0.29116031387665,0.0539739300446721,-0.0821295817307791,-0.180546321743439,-0.389879568334315,-0.502486426689701,-0.369080833602069,-0.56270604047648,-0.332410868800947
"HHLA2",0.00824492355515264,0.477967547152057,0.174387311756949,0.284950048587828,0.215115409818346,-0.0662074353044986,-0.136723349375995,-0.137568398573036,-0.226970945036061,-0.31060757588557,-0.334559481773996,-0.352933285318519
"HIF3A",0.0436376646207878,0.605226093616369,0.00823369019360543,0.113703544851259,-0.0439367547199594,0.0095366065293663,-0.145558392148491,-0.365859924473684,-0.320089337260004,-0.175208976005373,-0.487709379467999,-0.214906595612966
"HIGD1B",0.217572594619039,0.886622810919084,0.220076711552166,0.334951116799785,-0.0548265091461956,-0.103728807482552,-0.189317575417926,-0.434489189098037,-0.452254510230222,-0.44755183849621,-0.645485238672042,-0.374706188956496
"HILPDA",-0.0692901507290365,-0.541599626116704,-0.0734452227546022,-0.214365003230658,-0.0744609916563397,0.114094201880034,0.175294219033875,0.354562658082723,0.475345816646039,0.412802360898235,0.529431065778001,0.4319258191518
"HIST1H1A",-0.0560973117529044,-0.0741176363318825,-0.0133185349805778,-0.00607164026948871,-0.000268927968999279,0.0384340074371733,-0.00235922034910146,0.0685303221518858,0.381512186658344,0.045036064880883,0.031362578938426,0.0212198452654876
"HIST1H1B",-0.0976134333207515,-0.397530827580399,0.0533701723389592,-0.0463860986494037,-0.0330152876317046,0.104367338186345,0.0983566506134325,0.305421261994987,0.73558800392274,0.284647269490459,0.349898473709808,0.264145657192896
"HIST1H1C",-0.10757777940614,-0.192406077638286,0.0757158452958925,-0.0192608856615932,0.0891437050609208,0.0530186337480552,0.0819785674095135,0.185458768840726,0.729610153468184,0.116490648230841,0.175814212530153,0.0455288523615308
"HIST1H1D",-0.104447855274744,-0.431492599623902,0.10192515858376,-0.0462449103293647,-0.0285868817487471,0.0877760918190405,0.129859499069407,0.383751474451785,0.827117645180297,0.325431687747043,0.401688918930951,0.311819476687083
"HIST1H1E",-0.127279409301339,-0.490324199069198,0.0100508337292917,-0.107795603244651,0.00425838851773178,0.0898348695373066,0.130482147842248,0.362046751292126,0.826785110520942,0.318731071961518,0.422910636597979,0.304816174082664
"HIST1H2AA",-0.102555761679761,-0.0274210355789203,0.0123852833734349,-0.0175696900757291,0.0174207663980255,-0.00779496131453187,0.0185948952297817,0.0315434020781349,0.226093469914086,0.0218811929300837,-0.0316694193053157,-0.0333447599594503
"HIST1H2AB",-0.0441222350497934,-0.261813438977748,0.0148445535408087,-0.0350023152712915,-0.0762135414237982,0.0658718083247124,0.0375550086773105,0.194231993902205,0.601514426881835,0.177820992400816,0.250617979407741,0.228828986276387
"HIST1H2AC",-0.162768230205445,-0.0178240071917987,0.115381499742647,0.0983801675853175,0.133260538964553,-0.00486058969156859,0.0324016075478816,0.149465474812838,0.612210942929642,-0.0461847991159407,-0.0296646935907255,-0.14976153406135
"HIST1H2AD",0.0263187926313898,-0.229213882560307,-0.0270899789915188,-0.0477589329019496,-0.0608088198553532,0.0636921129920625,0.112852366207165,0.183583948951662,0.623966832105419,0.233242048607619,0.258726849736254,0.248357557369588
"HIST1H2AE",-0.00882190236089686,-0.489537469389008,0.0332075558628975,-0.103771589364995,-0.0917286837618755,0.119419016494009,0.160658726503101,0.35666039290366,0.839255025128086,0.393495535309126,0.523214961646965,0.432626664733694
"HIST1H2AH",-0.026416377381916,-0.377647539303209,0.0114900505931634,-0.0948639486788311,-0.100756718433693,0.102981973872073,0.0942072341404198,0.233281755616378,0.62495620520339,0.308378369428451,0.383406240168337,0.363024941248799
"HIST1H2AI",-0.19370441368027,-0.567984790808579,0.0344680067652563,-0.0915699055205609,0.0488670490329612,0.0861942512678609,0.119555701066403,0.440091231110138,0.849104923677655,0.321749659340952,0.471531303495494,0.268426394543093
"HIST1H2AJ",-0.0234875025991175,-0.385068185785656,0.0238022238502335,-0.0467861616969333,-0.0658947376139304,0.0678334489852393,0.0839825482799546,0.236100653662666,0.613116537241424,0.263052001277818,0.366630048816752,0.278447998433607
"HIST1H2AK",-0.216699507644682,-0.218303318019201,0.0644581021751706,-0.0474315098193057,0.102991190913757,0.0423523268940221,0.0555876305673507,0.213714686691292,0.643372848070467,0.0941479022592898,0.111864394881925,0.0126269007341361
"HIST1H2AL",-0.106000049501663,-0.415453019311443,0.000206425077768695,-0.101612696941593,-0.0451278589804558,0.0818668725303701,0.0914188675871112,0.301779343782413,0.779725970892391,0.30293497533773,0.363443824601602,0.269386441415915
"HIST1H2AM",-0.278377229932685,-0.599161021917647,-0.000102004277230838,-0.147739895089108,0.102169600177102,0.0886289061800055,0.123398984944498,0.419261814167565,0.859253447177981,0.334262264720531,0.451280639874323,0.218517363810204
"HIST1H2BA",-0.229672783306145,-0.0460943603057036,-0.0203448903433665,-0.0679175685483048,0.106304305686693,0.012475478851941,0.0518269824953802,0.0682507009027501,0.226904675210424,0.0591505963486601,-0.0625505104768266,-0.116858822834362
"HIST1H2BB",-0.0342167196003926,-0.162234162572894,-0.00409220628053616,-0.0552580610163144,-0.0595863088099852,0.0527777822275643,0.0197926521328767,0.122127843070649,0.51674725511361,0.13533287353969,0.147400610724255,0.14221970636953
"HIST1H2BC",-0.174046815378769,-0.163472657276951,0.0647880443927338,0.0694824922123943,0.175711193261349,0.0140096343194586,0.0832710079008237,0.220252027713882,0.700577114837887,0.0336200672942297,0.0813637891993208,-0.0815311063890865
"HIST1H2BD",-0.280779950335526,-0.449410829704627,0.0543703762916581,-0.0326957233418837,0.138215481162251,0.0395338374232273,0.132551436155417,0.404864801836565,0.819769301384792,0.193903950482425,0.329964713846208,0.0831693745366748
"HIST1H2BE",-0.132775517684423,-0.321448747303178,0.0205364586304528,-0.056676707797304,-0.00143074617129781,0.0226513095596734,0.0416970077661538,0.272132694291489,0.72003349378471,0.198383266834219,0.288547439177459,0.187636991741229
"HIST1H2BF",-0.0790825904507156,-0.491375645026487,0.0201316064876022,-0.0914908671996499,-0.0448415277753617,0.110326432432038,0.161865912259823,0.383605823931701,0.856063340379094,0.375839727223656,0.47434415577371,0.370867917466843
"HIST1H2BG",-0.0594444627317076,-0.502476326771663,0.053639445680917,-0.113287599916505,-0.0551288844460017,0.110345438982062,0.158260080930783,0.406410712008697,0.83504850918512,0.386790502868161,0.515122269212654,0.392656340226541
"HIST1H2BH",0.0322780791784068,-0.587580515886367,0.0131563794219967,-0.166439103831273,-0.166700075773876,0.119076054728301,0.143268906943783,0.418791226335062,0.71502382104627,0.458889945749012,0.665263577993055,0.562051237868577
"HIST1H2BI",0.0139949328784241,-0.239625668647308,0.0836929606777316,0.00450620952452297,-0.148174931835303,0.0457629803387512,0.0673003818811078,0.202666271269658,0.64132880293152,0.204459741798287,0.27336188308839,0.269668199914699
"HIST1H2BJ",-0.0278339637116284,-0.397207343878758,0.0917935760139191,-0.0594346341806707,-0.103641097937884,0.112235668026309,0.126406092073381,0.302233362979823,0.804409510381414,0.325564177104314,0.416077187531632,0.344085189669802
"HIST1H2BL",-0.146221293388114,-0.473771706119051,-0.0388832610263834,-0.107026431587168,0.00129211759059394,0.0829456387352808,0.12570824595678,0.301568186833562,0.736641383285797,0.326484420162746,0.398773675151996,0.283103216550781
"HIST1H2BM",-0.00377353419754535,-0.316702970398892,0.0565209883994035,-0.0366821338230507,-0.148835560377338,0.0882944391293867,0.0594616285703344,0.235808728881143,0.679019019658513,0.268678807706515,0.324028602386971,0.310987792273967
"HIST1H2BN",-0.263657016840308,-0.303193942397645,-0.036189227266454,-0.0743931107136382,0.167595333224265,0.0315363732830559,0.0576247247920217,0.21787952506551,0.643681072510129,0.133689819690422,0.14840513898513,-0.0304121912091464
"HIST1H2BO",-0.144173879424889,-0.554012817294535,-0.0217820056339587,-0.171426804113808,-0.0433689646066749,0.131112982959996,0.14145604139527,0.347345222157883,0.813893830282605,0.381161636583285,0.465111363682869,0.340864531122381
"HIST1H3A",-0.0472037584132666,-0.168826008808979,0.0081976386044196,-0.0165316530972803,-0.0547371661905653,0.0483422559417593,0.0617801062024506,0.149795756161591,0.523501594990998,0.166483408322032,0.153221391449544,0.139763605539427
"HIST1H3B",-0.0679375670075012,-0.495992039215376,-0.0335452185164212,-0.124198278245424,-0.0588717302884,0.0869979950050694,0.149237690200581,0.284397889208423,0.688096789018972,0.376524023753094,0.456702241675964,0.362999334873397
"HIST1H3C",-0.0406176505614577,-0.37720836465653,0.00690103599139716,-0.0766118861190537,-0.0650383789435269,0.0556673953234434,0.11433809571768,0.277357902835364,0.58630340647755,0.291261976716347,0.373187262183404,0.293621720100776
"HIST1H3D",-0.0553986943461382,-0.505406567558126,0.049633902252961,-0.0910483678512814,-0.0230761710461517,0.118786515209554,0.174051139140883,0.408272410047207,0.83318074206905,0.376596931790596,0.505572359720741,0.368083113993109
"HIST1H3F",0.0800857438550447,-0.436285504563965,-0.0405944083390825,-0.10712899605124,-0.154612602535254,0.111393490878258,0.123920016182468,0.243573779055241,0.631716283601615,0.392437262903289,0.503355886041105,0.482372964031032
"HIST1H3G",0.0756371441702216,-0.471854774079128,0.0255728443654143,-0.0761832099952405,-0.138113881832242,0.0800699979729201,0.110534252089435,0.324442949806916,0.692348053958084,0.382708432016484,0.550823365274355,0.449343475457619
"HIST1H3H",-0.112958982912112,-0.401609844915139,0.055352264277023,-0.0454390302698799,0.0098048547883931,0.0704782119649024,0.12125143522676,0.308658346231885,0.852282681325509,0.275781293162894,0.346727036977941,0.223800844549577
"HIST1H3I",-0.107698212088214,-0.229398116057029,0.0321815818249024,-0.0151880059645809,-0.0556649714539402,0.0883622863020494,0.0633851993975183,0.186983262625999,0.533009702829519,0.183192006600581,0.159836991400342,0.139340472205119
"HIST1H3J",-0.156839124124336,-0.451253622350737,-0.00413935319219915,-0.104719376300719,-0.0115952741169278,0.11515168545739,0.115651890635134,0.315627824978425,0.720926440387382,0.324786674655764,0.37056752976065,0.270506010395762
"HIST1H4A",-0.148176229758964,-0.179204053846897,0.0306620519326194,-0.0065374471437824,0.0418014957191324,0.00566122956392386,0.0160350030286728,0.149074322712648,0.413797547348872,0.0641067378612625,0.100199452049195,0.0391255725645905
"HIST1H4B",-0.0705045258558959,-0.286227491965223,0.0486713671302571,-0.0395551076403951,-0.0678068697963796,0.0364422154463312,0.0723004345947573,0.170662535496564,0.599742630965365,0.184309310783351,0.250053328519445,0.225534790592085
"HIST1H4C",-0.0599411033810154,-0.319500941656314,-0.00384102415526699,-0.104779214269593,-0.0432083444858599,0.0816134857909393,0.0792689610559698,0.210759838438092,0.57390447380574,0.246701953551034,0.287178974850191,0.251400913641245
"HIST1H4D",0.00603404848754563,-0.289163206396412,-0.024705337118602,-0.0799880947090381,-0.0947561419502468,0.0877169682350158,0.0806202132845278,0.171006881129993,0.62582617456723,0.256422189613358,0.303609516579034,0.297896985628783
"HIST1H4E",-0.0627064931923737,-0.472866474616552,0.00522950998449494,-0.139237186243833,-0.0538995495455839,0.10468733462694,0.13526152888997,0.337728152425573,0.850211780621865,0.339554704075979,0.466894077072658,0.375461014574646
"HIST1H4F",-0.0339167340499735,-5.02145249170667e-05,0.0577752742357364,0.0280249792122921,-0.00790088393099684,-0.000580761333597885,-0.0274856050660146,0.0667357619619263,0.372882352057688,0.0207902564406373,-0.00143214997785364,0.0087578407186249
"HIST1H4H",-0.153240067470087,-0.356217992601283,-0.00534575428146773,-0.0925809223968427,0.05270034430248,0.0619098308774432,0.090733589265147,0.246467621056371,0.723790243378559,0.195305481806659,0.299767235191319,0.132740166316818
"HIST1H4J",-0.144885221600666,-0.407425425587892,0.0591602094120629,-0.0742932723254491,0.0330826148151477,0.0662389267625633,0.0888254003783026,0.387761983864252,0.673630882588009,0.276032594754087,0.411890133280893,0.236073958257656
"HIST1H4K",-0.118861116555832,-0.201518961352635,-0.00430307112665998,-0.0248959899546456,0.0779172275711956,0.0752743655880965,0.0224177362336995,0.148138522012862,0.427278978057473,0.100787923788705,0.129672586161203,0.0389142654689077
"HIST1H4L",-0.0632470405180994,-0.151634449705427,-0.0222762524691185,-0.0372551733469581,0.00780381340583022,0.0618679805258599,0.0462807891496077,0.129033165474308,0.426238742008058,0.0851064538200325,0.0964005901284977,0.0793367423812337
"HIST2H2AA4",-0.173074573653909,-0.3609905288533,0.116753829417713,-0.0212378104723649,0.0627320810611292,0.0532377389333552,0.0827628295820868,0.337954924097907,0.822916681082336,0.176074169490851,0.313446511709987,0.132598035759689
"HIST2H2AB",-0.0845298216836917,-0.279481028469563,-0.0154446933442048,-0.0643827692377415,-0.0374049309385013,0.077206890583198,0.0396154100788193,0.158660313079823,0.621625653496667,0.175902781046085,0.217225230584199,0.185964336745248
"HIST2H2AC",-0.138747136447587,-0.37244288679122,0.0568804831526308,-0.0380248741047295,-0.0322665888563918,0.0461913028106481,0.0672506347897355,0.269789286145349,0.676473367811893,0.206183896581707,0.331580500702061,0.253489727491839
"HIST2H2BE",-0.0952720763635226,-0.15625069619563,0.0526172195268392,-0.0313763494481704,-0.0134371459024289,0.0226440833358983,0.0126261175602164,0.151261492734554,0.683019730254482,0.0803454126336637,0.164089653731228,0.0996163321230725
"HIST2H2BF",-0.14594200887211,-0.13880442111583,0.118319483100417,0.0424341625053964,0.00416922709233458,0.0348787898549638,0.0231081681645778,0.272407148759056,0.724707973970013,0.0956738251616378,0.139618305392876,0.0918899138027108
"HIST2H3C",-0.0448515424964924,-0.253520052732747,0.00850043273409472,-0.0673073877698015,0.0121312312837266,0.0318120539568598,0.0194052489735025,0.159286460433807,0.484155978531391,0.172562943563976,0.250733438323262,0.165573170535383
"HIST2H3D",-0.0723260108066549,-0.282797096741806,0.0135073213398196,-0.0649817165609503,-0.0838010379412021,0.0586042097332217,0.0268763394287395,0.166510682608331,0.577573181509314,0.181472081354082,0.240715292190267,0.205673898507612
"HIST2H4A",-0.195645409300963,-0.411455580883836,0.02496976865218,-0.0910937374626073,0.0609030174147507,0.0658087850362061,0.053904575759039,0.245204739089202,0.701351065788859,0.192702800252331,0.29177743534314,0.123254535151286
"HIST2H4B",-0.195501672759387,-0.260073465136167,-0.000163440544403691,-0.0427753541276416,0.0933011534398691,0.0623528780665608,0.0618138221804906,0.176778199742448,0.402134759026243,0.100366506290148,0.141346776283831,0.0218362866956582
"HIST3H2A",-0.0233749277756951,-0.401610402775399,0.0484927625722701,-0.119316265701114,-0.113888009435559,0.0837961944218031,0.135725841086683,0.299495406852764,0.524890688087784,0.341542945699951,0.448628078516788,0.359939755858152
"HIST3H2BB",0.083700078342195,-0.0972181932820122,0.0985186757316142,0.0450609813119389,-0.145247477678151,0.0392675516405941,0.0566403364562554,0.141168042952175,0.487355562950092,0.177637389380436,0.239049683064811,0.26509219539105
"HIST4H4",0.000197270948014321,-0.294776392002101,0.00630654047288408,-0.135178171861908,-0.134495343361315,0.0701824665630406,0.0637041000644081,0.216346148540026,0.609609124776611,0.244126151742579,0.356033669812521,0.295218917287584
"HK3",0.179869094842906,0.737500536897339,0.455370628421977,0.437814944526579,0.0811442607695322,-0.0523133755385289,-0.10787277632978,-0.198131726505992,-0.337911138762136,-0.32322061366775,-0.485877911737233,-0.285343269006433
"HLA-DMA",0.000935978595937078,0.784650918018753,0.563688969682223,0.526890532941349,0.203115549200932,-0.10114895978136,-0.169199097882955,-0.152654757179177,-0.329630875130615,-0.454411087332169,-0.601664150996274,-0.497882139072411
"HLA-DMB",0.022481627222815,0.724871228539862,0.616919618398336,0.535907983664861,0.18198646552873,-0.083298189862552,-0.16071135591913,-0.0868675239290445,-0.306688756546724,-0.392293826211748,-0.520497990155228,-0.42527910124868
"HLA-DOA",0.103257507688411,0.799774831808944,0.596231231528077,0.495963802697725,0.117298213161899,-0.095136176663802,-0.174829261876338,-0.159640793576756,-0.362621395063584,-0.407426252324994,-0.555292247418725,-0.379271930656222
"HLA-DPB1",0.1066248071044,0.801149779304545,0.602642022071453,0.506030136806398,0.132638048605789,-0.0798354584689373,-0.160608826341688,-0.124741336281999,-0.349852603795616,-0.421973938804149,-0.542782840838445,-0.387373080660982
"HLA-DQA2",0.00246397901245781,0.502036423801332,0.440774303659156,0.350161203988675,0.144940974604964,-0.0475933727940718,-0.121943675430649,-0.0458350947800222,-0.193329650318014,-0.279081178012063,-0.364853472151668,-0.274594584250427
"HLA-DQB2",-0.0257718910351003,0.572611791723466,0.419701495087699,0.382902048791715,0.231606924712748,-0.082340246102803,-0.159854183759679,-0.0381009616880417,-0.297112193298915,-0.401731493823173,-0.451332975585129,-0.412537495187286
"HLA-DRA",0.0758166588048012,0.774863323652165,0.565090397492046,0.516870793076538,0.17178881544053,-0.0813255933915306,-0.175552255055963,-0.177879460083271,-0.388269373264229,-0.44499504298784,-0.596768997682274,-0.440167623846377
"HLA-DRB1",0.105732376823403,0.739065539792105,0.535358776581878,0.501410758391924,0.121713331018259,-0.060148641098098,-0.148441463769038,-0.127136075932386,-0.325669350139287,-0.392108835237965,-0.517944537267596,-0.371175500152821
"HLA-DRB5",0.0635074928055736,0.647365171300828,0.404627073892735,0.378457655600564,0.103205306986343,-0.0588900390435011,-0.146314915569743,-0.149742105382799,-0.319784004053263,-0.354228677789059,-0.489362009770097,-0.353008968686841
"HLA-G",0.176817772642059,0.391553429995035,0.326137118116158,0.339308347139218,0.0850514013950156,-0.0116365697653556,-0.0464908257450709,-0.0761485105243154,-0.168991059936122,-0.133457667123714,-0.214900740597835,-0.143132232739168
"HLF",0.193805136504476,0.645432377239988,0.103481654060344,0.204771078059258,-0.0761237997356708,-0.0897891013687529,-0.273960725343537,-0.376105819390701,-0.414711084524661,-0.357086084177292,-0.402683705091178,-0.191489368833394
"HMGA2",0.0833662726339551,-0.582416010303118,-0.10423311167471,-0.176199986522102,-0.073970251101345,0.0729844140066205,0.17900687817936,0.441464219841098,0.37264594472903,0.411094453141864,0.665695978212933,0.538685411337556
"HMGB3",-0.443465512374175,-0.652721228191832,-0.139367311179799,-0.315201851368722,0.21811989843697,0.0359716755601985,0.130360668108696,0.39420040305247,0.38012900612947,0.307888896901178,0.408747127663427,0.048780143514171
"HMGB4",-0.148455413366961,0.0931842852238188,0.00428835487874386,-0.0351000706485167,0.0277044454485461,-0.0123503788027758,-0.00345105834191904,-0.00563823026094239,0.027528061542009,-0.115933335780214,-0.146472494625895,-0.146533543599563
"HMGCS2",0.082178401862461,0.573728961891037,0.0337614437020464,0.115039865666653,-0.0578280898486412,-0.0268413556079685,-0.136111292208874,-0.452532349491381,-0.349592686664057,-0.273077912914853,-0.483153379609775,-0.33060844775908
"HMOX1",0.131632356708207,0.502687245416744,0.286153309137747,0.244382849323069,0.11229713841089,-0.00256772426323841,-0.0769038188354322,-0.0693509347181559,-0.253145717918111,-0.224112888872286,-0.249639415849512,-0.186999434633555
