i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110
1175,45c8b091-bc89-4b52-87d9-2d9f97280abe.FPKM.txt.gz,0.017906137184115524,0.07713598074608904,0.0048134777376654635,0.021997593261131168,0.006233453670276775,0.0008182912154031288,0.014151624548736462,0.02483754512635379,0.023874849578820696,0.0008664259927797834,0.08182912154031288,0.024981949458483754,0.0008664259927797834,0.04825511432009627,0.025631768953068592,0.0001684717208182912,0.033140794223826715,0.017208182912154032,0.024259927797833935,0.01265944645006017,0.017184115523465705,0.0001444043321299639,0.009482551143200962,0.03419975932611312,0.0011070998796630566,9.626955475330927e-05,0.00021660649819494585,0.0022141997593261133,0.0017328519855595668,0.004163658243080626,0.016245487364620937,0.0003850782190132371,0.008736462093862815,0.025800240673886882,0.002286401925391095,0.0407942238267148,0.0001684717208182912,0.0,0.0,0.005054151624548736,0.0058965102286401925,4.8134777376654636e-05,0.0,0.001901323706377858,0.0001444043321299639,0.06204572803850782,0.017160048134777377,0.0007701564380264742,0.000914560770156438,0.057978339350180506,0.0001444043321299639,0.0012033694344163659,0.002888086642599278,7.220216606498195e-05,2.4067388688327318e-05,0.0008904933814681107,0.0017569193742478942,0.002743682310469314,0.004356197352587244,0.00021660649819494585,0.00024067388688327315,2.4067388688327318e-05,0.0,0.001901323706377858,0.014031287605294826,0.007244283995186522,0.002454873646209386,0.004428399518652227,0.0,0.0034897713598074608,0.019687123947051743,0.0,0.004235860409145607,0.008664259927797834,0.0030084235860409147,2.4067388688327318e-05,0.001516245487364621,0.010276774969915765,0.0004091456077015644,0.006498194945848376,0.0,9.626955475330927e-05,0.0001444043321299639,0.009723225030084236,0.06358604091456077,0.0049338146811070994,7.220216606498195e-05,0.0,0.0,0.001371841155234657,0.002454873646209386,0.0015643802647412755,2.4067388688327318e-05,0.0003369434416365824,0.013381468110709989,0.0,2.4067388688327318e-05,0.00021660649819494585,0.0,0.00036101083032490973,2.4067388688327318e-05,0.0,0.0013477737665463297,0.005174488567990373,0.0001444043321299639,0.0011311672683513838,0.0005776173285198556,0.0001444043321299639,0.012202166064981949,2.4067388688327318e-05
1176,ee05eaa6-eaca-4438-ac1f-4259f525e2a1.FPKM.txt.gz,0.03828046479643115,0.043658420467970305,0.0062066898242025634,0.023927494577962723,0.0001939590570063301,0.0004760813217428103,0.005430853596177243,0.0041084054802249925,0.01611623437307143,0.0023098760425299316,0.039920300460211944,0.003085712270555252,0.0006171424541110504,0.0509407014264807,0.01708602965810308,0.001727998871510941,0.014194276444554158,0.005677710577821664,0.007405709449332605,0.009539259076402237,0.04480454216846226,0.0,0.022534515895826352,0.039920300460211944,0.007458607373970695,0.00021159169855236012,0.0031033449121012817,0.0006700403787491405,0.0005642445294729604,0.007335178883148484,0.030539735157723978,0.0002821222647364802,0.001974855853155361,0.01593990795761113,8.816320773015006e-05,0.039179729515278684,0.0001410611323682401,0.0007582035864792904,5.289792463809003e-05,5.289792463809003e-05,0.0019395905700633012,0.0004937139632888403,0.00021159169855236012,0.0009168973603935605,0.00012342849082221008,0.03902103574136442,0.00010579584927618006,0.0002821222647364802,0.0002997549062825102,0.011284890589459208,0.0,0.0022040801932537513,0.003984976989402782,0.00012342849082221008,0.0,0.003597058875390122,0.009556891717948266,0.004073140197132933,0.1882989790700545,0.0014282439652284309,0.00021159169855236012,0.0006524077372031104,1.763264154603001e-05,0.0003702854724666302,0.005836404351735934,0.0024156718918061115,5.289792463809003e-05,0.00010579584927618006,0.0,0.0,0.00017632641546030012,0.0,0.0003173875478285402,0.0011284890589459207,0.00017632641546030012,7.053056618412005e-05,0.01525223493731596,0.0007582035864792904,0.0,0.012184155308306738,0.00010579584927618006,0.00021159169855236012,1.763264154603001e-05,0.0022569781178918415,0.0,0.00017632641546030012,0.0,0.0,0.022270026272635905,0.0008639994357554705,0.0001939590570063301,0.0001939590570063301,3.526528309206002e-05,0.009821381341138717,7.053056618412005e-05,0.0009874279265776806,0.03953238234619928,0.0006524077372031104,7.053056618412005e-05,3.526528309206002e-05,5.289792463809003e-05,0.00022922434009839014,0.005571914728545483,0.00026448962319045017,0.0001410611323682401,0.00021159169855236012,0.01699786645037293,0.0001586937739142701,0.0846719447040361,1.763264154603001e-05
1177,9151bbcc-ecef-40fc-8834-e24ff848e1a2.FPKM.txt.gz,0.049177710362446114,0.04730161264569695,0.0018361807440523711,0.007384639948906275,0.0005189206450582788,0.008622066102506785,0.017703177391026663,0.008522273670764809,0.039058757783809676,0.007823726648570973,0.02606578317100431,0.005069455532492416,0.011735589972856458,0.04348954175315344,0.02901963915056682,0.0012773431262973016,0.011037042950662622,0.013711480121347597,0.0052291234232795785,0.006446591090531694,0.011376337218585343,0.0003792112406195114,0.0038719463515886955,0.035546064186492095,0.0019359731757943477,0.0007185055085422321,0.0008582149129809996,0.01121666932779818,0.0006785885358454415,0.018501516844962478,0.02748283570174038,0.002075682580233115,0.00011975091809037202,0.01476927989781255,0.0005987545904518601,0.0179825961999042,0.00041912821331630207,0.0007783809675874181,0.00013970940443876738,0.0024349353345042312,0.0031534408430464633,0.0002594603225291394,3.9916972696790676e-05,0.0028540635478205333,0.009021235829474693,0.07739901005907712,0.001476927989781255,0.0003792112406195114,0.00033929426792272076,0.004191282133163021,9.979243174197669e-05,0.0018561392304007663,0.0006386715631486508,0.0001596678907871627,7.983394539358135e-05,0.00017962637713555803,0.0005588376177550695,0.0017563467986587897,0.02025786364362127,0.00013970940443876738,0.00023950183618074404,0.0014569695034328597,0.0008981318856777902,0.001177550694555325,0.004889829155356858,0.0062869231997445315,1.9958486348395338e-05,0.0005189206450582788,0.0,3.9916972696790676e-05,0.027941880887753474,0.0,0.0004390866996646974,0.006785885358454415,7.983394539358135e-05,7.983394539358135e-05,0.007644100271435414,0.0012174676672521156,7.983394539358135e-05,0.07049337378253233,0.0007584224812390228,0.0007384639948906275,0.0007983394539358135,0.00295385597956251,1.9958486348395338e-05,0.00033929426792272076,0.0031534408430464633,0.0003193357815743254,5.987545904518601e-05,0.006326840172441322,0.00017962637713555803,0.00033929426792272076,1.9958486348395338e-05,0.004690244291872904,0.0011376337218585342,0.0018561392304007663,0.0004989621587098835,0.0031733993293948585,0.0,0.0002594603225291394,0.001357177071690883,1.9958486348395338e-05,0.023511096918409708,9.979243174197669e-05,0.0015168449624780457,0.009899409228804088,0.014390068657193038,0.002255308957368673,0.171243812869232,3.9916972696790676e-05
1178,a1f64771-b573-4ae0-aa9e-9eb9dc4409b0.FPKM.txt.gz,0.03571816071002322,0.04852114662673871,0.0026690970639932296,0.01785908035501161,0.002278497493652757,0.006444892910617798,0.018510079638912397,0.011934986871514442,0.031096065794327627,0.0014104984484517068,0.06221383156478528,0.011197187683093548,0.0019312978755723369,0.04695874834537682,0.045613349825315196,0.0020831977084825207,0.02992426708330621,0.008050691144239742,0.010698088232102944,0.004643794891825619,0.03226786450534904,4.339995226005251e-05,0.007746891478419374,0.06440552915391794,0.002343597422042836,0.00017359980904021005,0.0014755983768417855,0.0025388972072130723,0.00023869973743028883,0.009569689473341579,0.033352863311850355,0.0004990994509906039,0.0017359980904021006,0.019833778182844,0.0003471996180804201,0.03207256472017881,0.00028209968969034136,2.1699976130026256e-05,0.0009981989019812079,0.00017359980904021005,0.005229694247336328,0.00032549964195039387,2.1699976130026256e-05,0.0030813966104637283,0.0003471996180804201,0.09893019117678971,0.003623896013714385,0.0003037996658203676,0.00013019985678015754,0.0457869496343554,0.0008679990452010503,0.0036021960375843586,0.0009113989974611028,4.339995226005251e-05,0.0,0.0027775969446433607,0.000846299069071024,0.006835492480958271,0.04240175335807131,0.00032549964195039387,0.00047739947486057766,0.0003471996180804201,0.0,0.00043399952260052515,0.010849988065013128,0.010524488423062734,0.0038625957511446737,0.0,0.0,0.0069439923616084025,0.0039927956079248315,0.0,0.0014755983768417855,0.05127704359525204,0.000672699260030814,0.00023869973743028883,2.1699976130026256e-05,0.002712497016253282,0.0029945967059436234,0.0031464965388538074,0.0010632988303712866,0.0011283987587613654,0.0010849988065013128,0.004904194605385934,0.0001518998329101838,0.0005424994032506564,6.509992839007877e-05,0.0,0.001106698782631339,0.0004122995464704989,6.509992839007877e-05,0.004101295488574962,4.339995226005251e-05,0.0030813966104637283,0.0007377991884208927,0.0,0.004426795130525356,0.0008896990213310765,0.00353709610919428,0.0020614977323524944,0.00013019985678015754,2.1699976130026256e-05,0.0,0.0003471996180804201,0.0031030965865937545,0.0,0.00527309419959638,0.00017359980904021005,0.03402556257188117,0.0012802985916715492
1179,0fa42346-ce4a-4f63-832f-e347145b8c72.FPKM.txt.gz,0.045202622169249106,0.09410011918951132,0.0029499404052443384,0.021543504171632897,0.00566150178784267,0.0009237187127532778,0.012902264600715137,0.019487485101311083,0.0314958283671037,0.001400476758045292,0.056555423122765194,0.02067938021454112,0.00038736591179976165,0.0583134684147795,0.024672228843861742,0.0005959475566150178,0.02371871275327771,0.010369487485101312,0.010965435041716329,0.008849821215733016,0.029558998808104888,0.00014898688915375446,0.04713945172824791,0.0532777115613826,0.005601907032181168,0.0005363528009535161,0.002830750893921335,0.0009833134684147796,0.0013110846245530394,0.009952324195470798,0.03814064362336114,0.00017878426698450536,0.0021454112038140644,0.02964839094159714,0.01626936829558999,0.052443384982121574,0.0003575685339690107,0.0003575685339690107,0.0,0.00038736591179976165,0.0034266984505363527,5.959475566150179e-05,0.0,0.004290822407628129,8.939213349225268e-05,0.10548271752085817,0.002294398092967819,0.0005065554231227652,0.0008641239570917759,0.036471990464839094,2.9797377830750894e-05,0.0037842669845053636,0.002294398092967819,0.0,0.0,0.0004469606674612634,0.0,0.005363528009535161,0.004916567342073897,2.9797377830750894e-05,0.00038736591179976165,0.0002979737783075089,0.0,0.0007747318235995233,0.009892729439809296,0.0028903456495828366,0.0010727056019070322,0.0034266984505363527,0.0,8.939213349225268e-05,0.0007449344457687723,0.0,0.0014600715137067938,0.017222884386174017,0.0019368295589988081,0.00011918951132300358,0.0,0.002294398092967819,0.0,0.0007151370679380214,0.00017878426698450536,0.001102502979737783,8.939213349225268e-05,0.006257449344457688,2.9797377830750894e-05,0.002443384982121573,0.0,0.0,2.9797377830750894e-05,8.939213349225268e-05,2.9797377830750894e-05,0.002056019070321812,5.959475566150179e-05,0.00026817640047675805,0.006466030989272944,0.0,0.00023837902264600716,0.000566150178784267,0.0,2.9797377830750894e-05,0.00020858164481525626,5.959475566150179e-05,5.959475566150179e-05,0.00023837902264600716,0.0009237187127532778,0.0,5.959475566150179e-05,0.0006853396901072706,0.020887961859356378,0.0012216924910607866
1180,e8f5bbce-2f4b-4e79-a746-c374ffc57037.FPKM.txt.gz,0.02809461948064926,0.0182158203543234,0.004967951005724564,0.013276420791160473,1.4275721280817713e-05,0.0011420577024654171,0.009122185898442518,0.0017559137175405788,0.03875858327742009,0.007394823623463576,0.03638881354480435,0.001841568045225485,0.004953675284443747,0.05333409470513498,0.02459706776684892,0.003540378877642793,0.005967251495381804,0.013576210938057645,0.008708189981298806,0.0019700495367528446,0.04516838213250725,0.002698111322074548,0.013833173921112364,0.10502648146297591,0.004668160858827392,0.0002141358192122657,0.004239889220402861,0.0019557738154720268,0.0006995103427600679,0.022912532655712428,0.04709560450541764,0.0006566831789176148,0.0003283415894588074,0.007237790689374581,9.9930048965724e-05,0.05667461348484632,0.0,0.00038544447458207826,0.00015703293408899486,0.005010778169567017,0.0008279918342874274,0.000399720195862896,0.0018130166026638496,0.0006566831789176148,0.005738839954888721,0.1078245228340162,0.0002141358192122657,0.000199860097931448,0.0006566831789176148,0.004211337777841225,0.0,0.0033690702222729805,0.002526802666704735,0.0002284115404930834,0.008522605604648174,9.9930048965724e-05,7.137860640408857e-05,0.004168510613998772,0.050578880497937156,0.0004139959171437137,0.0005282016873902553,0.003583206041485246,0.00048537452354780223,0.0015846050621707661,0.009521906094305414,0.0008137161130066096,0.0002284115404930834,0.0,8.565432768490629e-05,8.565432768490629e-05,0.01291952775914003,0.007723165212922383,0.0001142057702465417,0.001541777898328313,4.282716384245314e-05,0.00014275721280817714,0.004425473597053491,0.0008850947194106982,5.710288512327085e-05,0.004653885137546575,9.9930048965724e-05,0.001299090636554412,0.00018558437665063029,0.0006709589001984325,0.0,2.8551442561635425e-05,0.0003283415894588074,0.0,0.00014275721280817714,0.00018558437665063029,0.00014275721280817714,4.282716384245314e-05,0.0005567531299518908,0.0,0.0,0.0,0.0006424074576367971,0.0019129466516295737,7.137860640408857e-05,0.000799440391725792,0.000399720195862896,0.00012848149152735943,0.0,0.013447729446530285,0.001341917800396865,0.018815400648117746,0.0004282716384245314,0.0001142057702465417,0.11953061428428671,5.710288512327085e-05
1181,42441c09-0118-4457-8442-8ed8f4178cbb.FPKM.txt.gz,0.030440681965665742,0.02729435824828427,0.003441291565885985,0.012899927241264035,1.9664523233634202e-05,0.004247537018464987,0.00589935697009026,0.0013371875798871256,0.036536684168092345,0.00996991327945254,0.03112894027884294,0.0016911489980925413,0.005250427703380332,0.07502015613631448,0.038286826735885786,0.001868129707195249,0.009714274477415295,0.014158456728216624,0.00294967848504513,0.0028710203921105933,0.03968300788547382,0.0006292647434762945,0.04577901008790042,0.04591666175053586,0.005781369830688455,0.0003342968949717814,0.005702711737753918,0.0006685937899435628,0.0004129549879063182,0.016754173795056337,0.036320374412522366,0.00015731618586907361,0.0007669164061117338,0.011149784673470591,0.000491613080840855,0.08725148958763494,1.9664523233634202e-05,0.0001376516626354394,0.0004129549879063182,0.008849035455135391,0.0007669164061117338,0.0026940396830078856,0.0001179871394018052,0.0009045680687471732,0.008514738560163609,0.13002182762078934,0.00021630975556997622,0.00019664523233634202,0.0005506066505417576,0.013489862938273062,0.0,0.004129549879063182,0.0021237685092324937,0.0005309421273081234,0.0002556388020372446,0.00021630975556997622,0.0,0.002359742788036104,0.018700961595186125,3.9329046467268404e-05,0.0004522840343735866,0.005053782471043989,0.0001179871394018052,0.0005112776040744892,0.01109079110376969,0.00098322616168171,9.832261616817101e-05,0.0,0.0,0.0,0.04868935952647828,0.0,7.865809293453681e-05,0.0009438971152144416,0.0,5.89935697009026e-05,0.004975124378109453,0.00039329046467268404,0.0005702711737753918,0.0015928263819243703,0.0006096002202426602,0.03169921145261833,0.0,0.0007669164061117338,0.0,0.0,0.0,0.0,0.01020588755825615,5.89935697009026e-05,0.00021630975556997622,1.9664523233634202e-05,0.0001179871394018052,0.0,0.0,0.0,0.019507207047765127,0.0013175230566534915,0.0,0.00021630975556997622,0.0002753033252708788,0.0,0.0,0.016026586435411872,0.004385188681100427,0.0009635616384480758,0.0001179871394018052,0.00015731618586907361,0.02963443651308674,1.9664523233634202e-05
1182,f60a3faf-0997-4e4a-9fa2-8d49df335fd7.FPKM.txt.gz,0.02616902616902617,0.08411268411268412,0.006663806663806664,0.029972829972829972,0.005348205348205348,0.0033462033462033462,0.01144001144001144,0.03409123409123409,0.019333619333619333,0.0013442013442013442,0.09120549120549121,0.026312026312026313,0.000572000572000572,0.05456885456885457,0.03494923494923495,0.0003718003718003718,0.026683826683826684,0.008236808236808236,0.022022022022022022,0.013899613899613899,0.012155012155012156,0.000286000286000286,0.022165022165022166,0.03732303732303732,0.0066924066924066924,0.0004004004004004004,0.0005148005148005148,0.000572000572000572,0.0003432003432003432,0.00735020735020735,0.013356213356213356,0.0004004004004004004,0.0015444015444015444,0.0306020306020306,0.0008866008866008866,0.018246818246818248,0.0010868010868010868,0.0,0.0,0.0001144001144001144,0.004433004433004433,0.0002002002002002002,2.86000286000286e-05,0.0021736021736021736,5.72000572000572e-05,0.0789074789074789,0.016673816673816674,0.000286000286000286,0.0002002002002002002,0.07810667810667811,0.0,0.0018876018876018876,0.0002002002002002002,0.0,0.0,0.00245960245960246,0.0,0.004890604890604891,0.017474617474617475,0.0001144001144001144,0.0007436007436007436,2.86000286000286e-05,0.0,0.00654940654940655,0.007178607178607179,0.004804804804804805,0.003460603460603461,0.0001716001716001716,0.0,0.0004004004004004004,0.022994422994422996,8.58000858000858e-05,0.0015158015158015159,0.01961961961961962,0.0008866008866008866,5.72000572000572e-05,5.72000572000572e-05,0.011583011583011582,0.0,0.0011154011154011153,0.0,0.0004862004862004862,0.0001144001144001144,0.007264407264407265,0.0,0.0005434005434005434,0.0,0.0,0.0,0.0002002002002002002,0.0002002002002002002,0.0006292006292006292,2.86000286000286e-05,0.0,0.02353782353782354,0.0,2.86000286000286e-05,0.0001716001716001716,5.72000572000572e-05,0.0005148005148005148,8.58000858000858e-05,0.0001144001144001144,5.72000572000572e-05,0.0,0.003289003289003289,0.0,0.0010296010296010295,0.0001144001144001144,0.01736021736021736,0.000143000143000143
1183,284f0774-1db5-4f86-a26c-0f967fa05d2f.FPKM.txt.gz,0.07211642267996718,0.06436498682903657,0.0029580688344776956,0.008463963380403334,0.0006261605562033079,0.031718270933195146,0.0749665327978581,0.011292481754976897,0.061795569374271275,0.006347972535302501,0.025974867210778598,0.007103683551409941,0.013602798289933929,0.04352895452778857,0.029861381007902577,0.001165954139137194,0.011011789091851276,0.0125016193807488,0.005289977112752083,0.007427559701170272,0.014747160685753768,0.00034546789307768707,0.0036274128773157144,0.03359675260180507,0.002094399101783478,0.0010579954225504167,0.0008420779893768623,0.016884743274171957,0.0008636697326942178,0.021915619467115774,0.029019303018525715,0.006866174374919031,8.636697326942177e-05,0.018266614846482704,0.0005182018396165306,0.01384030746642484,0.0011011789091851275,0.000582977069568597,2.1591743317355442e-05,0.0038649220538066243,0.005289977112752083,0.00036705963639504255,6.477522995206633e-05,0.006671848685062832,0.008874206503433088,0.06946063825193247,0.0020296238718314117,0.0004534266096644643,0.0006909357861553741,0.0039512890270760465,0.0009068532193289286,0.0015330137755322365,0.00023750917649090986,0.0004318348663471089,0.00010795871658677722,0.0003022844064429762,0.0007125275294727297,0.0014682385455801702,0.008161678973960357,0.000194325689856199,0.00034546789307768707,0.0007557110161074405,0.00012955045990413266,0.0010148119359157058,0.004037656000345468,0.005289977112752083,8.636697326942177e-05,4.3183486634710884e-05,6.477522995206633e-05,0.00012955045990413266,0.019929179081919074,8.636697326942177e-05,0.0005182018396165306,0.005851362439003325,0.00017273394653884354,6.477522995206633e-05,0.001554605518849592,0.001554605518849592,0.00010795871658677722,0.05212246836809604,0.0002591009198082653,0.000194325689856199,0.0013602798289933929,0.003692188107267781,2.1591743317355442e-05,0.00012955045990413266,0.00021591743317355444,0.0,0.0,0.003260353240920672,0.00028069266312562074,0.00021591743317355444,4.3183486634710884e-05,0.015330137755322364,0.0006477522995206633,0.001165954139137194,0.000194325689856199,0.0016409724921190136,0.0005397935829338861,0.00036705963639504255,0.0004102431230297534,0.0,0.015243770782052943,0.00023750917649090986,0.0008204862460595068,0.012156151487671114,0.0069741330915058086,0.0006045688128859524,0.06576845014466468,0.000194325689856199
1184,18fbee33-4731-41f4-bdc9-6cf90952d370.FPKM.txt.gz,0.06103790699894968,0.05378115153251217,0.0035090232025207675,0.02286832808173398,0.0018858015850281677,0.011792227632960946,0.03537668289888284,0.014895445431108566,0.05771985104554569,0.004941277570896591,0.051513415449250456,0.011267067697889812,0.004010312231452306,0.04714503962570419,0.04356440370476463,0.0010980616824214648,0.025852191349183616,0.012221903943473694,0.012126420318915306,0.00510837391387377,0.017019956077532702,0.0005012890289315383,0.004368375823546261,0.06669531175403419,0.0014799961806550178,0.0002864508736751647,0.0005729017473503294,0.010503198701422706,0.0004535472166523441,0.0170438269836723,0.02671154397020911,0.0006206435596295235,0.0002864508736751647,0.017831566886279,0.0005012890289315383,0.04311085648811229,0.0005251599350711353,0.0005729017473503294,0.0,0.005036761195454979,0.004821923040198606,0.00021483815525637353,2.387090613959706e-05,0.006707724625226774,0.002888379642891244,0.08586364938413062,0.004439988541965053,0.0004535472166523441,0.0004535472166523441,0.009452878831280435,0.0,0.005370953881409338,0.0005012890289315383,0.000787739902606703,9.548362455838824e-05,0.0008593526210254941,0.002482574238518094,0.0027451542060536616,0.005060632101594576,0.0003341926859543588,0.00021483815525637353,0.0002864508736751647,0.0014322543683758235,0.0006445144657691206,0.006636111906807982,0.006373531939272415,0.00026257996753556765,4.774181227919412e-05,0.0,0.0015038670867946148,0.02525541869569369,0.0,0.0011458034947006588,0.011386422228587796,0.0003580635920939559,7.161271841879118e-05,0.0005490308412107324,0.003699990451637544,0.00019096724911677647,0.019263821254654825,0.0008354817148858971,0.00026257996753556765,0.0006445144657691206,0.007901269932206627,0.0,0.0008116108087463,9.548362455838824e-05,0.0,0.0,0.006182564690155638,9.548362455838824e-05,0.0010264489640026736,4.774181227919412e-05,0.004487730354244247,0.014513510932875012,9.548362455838824e-05,0.0001193545306979853,0.0022916069894013177,0.0,0.0001670963429771794,0.00019096724911677647,2.387090613959706e-05,0.0001193545306979853,9.548362455838824e-05,0.0026735414876348706,0.005323212069130144,0.006325790126993221,0.00014322543683758235,0.03673732454883987,7.161271841879118e-05
1185,811bb9fa-9aea-4ea9-a1c7-3f9fa5d42f6b.FPKM.txt.gz,0.055710835526851375,0.06851917179995115,0.0025236764266912703,0.01272692735610974,0.0025236764266912703,0.00043418089061355187,0.015847602507394642,0.015929011424384684,0.0405959132723671,0.003690537570215191,0.05462538330031749,0.015467694228107785,0.0009226343925537977,0.06170795907845106,0.025101082738595966,0.0008412254755637568,0.03568424194730129,0.013432471303356761,0.018914005047352852,0.004993080242055846,0.036769694173835174,2.7136305663346992e-05,0.004070445849502048,0.09671379338416868,0.003147811456948251,0.00027136305663346994,0.0011125885321972267,0.003771946487205232,0.003256356679601639,0.01272692735610974,0.04216981900084123,0.0009769070038804918,0.0025236764266912703,0.02830316680687091,0.0006784076415836748,0.03164093240346259,0.0002984993622968169,8.140891699004098e-05,5.4272611326693983e-05,0.0004884535019402459,0.009253480231201323,0.0007869528642370627,2.7136305663346992e-05,0.005508670049659439,0.00043418089061355187,0.08965835391169846,0.004775989796749071,0.002713630566334699,0.0004884535019402459,0.034246017747143906,8.140891699004098e-05,0.00423326368348213,0.004830262408075764,0.00010854522265338797,0.0007598165585737158,0.0007598165585737158,0.0003799082792868579,0.009362025453854712,0.0029035847059781282,0.0006784076415836748,0.00043418089061355187,0.0026864942606713523,8.140891699004098e-05,0.00360912865322515,0.008222300615994138,0.009172071314211284,0.0043960815174622124,0.0,0.00013568152831673497,0.0011668611435239206,0.007163984695123606,0.0,0.002740766871998046,0.013812379582643619,0.0021709044530677595,0.0015196331171474316,0.0026050853436813113,0.0020080866190876775,0.0004070445849502049,0.0008140891699004098,2.7136305663346992e-05,0.0016010420341374726,0.00027136305663346994,0.007136848389460259,0.0014924968114840846,0.0003256356679601639,0.00013568152831673497,0.0,0.00694689424981683,0.0008954980868904508,0.0007055439472470218,0.006702667498846707,2.7136305663346992e-05,0.0017638598681175544,0.0016010420341374726,0.00043418089061355187,0.003012129928631516,0.0013568152831673495,0.0,0.0021980407587311062,0.0024694038153645764,5.4272611326693983e-05,2.7136305663346992e-05,0.0006241350302569808,0.0002984993622968169,0.0013025426718406557,0.0010040433095438387,0.00010854522265338797,0.0030664025399582103,0.0
1186,1f226697-d1b4-4b04-bed9-3bea79fcd755.FPKM.txt.gz,0.11642073097181456,0.05257126774154638,0.0026536930561698365,0.0066744401109726185,0.00020103735274013912,0.2000120622411644,0.13704716336295283,0.005990913111656146,0.05948695267580716,0.0013067427928109042,0.011660166458928069,0.002975352820554059,0.024184793534638736,0.025350810180531543,0.04692211812954847,0.0005025933818503477,0.010071971372280969,0.008061597844879578,0.004161473201720879,0.003839813437336657,0.009106992079128302,0.0007237344698645008,0.0014273652044549878,0.027099835149370755,0.003618672349322504,0.00028145229383619476,0.00028145229383619476,0.014313859515097905,2.0103735274013913e-05,0.02657713803224639,0.029894254352458686,0.0019701660568533634,0.0001809336174661252,0.01889751115757308,0.0001608298821921113,0.016304129307225284,0.007036307345904869,0.0005629045876723895,0.00010051867637006956,0.0003417634996582365,0.0012866390575368904,0.00028145229383619476,0.0,0.008001286639057538,0.017108278718185838,0.040046640665835714,0.00014072614691809738,0.0005226971171243617,0.0006031120582204174,0.0021309959390454747,0.00010051867637006956,0.0010453942342487233,0.0004422821760283061,0.0009448755578786538,0.0,0.0003216597643842226,6.0311205822041735e-05,0.0007840456756865426,0.0004422821760283061,2.0103735274013913e-05,0.0,0.00022114108801415304,0.0,0.0013268465280849183,0.0031361827027461702,0.004342406819187005,0.0,0.00028145229383619476,0.0,4.0207470548027825e-05,0.0046439628482972135,4.0207470548027825e-05,2.0103735274013913e-05,0.0035382574082264487,0.0,4.0207470548027825e-05,0.00012062241164408347,0.00024124482328816694,4.0207470548027825e-05,0.0005428008523983756,0.00028145229383619476,2.0103735274013913e-05,0.0012263278517148485,0.0038197097020626434,0.0,0.0,0.0,0.0,6.0311205822041735e-05,0.003015560291102087,2.0103735274013913e-05,0.00014072614691809738,0.00020103735274013912,0.0015479876160990713,6.0311205822041735e-05,6.0311205822041735e-05,0.00020103735274013912,0.0017691287041132243,2.0103735274013913e-05,2.0103735274013913e-05,0.00010051867637006956,0.0,0.0026134855856218085,0.0,0.00024124482328816694,0.00022114108801415304,0.010192593783925053,0.0014675726750030156,0.0007237344698645008,0.00012062241164408347
