i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35
141,801d0a1e-b2c9-4e05-bd6b-15322b0458c6.FPKM.txt.gz,0.46497708781445807,0.026746469653044048,0.2036223074285358,0.01817388322578634,0.06477758034851461,0.006234608310732878,0.0004364225817513015,0.002462670282739487,0.0082296829701674,0.0,0.0019015555347735278,0.0014963059945758907,0.0008104990803952742,0.04987686648586302,0.004364225817513015,0.00024938433242931515,0.10527136132672466,0.0,0.0003429034570903083,0.0005922877895196234,0.011970447956607125,0.00610991614451822,0.00333551544624209,0.0018080364101125347,3.1173041553664394e-05,0.00024938433242931515,3.1173041553664394e-05,0.002306805074971165,0.0044889179837276725,0.0057981857289815765,0.00012469216621465758,0.0004987686648586303,0.00012469216621465758,0.00255618940740048,0.0
142,fd55692a-cd56-459b-8edb-ba83a735e665.FPKM.txt.gz,0.4591666300382401,0.03751483451276867,0.21515537778559185,0.004109709463320294,0.08913893894773856,0.007955694255197574,0.00043954111907168914,0.000527449342886027,0.006197529778910817,0.0008351281262362094,0.0028570172739659796,0.0013845545250758208,0.001780141532240341,0.03828403147114413,0.0003296558393037669,0.0011428069095863918,0.0995560634697376,0.0,0.00024174761548942904,0.00013186233572150675,0.01197749549470353,0.0035822601204342666,4.3954111907168915e-05,0.00010988527976792228,2.1977055953584458e-05,0.0001538393916750912,0.0,0.0004175640631181047,0.00028570172739659795,0.014614742209133665,6.593116786075338e-05,0.0001538393916750912,0.0001538393916750912,0.0016702562524724188,0.0
143,baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz,0.4720733035733356,0.03729255216899122,0.2378521540400265,0.0008757128516200688,0.013221128174459086,0.009889147568294922,2.1358850039513873e-05,0.0003203827505927081,0.003972746107349581,0.0,0.0027766505051368033,0.0003203827505927081,0.0015805549029240266,0.005895042610905829,2.1358850039513873e-05,6.407655011854162e-05,0.09927593498366048,2.1358850039513873e-05,0.00012815310023708325,2.1358850039513873e-05,0.10952818300262714,0.00027766505051368033,4.2717700079027746e-05,6.407655011854162e-05,0.0,0.00017087080031611099,0.0,0.001665990303082082,0.001495119502765971,0.0009611482517781243,0.0,2.1358850039513873e-05,2.1358850039513873e-05,0.00010679425019756936,2.1358850039513873e-05
144,592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz,0.3364485981308411,0.01590346396627484,0.21229897620056654,0.01050565431713247,0.17058862891173912,0.0027435148216715366,0.00011152499275087547,0.0005130149666540271,0.01777708384448955,0.10971828786831128,0.0033680547810764393,0.00020074498695157585,0.00022304998550175094,0.04059509736131867,4.460999710035019e-05,0.00011152499275087547,0.05643164633194299,0.0,0.00011152499275087547,0.00022304998550175094,0.017665558851738674,0.000691454955055428,0.0,0.0003568799768028015,0.0007806749492561283,2.2304998550175094e-05,0.0,0.0,0.00020074498695157585,0.000468404969553677,0.0003568799768028015,6.691499565052529e-05,0.0,0.0014498249057613812,2.2304998550175094e-05
145,dcca8e16-a1d4-48c3-a87a-f409c86104f1.FPKM.txt.gz,0.4883346741753821,0.024983148876954187,0.23130612511143483,0.01282859689939336,0.04329107868930878,0.003957295992694222,0.002435259072427214,0.0006957883064077755,0.010458567980691875,0.0006740449218325325,0.004305190145898111,0.001978647996347111,0.0016959839968689527,0.028592550716444523,0.00017394707660194387,0.0003261507686286447,0.07210106325150573,0.0,0.0002609206149029158,4.348676915048597e-05,0.019373355656541497,0.0049792350677306425,0.0007175316909830184,0.004152986453871409,0.0,6.523015372572895e-05,2.1743384575242984e-05,0.00015220369202670087,0.003826835685242765,0.021939075036420168,0.0,0.00015220369202670087,0.0006305581526820465,0.014459350742536584,0.0010871692287621492
146,82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz,0.5236217615326931,0.021359974842158735,0.185563269551755,0.003386632477805462,0.03986550231016715,0.004112339437335204,0.00038704371174919566,0.0010159897433416386,0.012675681559786158,0.0001693316238902731,0.003459203173758436,0.000266092551827572,0.0025641645903384212,0.07259488618495852,0.0,0.00019352185587459783,0.1103316480805051,2.419023198432473e-05,4.838046396864946e-05,0.0005805655676237935,0.005297660804567116,9.676092793729892e-05,0.0,0.0014030334550908343,2.419023198432473e-05,9.676092793729892e-05,0.0,4.838046396864946e-05,0.008611722586419604,0.001257892063184886,2.419023198432473e-05,0.0004112339437335204,0.0,0.0004838046396864946,2.419023198432473e-05
147,e6bec4f4-0b51-43ba-b62b-5af777712488.FPKM.txt.gz,0.31637103096824776,0.013916111328890632,0.2341483731869855,0.021070168561348492,0.10532634261074089,0.0010780086240689925,9.800078400627205e-05,0.0011025088200705606,0.024108192865542926,0.15452273618188944,0.022246177969423755,0.0003675029400235202,0.00014700117600940807,0.013181105448843591,0.0,0.00026950215601724813,0.04483535868286946,0.00369952959623677,7.350058800470403e-05,9.800078400627205e-05,0.017052136417091336,0.0009065072520580165,0.0,0.0005635045080360643,0.0,7.350058800470403e-05,0.0,4.9000392003136025e-05,0.0003675029400235202,0.023716189729517837,0.0,4.9000392003136025e-05,0.0,0.0005635045080360643,0.0
148,fb425afa-26e0-4867-aa6a-cfe1d9fc668a.FPKM.txt.gz,0.45892118383366926,0.02880025458788586,0.2096902514055373,0.008751458576429404,0.058820409462183094,0.0032619072875782326,0.0004243131430996075,7.95587143311764e-05,0.013684098864962342,0.009096213005197836,0.004455288002545879,0.0004773522859870584,0.002439800572822743,0.021852126869629788,0.0021215657154980377,0.0006364697146494112,0.13991725893709558,0.00013259785721862736,2.651957144372547e-05,7.95587143311764e-05,0.016839927866765674,0.004640925002651957,0.0001591174286623528,0.004030974859446272,5.303914288745094e-05,5.303914288745094e-05,0.0,0.0031558290018033307,0.0003447544287684311,0.00456136628832078,0.0,0.00010607828577490188,5.303914288745094e-05,0.00228068314416039,5.303914288745094e-05
149,9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM.txt.gz,0.4461051542173604,0.06159067114336258,0.12445695993838526,0.0022022455684320734,0.01340601947122038,0.009759678448078752,0.0003610238636773891,0.0006257746970408077,0.004873822159644752,0.0,0.0025993718184772014,0.0004813651515698521,0.0014561295834988027,0.01678760966099859,0.00018051193183869454,0.0004933992803590984,0.07741555050122147,3.610238636773891e-05,0.00026475083336341865,0.00014440954547095564,0.18944125540031528,0.004693310227806058,1.2034128789246302e-05,0.0020096995078041327,0.0,0.00031288734852040386,0.007220477273547781,0.007798115455431604,0.008857118788885279,0.010361384887541066,0.0,0.0021781773108535806,0.00013237541668170932,0.0036463410231416297,9.627303031397041e-05
150,2e941d7e-cb3d-429b-aeff-328325ec6120.FPKM.txt.gz,0.4980064141457918,0.03269914189130623,0.20780965588974604,0.012589928057553957,0.03259079483401231,0.007367599895986825,4.333882291756956e-05,0.0008017682239750369,0.00639247638034151,4.333882291756956e-05,0.005157319927190778,0.00017335529167027824,0.0011051399843980238,0.015558637427407472,6.500823437635434e-05,0.00028170234896420215,0.0975123515645315,0.0,0.0003250411718817717,0.004160527000086678,0.053761809829245034,0.0007584294010574673,0.00013001646875270868,0.0012568258646095173,0.0,0.00019502470312906302,0.0,0.0005417352864696195,0.00988125162520586,0.0026003293750541737,0.0,0.002080263500043339,0.0036187917136170583,0.0024919823177602498,0.0
151,bc4753f9-5ca7-4bc8-b25a-622e1a4cdf5d.FPKM.txt.gz,0.45524095768298095,0.02886027528262577,0.2633286655965026,0.012124731035896034,0.05403189999658458,0.010792718330544076,0.00010246251579630452,0.0010587793298951467,0.016633081730933433,0.00030738754738891355,0.009358243109395812,0.00023907920352471055,0.0003415417193210151,0.017350319341507565,0.00013661668772840604,0.0,0.09477782711158168,0.00635267597937088,0.0,6.830834386420302e-05,0.021243894941767136,0.00023907920352471055,0.0,6.830834386420302e-05,0.0,6.830834386420302e-05,0.0027323337545681206,0.00020492503159260904,0.0,0.0019126336281976844,0.0,0.0002732333754568121,0.0020150961439939887,0.00013661668772840604,0.0
152,afe5f01a-b3c1-4d24-94cf-27ec0894e308.FPKM.txt.gz,0.13893707093061122,0.009357284792418473,0.03871177834931648,0.00025254035661356674,0.011344378651035748,0.0010035156275960153,0.0003921021326368536,0.7637019757960005,0.0013756803636581136,0.0,0.0005516013052348957,9.968698287377634e-05,0.0011895979956270644,0.0015351795362561556,0.001010161426454267,0.0001329159771650351,0.01789713632527198,0.0,2.6583195433007023e-05,3.987479314951054e-05,0.0018275946860192328,0.002186467824364828,1.993739657475527e-05,1.993739657475527e-05,6.645798858251756e-06,0.00010633278173202809,0.00012627017830678337,0.007901854842461338,1.993739657475527e-05,0.0,0.0,0.0,1.993739657475527e-05,2.6583195433007023e-05,0.00017943656917279743
153,0211f2ea-a4f6-4a57-8f98-66bf0a327479.FPKM.txt.gz,0.4880889463072797,0.036565075263765734,0.17540665922837512,0.004697868342239709,0.020200833871630748,0.01080509718715133,0.0014876583083759077,0.0007046802513359563,0.009043396558811439,0.0005676590913539648,0.007242547027619551,0.003856166930921761,0.0021531896568598666,0.01632509248928299,0.000998297022725938,0.0003131912228159806,0.06890206901951573,0.0,0.0003131912228159806,3.9148902851997576e-05,0.11317947814512498,0.006655313484839587,0.00025446786853798424,0.00129191379411592,0.0,0.0001565956114079903,0.0,0.001644253919783898,0.00129191379411592,0.012292755495527238,1.9574451425998788e-05,9.787225712999393e-05,0.014700413020925089,0.0006655313484839587,3.9148902851997576e-05
154,995dbed7-f7be-48fc-be3f-6d24f6639b70.FPKM.txt.gz,0.41892113845937257,0.027335226072878294,0.2183063891691499,0.0036838029986625683,0.04713860015486051,0.030315117670522536,4.6927426734555014e-05,0.0006804476876510477,0.009831295900889275,0.0,0.004692742673455501,9.385485346911003e-05,0.0010558671015274876,0.027311762359511015,0.05828386400431732,0.00016424599357094254,0.0826157347661841,0.0,2.3463713367277507e-05,4.6927426734555014e-05,0.003613411858560736,0.006921795443346864,0.0003519557005091626,0.00014078228020366503,0.0,0.00023463713367277505,0.0024402261901968606,0.018184377859640066,0.013702808606490063,0.007226823717121472,0.0,0.0003284919871418851,0.004082686125906286,0.012177667237617025,4.6927426734555014e-05
155,53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz,0.4799749281345235,0.08690859575939655,0.1795015886052694,0.004344349104113083,0.05295350898048285,0.012881751572395012,0.000540341928372274,0.001015842825339875,0.01374629865779065,0.006116670629174141,0.0038904618842803725,0.0003242051570233644,0.0025071865476473513,0.019106490587243608,0.00012968206280934575,0.002053299327814641,0.07292454665312209,0.0,0.0004971145741024921,6.484103140467287e-05,0.028443599109516503,0.0014481163680376942,2.161367713489096e-05,0.002118140359219314,0.0,0.00019452309421401863,0.0,0.0007997060539909655,0.0,0.0034365746644476627,0.00017290941707912767,0.0,0.0027665506732660427,0.002831391704670716,0.018285170856117753
156,6999d309-8502-49ee-8d80-9d0bde00081f.FPKM.txt.gz,0.5260345340875261,0.024173861268234592,0.18920809764810956,0.002991961893420661,0.030678773444477524,0.011759452217922,0.00044656147662994937,0.0017118189937481393,0.023012801428996726,0.0,0.008082762727002084,0.0006251860672819292,0.0004316760940756177,0.025439118785352783,0.0069068175052098835,0.0002828222685323013,0.06469187258112534,4.465614766299494e-05,0.000550759154510271,0.00010419767788032153,0.02802917534980649,0.0018011312890741293,0.0014141113426615064,0.0012801428996725215,1.4885382554331646e-05,0.00011908306043465317,0.00034236379874962784,0.0004316760940756177,0.002604941947008038,0.02261089610002977,0.0,0.0010419767788032153,0.0014885382554331646,0.0015927359333134862,0.020050610300684727
157,2edcaaa7-63b4-40b4-abbe-5d7a84012e60.FPKM.txt.gz,0.37958750379132544,0.020776463451622686,0.1975172234498895,0.009380822392651329,0.12923003596342997,0.0056544910958013775,0.00010832358421075437,0.0004332943368430175,0.008080939382122275,0.021729710992677325,0.004744572988431041,0.0005849473547380736,0.0012782182936869014,0.03440357034533559,0.00015165301789505612,0.0011265652757918455,0.05479006889379956,6.499415052645263e-05,4.3329433684301746e-05,0.004202955067377269,0.04699077083062524,0.004571255253693834,4.3329433684301746e-05,0.0018198362147406734,0.0,4.3329433684301746e-05,0.00028164131894796137,0.00012998830105290525,0.06224273148749946,0.004614584687378136,2.1664716842150873e-05,4.3329433684301746e-05,0.00012998830105290525,0.005177867325274059,0.0
158,c32272b5-a619-4d25-bf35-71835715a159.FPKM.txt.gz,0.4063884985406983,0.04776060245739199,0.18943897956977623,0.0035131337152740244,0.04368897056174107,0.005891254999459518,0.00045040175836846466,0.0007206428133895435,0.006719994234857493,5.404821100421576e-05,0.006665946023853277,0.0013872374157748713,0.0022159766511728463,0.0366987352718625,0.00036032140669477175,0.0014953338377833027,0.0760098007422621,0.0,0.00023420891435160164,0.0001441285626779087,0.046463445393290816,0.006359672828162721,7.206428133895435e-05,0.0013331892047706553,5.404821100421576e-05,5.404821100421576e-05,0.0011169963607537924,0.004666162216697294,0.023402875364825423,0.0004323856880337261,7.206428133895435e-05,0.08402695204122076,1.8016070334738588e-05,0.0020898641588296763,0.0
159,6c60605b-a647-481e-976d-f2945740faf8.FPKM.txt.gz,0.4903292984511259,0.049329688923597556,0.1987244565924769,0.007627228947025901,0.05536899648574776,0.0246257972146297,0.0007288819471560588,0.0009371339320577899,0.005440583105557725,0.00015618898867629833,0.0033320317584276974,0.0013276064037485357,0.0013796693999739685,0.029129246388129637,0.0007028504490433424,0.0010672914226213719,0.07694910842118964,2.6031498112716386e-05,0.0007028504490433424,0.0,0.03855264870493297,0.002238708837693609,2.6031498112716386e-05,0.0009371339320577899,2.6031498112716386e-05,0.00023428348301444748,0.0,0.00031237797735259666,0.0009111024339450736,0.0058831185734739035,0.0,0.00010412599245086554,0.0013015749056358194,0.0015618898867629833,2.6031498112716386e-05
160,e29ce54a-49a1-47a8-82fd-7687cec0d1bb.FPKM.txt.gz,0.42169642140199676,0.02815770455822917,0.2420438425095688,0.017719011803752575,0.05238082492438639,0.010090736329327374,0.008458017719011803,0.003773988918926153,0.007467680201279409,5.353175771526458e-05,0.0025695243703327,0.0020877385508953185,0.0016327186103155698,0.03640159524637992,0.0002944246674339552,0.0004014881828644844,0.1051899039104949,2.676587885763229e-05,0.00016059527314579375,0.000642381092583175,0.020020877385508954,0.0025427584914750677,0.0,0.006825299108696234,0.0,0.0002676587885763229,8.029763657289687e-05,0.005433473408099355,0.005353175771526458,0.0018200797623189957,0.0,0.0,0.0014988892160274082,0.0006691469714408073,0.014239447552260379
161,cbf61237-f5ba-4fa0-97be-e79e8e75a887.FPKM.txt.gz,0.43048643801838155,0.03665097511768662,0.2300605245460659,0.011522080251064784,0.09627886124187401,0.004864380183815288,2.2416498542927596e-05,0.0005828289621161174,0.009459762385115445,0.0,0.006030038108047523,0.000493162967944407,0.0005604124635731899,0.04182918628110289,2.2416498542927596e-05,0.00022416498542927594,0.07354853171934544,0.0,0.00011208249271463797,2.2416498542927596e-05,0.014279309571844877,0.0004483299708585519,0.0006949114548307554,0.0038108047522976913,0.0,6.724949562878279e-05,0.0,0.0004259134723156243,0.02990360905626541,0.0017484868863483524,0.004640215198386012,0.0,0.0,0.00121049092131809,0.0
162,d578e27f-537c-4aaa-8903-6ffe68346276.FPKM.txt.gz,0.44516559829059826,0.017574786324786325,0.22724358974358974,0.006944444444444444,0.08528311965811966,0.0021634615384615386,5.341880341880342e-05,0.0002670940170940171,0.019230769230769232,0.012152777777777778,0.005021367521367522,8.012820512820513e-05,0.0009081196581196581,0.07617521367521368,0.0,5.341880341880342e-05,0.09564636752136751,0.0,5.341880341880342e-05,0.00010683760683760684,0.002403846153846154,0.00013354700854700856,0.0,0.0023504273504273503,0.0,0.00010683760683760684,0.0,0.00010683760683760684,0.0,0.0006143162393162393,0.0,0.0,0.0,0.00010683760683760684,5.341880341880342e-05
163,a62f2229-21de-4876-9735-062659ccdcbf.FPKM.txt.gz,0.41203216435818635,0.02938576179850966,0.23157074895802635,0.009767187302656506,0.0626026186165958,0.005409842967204143,0.00033679956216056917,0.0020418473455984507,0.012061634319875385,0.00010524986317517787,0.0024838967709341978,6.314991790510673e-05,0.0002525996716204269,0.013619332294868017,8.419989054014229e-05,0.00035784953479560476,0.0844945901570328,0.0,0.00039994948006567593,0.0010524986317517787,0.02416536858502084,0.0008630488780364586,0.0011787984675619922,0.001031448659116743,0.0,4.2099945270071146e-05,0.00039994948006567593,0.0009472487685766008,0.0017892476739780239,0.0040836946911969015,0.0,0.020797372963415148,0.00012629983581021346,0.07628510082936892,0.00016839978108028458
164,44caf0b5-d05f-49fd-b8ec-c32d0003c5f4.FPKM.txt.gz,0.4504940808140104,0.05050875648175325,0.21849623324527934,0.008756481753253106,0.05936307601995891,0.0070932394090597786,0.000146756677428823,0.00026905390861950884,0.008658643968300558,0.004109186968007044,0.004598375892769788,0.0010762156344780354,0.0016387828979551903,0.07425887877898445,0.00012229723119068584,0.001712161236669602,0.07795225516094316,0.0,7.33783387144115e-05,2.4459446238137168e-05,0.01408864103316701,0.0019322962528128362,0.0,0.0016877017904314646,0.0,0.000146756677428823,0.0003913511398101947,0.00044027003228646906,0.0049652675863418455,0.005112024263770668,0.0,4.8918892476274336e-05,0.0,0.0018344584678602876,0.0
165,a19d9498-5d19-4aef-9db9-d62deef77142.FPKM.txt.gz,0.4264648665473504,0.055482063652634035,0.20576219749435842,0.002276087464010583,0.021632557777604856,0.007606411952377247,0.004026923974787954,0.0004474359971986616,0.008151116644619096,3.890747801727492e-05,0.004026923974787954,0.002023188856898296,0.00972686950431873,0.015368453816823594,0.0020426425959069335,0.0074118745622908724,0.1038635125671154,9.72686950431873e-05,0.00015562991206909967,0.0021788187689673957,0.028480273908645243,0.019551007703680647,0.0002334448681036495,0.0007781495603454984,0.0,7.781495603454984e-05,0.0008365107773714108,0.03620340829507431,0.008151116644619096,0.003890747801727492,0.00017508365107773714,0.006653178740954012,0.0010310481674577854,0.015096101470702668,5.836121702591238e-05
