,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65
ABCA4,31.41683927333903,1133.2115659001186,36.583005544869344,89323.03985719099,33.41185690143394,32.173902507930414,48.29005728345414,37.473482844206984,27.06089884382151,42.1707318079878,5619.6149397144145,23.61443006930483,35.94978830371724,52.86744316814003,613.765246483669,671.8584520921371,43.21393776794231,32.5130382188169,5418.557047514013,42.240695421086855,25.832327241955443,33.98597672226766,33.707190624280756,26.467144470281266,40.30826504302967,48.493931256019025,25.60259909877406,34.95756443960973,33.06198591846253,37.50274965089509,44.51939930752332,33.641722382080204,27.42745331456388,47.80650458655661,165003.54747363017,31.574868547324975,13441.236040368045,44.933484729989004,44.58501396342058,44.35760998713889,36.241908215808046,56.869160664954876,1225.5734036679548,29.178357456246573,505.7821746300797,51.522889672251075,33.57714045921705,34.41725160972828,38.51153600252289,36.028695574927674,26.55036326717743,40.249779938770544,23.82084572191182,31.502281222248264,35.48656992001641,37.83882847780391,51.974524433527776,37.01772815596226,35.63747544119892,36.042475385762,38.476197931348004,48.8929914848982,46.136186785988784,29.656424362381447,38.66838188943563
ABCA8,85.62690996180324,12660.293605101713,80.0506054348007,49023.16135052109,65.93627239582601,59.07798358161379,226.75843540595332,36.16020900234326,36.79687868211401,73.62707285710177,43826.38900515633,27.398946419680733,70.17520159978193,78.04855015734591,8837.55745738438,38762.8810027586,127.31236809731138,44.18250570368784,8826.02827373275,152.0441026778607,92.60950005043297,58.05717301127344,964.6609343580086,52.32456654120297,161.80327203852866,75.62919314518832,45.513212273989936,59.56244270861025,80.60618874438205,55.70178134435478,113.09411822129165,57.51538853709779,63.52155310563819,73.64232778202695,2047.7419839779818,50.44995705706554,81645.15113620882,94.87587027857117,65.56488474550538,35.22841888840216,57.53980516853522,129.6139884942461,117556.71995974108,48.92055852534179,14166.858673343635,110.0404579176277,45.02820724011329,48.00658216342093,35.51209117635554,18.482112514922513,24.081826289494472,55.23857270717063,44.423492884935015,71.79071975279187,49.624049131542506,59.1420759204779,266.6299844916436,80.83235893181526,42.273494546063084,224.12143593051564,81.37118852562405,52.44443547502524,118.75879198181909,38.94235105291125,70.30638691842574
ABCC2,17.914711624352506,126.68812487547059,12.533717022825673,10225.17016277137,11.716437696283254,15.224233151565256,15.196375333888549,16.30702344614353,12.169125713831972,13.824595325521866,230.63527329216168,10.863784050475243,12.68843029244533,18.26910419979416,170.67006888968618,204.87867474038305,13.92089967694547,13.712808785446368,5532.148095334349,16.798598949902697,20.18352243470389,12.510642318899855,19.863659110469012,10.08023419435114,10.97071046985931,10.795458926080862,11.77060445948059,11.483381184100365,12.267610223865537,15.704965270696421,16.683485153009784,12.464989538563014,9.692555596019362,15.116111799532693,64317.71468123087,15.23831998159741,2246.207580795409,14.76977667043562,15.0728027664953,12.612489671516169,13.178641189567827,13.191272621682492,81.3828199704921,10.135784563586146,149.82818666185295,10.979634030578179,18.585497942275783,14.2084773870829,9.339473635863857,16.909841460885715,10.599837496288174,11.773981216082756,23.424516961258764,13.595676343644275,9.299120883228023,12.585341630643923,23.890756042016225,12.118220179857879,14.41445935124956,15.050645938897674,13.1497023342671,11.208194999054381,14.299161481666859,10.39249171422151,10.895078510074185
ABCC3,293.4100701052301,6372.054720753412,211.61694982576483,471155.24875093414,267.229984593553,304.5911616797683,318.8376732176054,193.6117683698801,303.75807236156146,245.06349351038364,28234.73457911133,216.87259058665492,184.82376422765986,350.47691034826335,6010.722922960816,7372.12146937927,420.96541809373565,325.9744918465813,288580.33067696495,362.75569193596397,226.03505622062218,312.47982419832994,277.38411051476254,268.44197476567973,484.6841174622036,299.1585339992909,254.71569822362656,279.3538784223505,302.92238838603294,269.28388007552957,370.70330921519144,269.4223006532182,253.9160790403739,393.9215539589846,271807.55263516615,273.8252851628204,345708.5959451661,385.74458549279717,324.3481441100207,383.58346592141595,225.24514071850425,305.2617550218445,14327.552952954495,295.5369647225472,7246.3515095896055,464.06447647744665,222.89909009786913,238.49847684093282,223.52642826709513,248.86583564446877,297.12782334659033,266.20736942091355,369.7854302978248,312.9154306409832,248.7926568529436,257.6901242654839,551.3948933994733,421.0869816998692,320.59282761550656,309.78391636660564,329.66538839906815,337.90129648380037,311.8752345801536,270.245979488237,369.4104871588859
ABCC5,109.27783022381922,4679.616037818546,128.55417333596355,132995.49883932085,92.79374238782557,89.68428526673024,174.9480558709881,83.3795915509288,95.47072198757472,133.35500160609539,11250.837687756492,77.75856436471541,111.30250504914058,113.66142500373464,5496.388191962674,5193.80836858537,119.45323827008255,145.2045794052605,11922.218973356714,156.68703430528086,97.51081036038632,130.38024084797647,106.90002007165022,82.4674066286943,174.9155674502095,93.61121712563407,94.22406323963607,105.38493387867622,107.06876297177952,102.10457005094193,126.04815746863872,96.40671245081623,115.00940105822005,106.80031621499897,1398464.3863620372,94.6742376841406,66486.94460996361,122.08090555244884,114.28378890184541,165.83425003325232,104.93015613794405,120.95285204152613,26836.780036530494,141.64263379933962,3944.6211463125246,176.9226353091658,121.94814504426822,137.8070649205646,106.86501073417256,63.560272222292355,92.62180255571178,81.34345462300782,116.33438297560538,87.5392083040134,103.91192953126709,87.95668008158923,226.27888773434537,132.10699616405674,70.28154774401268,166.99217717941963,77.1254268823749,123.95319478925269,95.19026605148332,81.84933820249255,108.43506227318953
ABCC8,15.407923131469044,1612.8697979715757,11.492114604100811,12812.813445506355,11.38519638822831,9.472132849606348,24.686790488041837,8.836257148533427,12.891911455637134,11.509913987593858,6204.004537040411,11.67617730575421,13.783406408052809,13.500975779603,1694.4610153826754,3934.144179324917,27.5428227841991,12.60110625960106,20991.904482563077,16.113077612563046,14.318709233435909,15.055297716243553,19.023276375114627,12.989068079965037,29.231215051254544,12.045895613020065,12.534945067806197,12.149254272229248,17.2180866790284,13.333726575154987,32.37394871065612,17.163587317907474,11.806483635549553,14.084025752216233,13634.867346031246,14.040588449385796,11252.929829794204,23.797016133827665,16.563598979567708,16.250319725462223,17.82727347356741,17.78804306500133,5188.637928720522,13.111770656837802,1595.2535607352252,16.49920491994501,9.585543378201226,12.13850701877628,10.968138368224798,9.67353412635312,10.392700712565924,14.430994078246645,14.707015155751625,17.55149860958364,14.122116789704872,15.691504071161441,87.06359300358949,19.899407105457964,12.754870953327341,34.251139489890754,17.90852106854574,10.522440366910411,18.96417412211349,10.64323763189766,12.745463172464998
ABHD12B,4.411888018802676,349.84775503996013,4.739003649064568,5660.358203263979,4.608094938797754,4.868882318583536,21.37097450605223,3.3890532475503803,4.121867792072294,5.132023378987647,570.225792937886,3.5463510127071065,4.230843008411598,5.816152558891021,200.77042129450757,361.0874886895037,6.966401768102508,4.1424836216454874,338.53730108196265,7.902435574152203,4.073104676328569,4.975256800486087,3.8319457360385334,7.858151068970433,6.138004831530809,4.4380863330183296,3.6916525779375733,3.004443596813373,6.046239626519841,3.9745093848419653,4.876585973780548,3.751317152414666,4.902795884180184,4.978257767153242,21239.092089095768,4.32591687776464,1982.7795556222627,7.468822453431173,5.858593204843201,6.653783490891824,5.885346138006994,7.501553056603055,8544.21855064744,4.743182076138334,212.57782012533175,6.076035606177158,4.810305148434055,4.9400346357652,3.4135890286492283,2.423247080238287,2.6084363356550995,3.417102278662175,4.867260597284584,3.999434305840664,4.532782785418362,3.5713489256170106,10.901183060441298,4.941632645592296,3.7766684031479247,9.755296491128629,5.525816744504038,2.6197617301872858,6.26516757673982,3.490442013605752,5.414754252453504
ABI3BP,350.0733903546688,29524.851632896913,256.1356800340045,346252.237768607,320.54181045180707,215.01511094190272,896.8539651363587,169.3696363628724,154.0235427024707,303.7112927704075,152305.57659216176,180.53513583742753,273.23865426318224,299.8454795117529,29060.896856784344,117696.5966187987,513.9129608982244,275.3893115409958,22293.484615123572,718.103786589033,368.4063070309958,291.09967721957474,1177.2836916268207,213.4531841383063,801.9019912745333,331.99479645352386,212.56353177198955,219.37108861856748,345.7005532128777,215.47371977864987,650.8018306246406,246.35004896688216,380.8089797814719,316.1591432142576,26136.025482833255,289.78086525083273,388762.89403725695,444.4814719080683,318.0332494053024,196.03335080366583,304.3563025953636,473.30028155928426,449231.89008918084,279.0845792487733,32383.371870611776,345.09394903227644,291.0550233461646,210.2598605739007,196.3219802945744,149.2748616801223,147.1733593605438,179.76150190569007,1293.6798484755918,210.73091905516335,334.4598075246617,336.49388813462696,1149.7210700812957,238.8862826271385,249.39477836043895,836.2475098736594,313.1361106518965,214.07257504445425,394.0501267251223,185.34454001237174,333.6415777702938
ABLIM3,99.04307790535023,5879.681637474591,57.72594484089109,116021.26740832231,76.96502886551677,68.69466098309384,275.0707824914013,55.91705937342088,44.85924769002167,94.94237489534044,31691.064275728873,67.23420439482136,93.78943565224634,64.86573617101767,7012.639736814285,28202.224956810704,217.61396809541225,79.22130247096956,13349.48370667154,253.81393248796076,67.64253879660856,100.34165395478313,436.24763809046044,59.834038069737026,189.16969646348414,121.65958972627743,61.944665317837,60.608150031556754,109.92085761276171,54.53116448094783,174.68875203718684,85.40423824924335,96.38066805083768,68.75423204892634,22596.730685980456,68.52811804018853,99663.92027970092,87.40876044601247,75.22316073655361,63.819087289224264,61.6092927216277,132.59569877503057,83995.20618641881,96.63205195237589,5926.45568359915,83.01337607329371,69.44456252383046,79.46422566483325,59.64114822562631,46.205813405428344,49.771735917765724,52.070622208715676,87.07682636171558,65.69456915635948,97.56306733716839,69.01047024533744,365.3930081441222,66.79764030962937,72.73947852590702,203.59561583326177,107.37955492319738,75.20786046013366,122.53886173681347,46.25400557993735,94.57817277662218
AC002472.1,1.063799931214669,3.300413547615593,1.085832617811357,125.69396479625088,1.0984042397626639,1.0922249748246353,1.1201475238862415,1.083186664483252,1.1101184806367632,1.1057064290346446,5.838144147739888,1.0544763733038163,1.1204043998852193,1.0683723637164853,2.0432177284787176,2.4524623389400846,1.1320241644130455,1.0675432434211494,35.77670291056506,1.1206495551058957,1.0765137718061848,1.1189184772818794,1.1466186821109148,1.1278515274119385,1.1230907753886015,1.153425048686023,1.0995752093970046,1.1251000511476288,1.1234411004085967,1.0632786408970083,1.0658081691094015,1.1446325613390607,1.1039662835770663,1.0753708067637722,341.7776189823228,1.0793116153732796,61.15643970347423,1.1272646350370419,1.0786512490637796,1.1155125573276188,1.1439365272961588,1.0665019432996823,54.531279993378476,1.0838877164896379,3.030398882718455,1.1396084903015102,1.0954958314115646,1.064516518298594,1.0667033310846978,1.1012074712343027,1.0779491444000329,1.0673749783899724,1.071458182646636,1.1218052511046497,1.0897284889280785,1.086712531908049,1.1422457041924723,1.106442680655032,1.0831898336658532,1.064257185101155,1.137056197454029,1.1030433629056215,1.1336424114402501,1.092078307343229,1.090279013284556
AC003102.1,1.9212053197304106,32.194088600702905,1.633462875413519,1170.4139308130123,1.6750729663702313,1.419424616922418,2.6347502252149657,1.190867005756582,1.4013454048806242,1.5633863978345808,1094.5842371261422,1.4800084091482804,1.68461790941682,1.634853418369789,35.408545989302674,98.34937937335009,2.0614393240805393,1.593932174480676,27.429229096394394,2.2174902458382393,1.6383158188688842,1.6761567337568086,2.2881865002783437,1.360924115705686,3.694302456252604,1.593723291964492,1.4878129651413687,1.4060925011300482,1.6905861920291079,1.488562801111408,3.579945711764369,1.5309226172396677,1.669807436633134,1.7287101639638394,1690.7923255736193,1.7594650281678048,664.1878028078727,1.9295712925987178,1.6699490395879633,1.3641881332123507,1.8537288934070988,1.637755706090346,341.67921581928584,1.4336398496128884,39.06257834477073,1.8564695712626569,1.4944919382863548,1.60124001047866,1.355112430729175,1.2772291549921928,1.2367476102214996,1.5258190924316533,13.115782027369871,1.4361589186523414,1.5181609719657996,1.7205404731058294,3.3885512744154225,1.5431619249958028,1.566726392213257,1.9795460284191433,1.8742405102745934,1.410735475567121,1.9924218482285971,1.3724322447923916,1.7756352860782416
AC006538.4,16.353170757520093,1669.9150480947699,13.668422389328153,18487.805049388142,15.96711404835346,7.950922102884468,21.08243509541239,10.651671822727366,8.72052917986462,17.81602392412587,11203.938203986845,8.83661397909,11.398968283653126,16.501279920412447,2354.076759555611,19700.777212446497,43.90741973812767,12.158486401057251,4531.215093394978,26.05541910167004,14.902315024534483,19.80694233684943,11.107509204796337,10.273203788831538,44.28564007359143,17.58468356130953,8.739761280110583,10.174375741499817,16.3326561378429,11.512949754421303,36.06279060333529,13.762141844127402,12.323457749966538,16.205027605231177,11998.08336413304,13.741062650641162,7876.90061516974,29.939738801145243,12.20727003536599,8.17149811824427,13.851041947665568,21.444833708432263,5218.135565753899,12.978477703406307,3501.176387819305,17.42894748805549,8.601392596630147,11.302569844426591,12.002457586093183,8.139785490474406,8.925488273353173,12.169630140170801,6.697653558416917,12.33785665689742,17.391851960497856,18.666540929866677,66.53632183766476,15.52378946721357,14.62036676318641,169.71956898575775,15.638920835175123,11.259715062492505,35.731228518289186,11.746772496373637,15.700874697443755
AC007421.1,1.1821367538786465,4.624259452676603,1.2951163994106047,360.1611667994265,1.2033317954588543,1.175928908819941,1.2458536483970974,1.1933712926870337,1.2468444954541607,1.1819487544485228,58.75016478477648,1.1761243722868866,1.243414466606141,1.2123231021427974,5.957595097593038,19.175779014111395,1.225811718239828,1.1597083552451914,152.19637102438213,1.324409805225618,1.2098324371388514,1.2465998944450725,1.231928822715653,1.184524008338042,1.4069339217189856,1.233458861275161,1.1624420813428076,1.214776037218862,1.186394917940183,1.2187797524704183,1.2818174725558293,1.1854800935784207,1.1836969391779013,1.1843200338855808,627.1903332757141,1.1721356859476375,176.7808731679478,1.182025246991955,1.2068736148082715,1.1519981581886174,1.2776924125828866,1.16491872226886,25.075532298311796,1.185717057474761,4.528118369823476,1.3250087511480164,1.2349503180910268,1.1422967069025278,1.151266514744477,1.1836186989221733,1.1602956790052568,1.1768404886252872,1.2223737342567267,1.178040499421314,1.2730036992146474,1.1859377711889147,1.2550100579929786,1.2978745289524434,1.1851471489813594,1.2340299916620856,1.280815124520336,1.2209991982676371,1.3975707697852369,1.203296014361168,1.216508206432198
AC007557.1,1.0228253712799127,3.5855929923329217,1.01597202997048,13.836094787411065,1.0165376928099779,1.0123560560296867,1.0486014720422236,1.0087256472576527,1.0096218794155545,1.015210718919317,12.71574012517112,1.0114297539102137,1.0196382540713367,1.0177402516197878,4.076327710835014,4.877904858849971,1.0365265297875854,1.0165497705090534,4.758480885473973,1.0511975338535118,1.0197630054432996,1.020723725087857,1.0117397612718515,1.0239153885958623,1.0446906481288025,1.0203814637422288,1.0149937974232355,1.0116368343294768,1.0226883513992404,1.0173739107262512,1.0256130680312794,1.015134215010823,1.0188725231507214,1.0249997507508752,183.61657600622203,1.0184591478457357,7.2535050497700055,1.0412429310230955,1.0320645856923412,1.0260286460663852,1.0160950640028548,1.0395189101697406,12.537804867764205,1.0164001869464812,3.3963165517134972,1.023774744140173,1.0125738692358366,1.019090980237135,1.0099449018200408,1.0098467020284367,1.008771177687019,1.0112827927425942,1.0086503726463867,1.0148981552613623,1.0243959573267274,1.0176098960443267,1.1592237629637405,1.017229289561401,1.015643012258259,1.0191077244310573,1.0222631366473234,1.0127018124653981,1.0273010160552283,1.009911794901405,1.0205176846417234
AC008271.1,2.9196037178976066,1.3787518706392936,2.719290142097113,1885.6760232161237,3.5082559300375675,2.2885016814235266,3.0084553220670385,1.8991521344323818,2.181692918579984,1.9343427757632288,177.3839554284444,1.9978648061681987,2.0075657914650864,2.1345300536480796,1.5756674398515575,1.9091343798382252,1.9735795145992154,3.5276662458563415,281.1682564382277,2.4467895840445175,3.022395649557731,2.743160996746475,1.9852722830751477,1.7817918728572364,2.0977339367469225,2.809563145359273,2.054833006608881,2.1261881974098387,1.6853792892621708,2.521718781825326,3.2534138674044826,3.0195162596903327,3.3967579590940025,2.5455569235756013,514.6210385530768,2.342383510306272,1492.8411195227043,2.8788612712507056,2.408860475120071,2.2266455543187265,2.819225964736994,1.9902321554233984,78.01942633907382,2.799412984127964,1.343594223533127,3.0018083481862297,2.553642224528228,2.37924672590612,1.9757175660635924,1.6255759929110245,2.1440620382032725,2.438743683514999,1.8722505594109942,3.531126033161791,2.783272253326536,3.654014533997717,1.4869856113221074,2.8168094680291005,2.0184955836799574,2.8603660549633005,2.2382525124821715,2.3045417758169644,2.041821602312673,2.45414541990274,2.391749593145073
AC008498.1,1.0100837942571483,1.4669913491560576,1.0082470142820599,4.854853664988834,1.0077550947037366,1.007447161852435,1.0330274658386447,1.0060302171188995,1.0080118500276825,1.0064782603573152,3.194354274778912,1.0061620987957114,1.0097382670810011,1.0061194447002058,1.3680585787422879,1.5668875538048717,1.0092985699424357,1.0093772904942446,1.3402746177734834,1.0093649424038873,1.0088335180189898,1.014287990622459,1.0041828263849033,1.0227137552386187,1.005244514082985,1.0110937886921032,1.0054453595554818,1.0083964762843627,1.0088650971294915,1.0096683552984114,1.0078322347455226,1.009790056635806,1.0119401579521166,1.0104110502292396,291.3335399051204,1.0087453778927429,4.3730444834784254,1.0130894248462228,1.0095197605330606,1.0103547894604614,1.0079198640432159,1.0245497838875306,5.71319765588804,1.008142167125781,1.3265617767996427,1.0099364546314837,1.0122009277860546,1.0078426330703945,1.0045031037767411,1.0033892840397878,1.0039690712267773,1.006073681885377,1.0031256612839552,1.0072164640186942,1.0094389552658025,1.0090014469004571,1.0141051205357783,1.0082366160743186,1.0056112071573289,1.0094286585198362,1.0102753906691886,1.0121319124433004,1.01040968679713,1.00553700166103,1.0068443167912313
AC009065.1,52.35659893670338,27347.61106866299,46.92261954072482,2569.127921607916,39.06771862875485,14.700578114064465,38.288007986095366,20.531915241183686,26.73610858179603,71.35941691509248,1513.6618186330772,19.535598516833282,24.432968145641855,40.58583967836696,22119.85199874826,99815.60385798842,191.16093412780518,16.724834046379996,6183.93107982829,171.39114394383046,39.47761245303592,57.89072806357803,16.775280420778778,19.641294607132615,105.03627896556571,45.099696466918274,31.70150279747021,27.30987813536619,52.91903009082361,26.68280059017638,56.46280231020951,46.86158287819426,18.501148270141833,27.729099015720013,314.39321955622773,50.80976785834311,1519.0652821995022,84.70505664085866,29.245669019624515,21.848810614110924,26.426012723813294,132.15693611643078,40254.478264149104,21.70406641990474,13127.793075250005,41.89579141576021,11.530299261127684,32.16846565859176,15.635027093544299,12.957639302414469,11.590990057943724,20.76648083646592,24.655233648907355,14.558241537053451,40.865244906260564,12.468123174748555,355.0851090380179,42.427827322550066,22.13440858042096,27.86364014717427,79.16953348983373,20.023781157507376,54.35290295714932,22.740295008509047,26.92337650013918
AC011298.1,5.755924842983767,5175.863209679553,4.783190166368581,225.94315014225504,5.007815218630755,2.030898495394255,6.007147783703507,1.2916587354272888,2.006092565531887,21.789084345413205,79.45092856358865,1.1942761437212563,2.3503365974887735,4.39272458374572,13881.03616193678,15724.167638561234,41.885939669393046,2.6905943671641173,138.6689621380982,35.05284725031963,8.716255441845044,3.712804973624168,1.1378763915101744,1.6944976995395846,30.361115624156987,4.137674179471685,3.064181683089017,3.9553803519955273,27.839465532015435,1.606725354165776,5.367113869323108,5.320496718376995,5.8390159202449565,4.183957217010963,373.04434128991136,6.215512959713069,253.43992839773063,13.469629008102462,4.1243762812323626,2.1012528627521787,6.847756846632433,17.616617556973356,499.46048377831687,2.4336452925828946,4869.804398031256,6.683090731132049,2.4707605069465934,1.9292568435815718,1.491522502114974,1.1190641413598128,1.176371908176261,1.928955764929569,1.1393371743128167,2.9030317130740313,3.2461905569242235,2.934532619934841,118.88818364210843,7.193073512580618,1.3050768453568806,5.340557449234192,10.892992842281215,2.7127332883699484,14.413802471477101,1.3552297313817667,3.783587889496585
AC012215.1,1.2795937602354446,10.436436265179259,1.2049485834205302,366.24294048654565,1.3194194258734504,1.4185953430046954,1.5229224287883876,1.284186559663575,1.2307162505219633,1.2891745631261844,33.56846808945402,1.2766200852199765,1.3968053556745923,1.3043321843617437,12.71073375287687,16.938939899433432,1.2514269978379138,1.2563647865411294,115.86859795479681,1.3656942996189374,1.4017228459385271,1.2977214311742118,1.7718280953338068,1.2170856440635045,1.5096924482418919,1.3428729735399103,1.2774894899182756,1.3823608787284765,1.3176807870804093,1.4040103193181355,1.4443728974848449,1.3168868049233218,1.3442001536447699,1.392002976978506,1159.645323170726,1.2821101476057515,174.62315680978645,1.1878688667606443,1.2328248468098544,1.3038245443159093,1.3494015335658103,1.2399605088945274,51.21005043732313,1.2836885472040094,12.530668651357745,1.4040206581415533,1.3543129055907588,1.2335702007001355,1.2513330397419318,1.2423308985970063,1.3070279831408493,1.3248857611468803,1.3972532802196242,1.3268144295093944,1.3765715998648498,1.3275879565204969,1.3703905215962349,1.2351213913750243,1.3277631696368364,1.7419330171861427,1.3035037921065973,1.3180356504948045,1.2797681784581203,1.3197643542035868,1.3100266867069525
AC015660.1,1.161031747366401,125.32960761968455,1.1013682227253483,237.79366197974585,1.1828533903743768,1.0794327196037734,1.0491825678505455,1.0803360625480376,1.0999104609058228,1.2545933514365286,3.156111885183957,1.108966697816872,1.0737416561974302,1.093837415924894,97.88993786541494,208.1642740200368,1.7899314665445103,1.132420072877437,6.5274196469405,1.5451443993909422,1.1200991134136682,1.1229471167186285,1.1355839311076468,1.0749710371728591,1.5227633088404438,1.091629409090252,1.141983846894133,1.0995909769070011,1.2421539828577315,1.089842660878742,1.121127738234195,1.152609650339009,1.1171055419977938,1.1414276493460873,222.71083600024724,1.1030204084210178,402.9205222211024,1.2958379469082113,1.152092154427048,1.119620821745811,1.0911823691010707,1.2270773458205508,13.832619744704594,1.0795308945546966,75.26526065434031,1.1203801515091927,1.053081490209863,1.114094843790666,1.0697610282682812,1.0840983557521282,1.0763715829204397,1.1177977123278569,1.0906921174062973,1.1172003648692133,1.1253522918343974,1.1171519754547825,2.3989277149815558,1.1335813598698448,1.1306409024963442,1.0912522460285075,1.1811161844808553,1.0811878940009652,1.1879955578476844,1.0739078522653462,1.0872627419224075
AC018867.2,9.094278618153377,61.05615827002643,5.525431012551327,14143.523447372523,6.911945684617879,6.023834388674665,8.046775343202441,6.469201151871009,8.112762368822093,7.243357027451953,212.58564120357823,8.669740133507934,7.403609210017308,7.332069790004342,52.04116832099129,144.46187604739836,8.733737013141237,6.300675928842224,4868.701234516131,11.463311495037571,7.186537775143517,8.859405563115802,8.379082148383775,6.433901867407192,10.96449842920014,8.391002875038751,6.367459201908867,6.641803537750553,8.109655249184577,7.124057843547204,12.3845169994979,7.192583335018911,7.010729515787036,7.33394797268728,10236.118956765722,5.541212297041414,7758.252358456009,9.285080263811798,10.531150899338588,6.329704117538992,7.8838767629456585,7.493570852761285,199.48573222604892,6.92227117985294,68.6032891818499,8.477632208275146,6.189738547900436,6.977594012117178,6.10688777369972,5.258175165902454,7.3656476553901555,6.826371938475113,30.445323589285728,7.2119403079689395,6.425826523974279,6.915168668508521,15.857911918915157,6.8713248728392635,6.229105332448897,11.386147241741085,8.520455424293846,8.515638172329528,7.170220883256727,6.845082632351005,6.120095810271313
AC025262.1,12.326505508123418,253.5274888435988,9.307147857284281,15156.069667864755,10.736399885972611,10.211402671125855,14.302645378866112,7.767421271744814,10.56111506625454,11.039930870110652,840.0207924290897,10.875891693855127,10.32740434962981,10.71329024317152,258.69492216265695,572.3171747947715,16.613212812664035,10.588461979038437,9435.236199686278,16.85838542243104,14.236047007022837,12.440564782031144,17.79885778449619,13.750715222194227,15.102736199235855,11.559098366047667,13.093885383506784,10.320695149130431,17.552252442204182,11.637493369043122,13.200000344879705,10.39902656338822,8.621577618910637,9.775069540796032,29122.092066208657,11.448492891939747,12183.817469404152,12.49596199204123,11.27217972788785,9.007673864659447,10.925356251819657,14.176643577800208,679.1131554935728,11.270783004209257,419.99582951922935,10.861243924045917,9.660570370562409,10.80007221716354,8.810932346888402,8.660336172585119,11.466683678027508,9.496940103462554,91.67280680762082,9.857030187922243,9.560120638105388,11.703187992977654,24.63063087531255,11.700215111720295,10.486107842359639,14.218756417644604,12.237251700944466,8.70747244742525,11.18664940262597,11.222816794362156,11.297193398692867
AC026369.1,1.083290750596707,5.215034199647941,1.1026935842428218,20.824753934216538,1.0978592855528198,1.0617205866470427,1.1180554759801986,1.0381002804343844,1.061025756404931,1.1334540811147942,11.30606270256584,1.0465803570223904,1.0481229970732593,1.0457368021948608,5.013082479132979,263.42754114141854,1.257475482032526,1.05406671650339,9.62212921101445,1.164442580639386,1.1235664149310363,1.0688850660950375,1.0371928489546824,1.0488383165205146,1.2019820057923167,1.100932909996737,1.0951296464551332,1.0890812607974814,1.159290267818172,1.0519877484231714,1.083412669963913,1.1208738750254539,1.0712274251254652,1.082692890185564,1.5604580918851685,1.0913171133763393,250.14554705829676,1.10864445864548,1.085006273872629,1.0586991481277988,1.083087085980855,1.1155629580308148,192.48238999801688,1.0407047104463314,6.4104259487438675,1.0935250121708346,1.0499022452611901,1.0711474953595457,1.0537118908664438,1.0279691589728372,1.0322709255944842,1.0589979408416483,1.0382919595753373,1.0437792848633953,1.0658106379029497,1.084033215312093,1.3381690282848715,1.0981011798781752,1.0379117304464942,1.117660304338709,1.134389740997374,1.0310527230105064,1.1453617970754744,1.0537032151327195,1.0627448569965223
AC026703.1,64.61462781656215,7887.008227158033,52.698159770647614,54813.52362502362,47.1918515732799,36.60935615721533,101.6386872143213,34.66288015438618,35.219339638191535,45.73611092756004,33409.654406754475,45.9052760371134,45.183556846697215,60.925325713513544,5432.027509974809,20653.300402775385,99.51032259960661,41.400146675257496,6279.4417069541505,78.7431587071634,46.25910248822726,36.744702475491714,80.31074830106598,39.4173399583817,117.07022183983636,53.64620391080498,30.690599224470645,40.06925377149403,77.76639741201487,42.0468890717075,129.2624380392192,45.8169331658695,48.27230052521904,41.11980390290417,70862.89267096286,65.75337142039915,76223.9136081959,72.36717690111509,58.698484152570906,31.336912169908146,53.91095522438041,59.88465039945426,47354.183176596736,36.08728061056044,7758.776012521241,51.26459158283866,37.41984615128827,40.18516261521985,46.35351040613009,24.9820077842521,32.98894152512313,58.044890074537754,152.8597545867318,39.746915306512754,48.58267077914641,34.497523362195444,201.48081754238888,44.00768956225838,39.682885013745626,168.21869669919724,63.54152979559844,43.05726495175799,74.62321017007476,30.637922600114845,57.67651386411879
