i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41
34,f1d5de66-76f3-4911-a877-3571069649a8.FPKM.txt.gz,0.0873634945397816,0.0015600624024961,0.062402496099843996,0.028081123244929798,0.028081123244929798,0.0062402496099844,0.0031201248049922,0.11544461778471139,0.0062402496099844,0.0499219968798752,0.0046801872074883,0.0015600624024961,0.1731669266770671,0.029641185647425898,0.1419656786271451,0.0234009360374415,0.0,0.0390015600624025,0.0015600624024961,0.0390015600624025,0.0031201248049922,0.015600624024960999,0.0109204368174727,0.0015600624024961,0.0093603744149766,0.0015600624024961,0.0,0.0046801872074883,0.0343213728549142,0.015600624024960999,0.0015600624024961,0.0031201248049922,0.014040561622464899,0.0078003120124804995,0.0124804992199688,0.0031201248049922,0.0062402496099844,0.0,0.0093603744149766,0.0015600624024961,0.0015600624024961
35,e3067466-096f-4bea-993f-b0469a7e11e3.FPKM.txt.gz,0.0497131931166348,0.0019120458891013384,0.07839388145315487,0.015296367112810707,0.036328871892925434,0.0057361376673040155,0.0038240917782026767,0.13575525812619502,0.0076481835564053535,0.0497131931166348,0.0057361376673040155,0.0019120458891013384,0.20267686424474188,0.032504780114722756,0.14340344168260039,0.022944550669216062,0.0,0.028680688336520075,0.0,0.032504780114722756,0.0038240917782026767,0.017208413001912046,0.017208413001912046,0.0,0.0,0.0019120458891013384,0.0019120458891013384,0.0038240917782026767,0.036328871892925434,0.011472275334608031,0.0038240917782026767,0.0057361376673040155,0.011472275334608031,0.0,0.011472275334608031,0.0038240917782026767,0.0076481835564053535,0.0019120458891013384,0.0019120458891013384,0.0019120458891013384,0.0019120458891013384
36,67418961-d894-42a9-ae6a-21f41e6ca9bf.FPKM.txt.gz,0.07667731629392971,0.001597444089456869,0.07028753993610223,0.011182108626198083,0.02875399361022364,0.006389776357827476,0.004792332268370607,0.12300319488817892,0.006389776357827476,0.04313099041533546,0.004792332268370607,0.001597444089456869,0.18210862619808307,0.025559105431309903,0.1389776357827476,0.01757188498402556,0.0,0.038338658146964855,0.001597444089456869,0.02875399361022364,0.003194888178913738,0.012779552715654952,0.019169329073482427,0.001597444089456869,0.011182108626198083,0.001597444089456869,0.003194888178913738,0.001597444089456869,0.027156549520766772,0.007987220447284345,0.001597444089456869,0.001597444089456869,0.012779552715654952,0.003194888178913738,0.009584664536741214,0.003194888178913738,0.006389776357827476,0.0,0.05910543130990415,0.001597444089456869,0.0
37,96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM.txt.gz,0.07994186046511628,0.0029069767441860465,0.061046511627906974,0.03197674418604651,0.027616279069767442,0.014534883720930232,0.007267441860465116,0.11046511627906977,0.005813953488372093,0.04505813953488372,0.00436046511627907,0.0014534883720930232,0.16715116279069767,0.027616279069767442,0.1308139534883721,0.01744186046511628,0.0014534883720930232,0.0436046511627907,0.0014534883720930232,0.04505813953488372,0.0029069767441860465,0.014534883720930232,0.01308139534883721,0.0014534883720930232,0.00872093023255814,0.0014534883720930232,0.0,0.00436046511627907,0.03924418604651163,0.01744186046511628,0.0014534883720930232,0.007267441860465116,0.011627906976744186,0.02180232558139535,0.005813953488372093,0.00436046511627907,0.00436046511627907,0.0029069767441860465,0.00872093023255814,0.0,0.0014534883720930232
38,e8201ee9-2e0a-4a8e-bc99-6e2482da919d.FPKM.txt.gz,0.04965753424657534,0.005136986301369863,0.07705479452054795,0.011986301369863013,0.03424657534246575,0.005136986301369863,0.003424657534246575,0.125,0.00684931506849315,0.046232876712328765,0.005136986301369863,0.0017123287671232876,0.18493150684931506,0.030821917808219176,0.14383561643835616,0.02226027397260274,0.0,0.03424657534246575,0.0,0.032534246575342464,0.003424657534246575,0.017123287671232876,0.015410958904109588,0.0017123287671232876,0.0017123287671232876,0.0017123287671232876,0.003424657534246575,0.003424657534246575,0.03767123287671233,0.0136986301369863,0.003424657534246575,0.003424657534246575,0.0136986301369863,0.011986301369863013,0.0136986301369863,0.00684931506849315,0.008561643835616438,0.00684931506849315,0.010273972602739725,0.0017123287671232876,0.0
39,bf247059-bf60-4e1f-a865-6e715e2db9a2.FPKM.txt.gz,0.028764805414551606,0.0,0.06260575296108291,0.02030456852791878,0.02030456852791878,0.0,0.005076142131979695,0.12859560067681894,0.00676818950930626,0.043993231810490696,0.005076142131979695,0.0,0.18612521150592218,0.018612521150592216,0.15905245346869712,0.015228426395939087,0.001692047377326565,0.04060913705583756,0.001692047377326565,0.04060913705583756,0.00338409475465313,0.018612521150592216,0.01353637901861252,0.0,0.00676818950930626,0.001692047377326565,0.0,0.005076142131979695,0.05583756345177665,0.02030456852791878,0.001692047377326565,0.005076142131979695,0.015228426395939087,0.025380710659898477,0.011844331641285956,0.001692047377326565,0.008460236886632826,0.00338409475465313,0.01353637901861252,0.001692047377326565,0.001692047377326565
40,e91a54c8-5b35-47e6-a65d-0e3b07b31d40.FPKM.txt.gz,0.10229007633587786,0.0015267175572519084,0.051908396946564885,0.03358778625954199,0.025954198473282442,0.010687022900763359,0.007633587786259542,0.11145038167938931,0.0061068702290076335,0.050381679389312976,0.004580152671755725,0.0015267175572519084,0.1648854961832061,0.01984732824427481,0.13740458015267176,0.021374045801526718,0.0030534351145038168,0.03816793893129771,0.0015267175572519084,0.042748091603053436,0.0030534351145038168,0.015267175572519083,0.013740458015267175,0.0015267175572519084,0.010687022900763359,0.0,0.0,0.004580152671755725,0.03206106870229008,0.0183206106870229,0.0015267175572519084,0.007633587786259542,0.010687022900763359,0.015267175572519083,0.0030534351145038168,0.004580152671755725,0.007633587786259542,0.0030534351145038168,0.00916030534351145,0.0,0.0015267175572519084
41,7f2c3de9-a1b9-413a-821c-02dbcad4ea0b.FPKM.txt.gz,0.07142857142857142,0.00303951367781155,0.0668693009118541,0.02735562310030395,0.028875379939209727,0.00911854103343465,0.007598784194528876,0.1094224924012158,0.0060790273556231,0.04559270516717325,0.004559270516717325,0.001519756838905775,0.1641337386018237,0.030395136778115502,0.13221884498480244,0.025835866261398176,0.00303951367781155,0.0425531914893617,0.001519756838905775,0.041033434650455926,0.00303951367781155,0.015197568389057751,0.013677811550151976,0.001519756838905775,0.0060790273556231,0.001519756838905775,0.00303951367781155,0.004559270516717325,0.037993920972644375,0.0182370820668693,0.0,0.007598784194528876,0.0121580547112462,0.0182370820668693,0.0060790273556231,0.0060790273556231,0.007598784194528876,0.001519756838905775,0.0121580547112462,0.0,0.001519756838905775
42,d6bbcaba-61a7-4360-bc15-1426f8eafa82.FPKM.txt.gz,0.05970149253731343,0.0,0.07296849087893864,0.014925373134328358,0.03316749585406302,0.009950248756218905,0.003316749585406302,0.12603648424543948,0.006633499170812604,0.05140961857379768,0.004975124378109453,0.001658374792703151,0.19734660033167495,0.03316749585406302,0.14096185737976782,0.02155887230514096,0.001658374792703151,0.03980099502487562,0.001658374792703151,0.03150912106135987,0.003316749585406302,0.01658374792703151,0.01658374792703151,0.001658374792703151,0.0,0.001658374792703151,0.003316749585406302,0.003316749585406302,0.03648424543946932,0.013266998341625208,0.003316749585406302,0.004975124378109453,0.013266998341625208,0.001658374792703151,0.013266998341625208,0.0,0.008291873963515755,0.001658374792703151,0.001658374792703151,0.001658374792703151,0.001658374792703151
43,ab1f0023-6b52-41b6-9867-87599e4d6d60.FPKM.txt.gz,0.06166666666666667,0.006666666666666667,0.075,0.013333333333333334,0.03166666666666667,0.0033333333333333335,0.0033333333333333335,0.12666666666666668,0.006666666666666667,0.04833333333333333,0.005,0.0016666666666666668,0.185,0.03166666666666667,0.15,0.018333333333333333,0.0016666666666666668,0.03833333333333333,0.0016666666666666668,0.03166666666666667,0.0033333333333333335,0.016666666666666666,0.015,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0033333333333333335,0.03333333333333333,0.011666666666666667,0.0016666666666666668,0.005,0.013333333333333334,0.01,0.013333333333333334,0.0033333333333333335,0.005,0.0016666666666666668,0.008333333333333333,0.0016666666666666668,0.0016666666666666668
44,94dcaa51-315e-43d9-875c-4c4ae2e9bef3.FPKM.txt.gz,0.07053941908713693,0.0,0.06846473029045644,0.012448132780082987,0.02074688796680498,0.016597510373443983,0.002074688796680498,0.13900414937759337,0.006224066390041493,0.056016597510373446,0.006224066390041493,0.002074688796680498,0.17012448132780084,0.026970954356846474,0.15145228215767634,0.02074688796680498,0.0,0.026970954356846474,0.0,0.02074688796680498,0.004149377593360996,0.01867219917012448,0.016597510373443983,0.0,0.004149377593360996,0.002074688796680498,0.0,0.004149377593360996,0.043568464730290454,0.022821576763485476,0.004149377593360996,0.004149377593360996,0.01037344398340249,0.006224066390041493,0.01037344398340249,0.004149377593360996,0.006224066390041493,0.004149377593360996,0.012448132780082987,0.002074688796680498,0.002074688796680498
45,6a818968-d75b-44b5-8b1e-53ff8274ea92.FPKM.txt.gz,0.0851063829787234,0.001519756838905775,0.06231003039513678,0.031914893617021274,0.02735562310030395,0.00911854103343465,0.007598784194528876,0.11550151975683891,0.0060790273556231,0.0486322188449848,0.004559270516717325,0.001519756838905775,0.1717325227963526,0.028875379939209727,0.13677811550151975,0.016717325227963525,0.0,0.037993920972644375,0.001519756838905775,0.0425531914893617,0.00303951367781155,0.015197568389057751,0.010638297872340425,0.001519756838905775,0.0060790273556231,0.001519756838905775,0.0,0.004559270516717325,0.03951367781155015,0.0182370820668693,0.001519756838905775,0.007598784194528876,0.0121580547112462,0.013677811550151976,0.0060790273556231,0.0060790273556231,0.0060790273556231,0.001519756838905775,0.0060790273556231,0.0,0.001519756838905775
46,f790ef4c-71bf-43a7-a610-4006a4c0a42c.FPKM.txt.gz,0.0506108202443281,0.0017452006980802793,0.07155322862129145,0.015706806282722512,0.029668411867364748,0.010471204188481676,0.005235602094240838,0.1256544502617801,0.006980802792321117,0.04537521815008726,0.005235602094240838,0.0017452006980802793,0.19197207678883071,0.02268760907504363,0.14834205933682373,0.020942408376963352,0.0017452006980802793,0.03315881326352531,0.0017452006980802793,0.031413612565445025,0.0034904013961605585,0.015706806282722512,0.019197207678883072,0.0,0.0034904013961605585,0.0017452006980802793,0.0017452006980802793,0.0034904013961605585,0.04712041884816754,0.012216404886561954,0.0034904013961605585,0.006980802792321117,0.013961605584642234,0.005235602094240838,0.013961605584642234,0.0034904013961605585,0.010471204188481676,0.005235602094240838,0.0034904013961605585,0.0017452006980802793,0.0017452006980802793
47,ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM.txt.gz,0.06379310344827586,0.0,0.07241379310344828,0.01896551724137931,0.029310344827586206,0.01206896551724138,0.0034482758620689655,0.11724137931034483,0.006896551724137931,0.04827586206896552,0.005172413793103448,0.0017241379310344827,0.19310344827586207,0.027586206896551724,0.1396551724137931,0.02413793103448276,0.0017241379310344827,0.03620689655172414,0.0017241379310344827,0.034482758620689655,0.0034482758620689655,0.017241379310344827,0.015517241379310345,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,0.005172413793103448,0.03620689655172414,0.013793103448275862,0.0017241379310344827,0.005172413793103448,0.01206896551724138,0.005172413793103448,0.01206896551724138,0.0017241379310344827,0.008620689655172414,0.0,0.013793103448275862,0.0017241379310344827,0.0017241379310344827
48,0d38dab7-b983-4829-9a5b-d79f0fee6f26.FPKM.txt.gz,0.08751793400286945,0.0028694404591104736,0.06025824964131994,0.03299856527977044,0.02582496413199426,0.015781922525107604,0.007173601147776184,0.10903873744619799,0.005738880918220947,0.04591104734576758,0.00430416068866571,0.0014347202295552368,0.1678622668579627,0.027259684361549498,0.13486370157819225,0.020086083213773313,0.0028694404591104736,0.04447632711621234,0.0014347202295552368,0.04160688665710186,0.0028694404591104736,0.014347202295552367,0.015781922525107604,0.0014347202295552368,0.00860832137733142,0.0014347202295552368,0.0014347202295552368,0.00430416068866571,0.03730272596843615,0.01291248206599713,0.0014347202295552368,0.007173601147776184,0.011477761836441894,0.011477761836441894,0.007173601147776184,0.007173601147776184,0.005738880918220947,0.0014347202295552368,0.005738880918220947,0.0,0.0014347202295552368
49,ba65f95e-4a58-4378-925b-60f864c4f5de.FPKM.txt.gz,0.07484076433121019,0.004777070063694267,0.0732484076433121,0.022292993630573247,0.028662420382165606,0.006369426751592357,0.004777070063694267,0.12261146496815287,0.006369426751592357,0.04617834394904458,0.004777070063694267,0.0015923566878980893,0.18471337579617833,0.030254777070063694,0.1464968152866242,0.020700636942675158,0.0,0.03980891719745223,0.0015923566878980893,0.03343949044585987,0.0031847133757961785,0.01592356687898089,0.01592356687898089,0.0,0.0015923566878980893,0.0015923566878980893,0.0031847133757961785,0.004777070063694267,0.03343949044585987,0.014331210191082803,0.0015923566878980893,0.0031847133757961785,0.012738853503184714,0.006369426751592357,0.011146496815286623,0.004777070063694267,0.004777070063694267,0.0,0.004777070063694267,0.0015923566878980893,0.0015923566878980893
50,0b5a79f8-be5b-4b72-b5e9-a764a70b2b38.FPKM.txt.gz,0.05137614678899083,0.0,0.060550458715596334,0.022018348623853212,0.011009174311926606,0.0,0.009174311926605505,0.11926605504587157,0.007339449541284404,0.03669724770642202,0.003669724770642202,0.001834862385321101,0.2036697247706422,0.01651376146788991,0.1614678899082569,0.02018348623853211,0.001834862385321101,0.031192660550458717,0.001834862385321101,0.04220183486238532,0.003669724770642202,0.01651376146788991,0.012844036697247707,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.005504587155963303,0.062385321100917435,0.02018348623853211,0.001834862385321101,0.003669724770642202,0.011009174311926606,0.023853211009174313,0.009174311926605505,0.001834862385321101,0.009174311926605505,0.003669724770642202,0.005504587155963303,0.001834862385321101,0.0
51,6f618400-b914-4103-bf46-9c026b470aa0.FPKM.txt.gz,0.03773584905660377,0.0018867924528301887,0.07547169811320754,0.011320754716981131,0.035849056603773584,0.005660377358490566,0.0018867924528301887,0.1339622641509434,0.007547169811320755,0.052830188679245285,0.005660377358490566,0.0018867924528301887,0.2037735849056604,0.03018867924528302,0.15471698113207547,0.022641509433962263,0.0,0.02830188679245283,0.0,0.033962264150943396,0.0037735849056603774,0.013207547169811321,0.013207547169811321,0.0018867924528301887,0.0037735849056603774,0.0018867924528301887,0.0,0.0037735849056603774,0.03962264150943396,0.016981132075471698,0.0018867924528301887,0.0018867924528301887,0.009433962264150943,0.005660377358490566,0.01509433962264151,0.0018867924528301887,0.007547169811320755,0.009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0
52,609420eb-0650-4187-8b48-cb1ea5fa0d8d.FPKM.txt.gz,0.08517887563884156,0.0034071550255536627,0.07155025553662692,0.020442930153321975,0.030664395229982964,0.0068143100511073255,0.005110732538330494,0.1260647359454855,0.0068143100511073255,0.04770017035775128,0.005110732538330494,0.0017035775127768314,0.19420783645655879,0.030664395229982964,0.14310051107325383,0.022146507666098807,0.0,0.034071550255536626,0.0017035775127768314,0.039182282793867124,0.0034071550255536627,0.017035775127768313,0.010221465076660987,0.0017035775127768314,0.0068143100511073255,0.0017035775127768314,0.0017035775127768314,0.0034071550255536627,0.02385008517887564,0.010221465076660987,0.0,0.0034071550255536627,0.013628620102214651,0.0017035775127768314,0.008517887563884156,0.0068143100511073255,0.008517887563884156,0.0,0.0,0.0,0.0017035775127768314
53,05eb3daf-d392-4ede-87d6-8f0aef8b6372.FPKM.txt.gz,0.09682299546142209,0.0030257186081694403,0.05597579425113464,0.03328290468986384,0.02723146747352496,0.012102874432677761,0.007564296520423601,0.11043872919818457,0.006051437216338881,0.048411497730711045,0.0045385779122541605,0.0015128593040847202,0.1664145234493192,0.028744326777609682,0.13010590015128592,0.018154311649016642,0.0030257186081694403,0.037821482602118005,0.0015128593040847202,0.0453857791225416,0.0030257186081694403,0.015128593040847202,0.015128593040847202,0.0015128593040847202,0.009077155824508321,0.0,0.0,0.0045385779122541605,0.03328290468986384,0.018154311649016642,0.0015128593040847202,0.007564296520423601,0.01059001512859304,0.015128593040847202,0.006051437216338881,0.0030257186081694403,0.0045385779122541605,0.0030257186081694403,0.009077155824508321,0.0,0.0015128593040847202
